t_s,theta_deg,alpha_deg,alpha_raw_deg,pwm,mode
0.784405,-125.6836,-148.0078,-148.0078,0,0
0.786309,-126.5625,-145.7227,-145.7227,0,0
0.788286,-127.4414,-143.2617,-143.2617,0,0
0.790251,-128.3203,-140.8008,-140.8008,0,0
0.792310,-129.1992,-138.3398,-138.3398,0,0
0.794250,-129.9023,-136.0547,-136.0547,0,0
0.796306,-130.7812,-133.5938,-133.5938,0,0
0.798253,-131.4844,-131.4844,-131.4844,0,0
0.800296,-132.1875,-129.0234,-129.0234,0,0
0.802273,-132.7148,-126.9141,-126.9141,0,0
0.804288,-133.4180,-124.8047,-124.8047,0,0
0.806259,-133.7695,-122.6953,-122.6953,0,0
0.808315,-134.2969,-120.7617,-120.7617,0,0
0.810288,-134.6484,-119.0039,-119.0039,0,0
0.812259,-134.6484,-117.2461,-117.2461,0,0
0.814315,-134.6484,-116.0156,-116.0156,0,0
0.816288,-134.4727,-114.6094,-114.6094,0,0
0.818259,-134.2969,-113.0273,-113.0273,0,0
0.820315,-134.2969,-111.6211,-111.6211,0,0
0.822288,-134.1211,-110.3906,-110.3906,0,0
0.824259,-133.9453,-108.9844,-108.9844,0,0
0.826315,-133.9453,-107.5781,-107.5781,0,0
0.828288,-133.5938,-106.3477,-106.3477,0,0
0.830259,-133.2422,-105.4688,-105.4688,0,0
0.832315,-132.8906,-104.2383,-104.2383,0,0
0.834288,-132.5391,-103.0078,-103.0078,0,0
0.836259,-132.1875,-102.1289,-102.1289,0,0
0.838315,-132.0117,-101.0742,-101.0742,0,0
0.840288,-131.6602,-99.8438,-99.8438,0,0
0.842318,-131.4844,-98.7891,-98.7891,0,0
0.844288,-131.1328,-97.9102,-97.9102,0,0
0.846259,-130.6055,-97.0312,-97.0312,0,0
0.848315,-130.2539,-95.9766,-95.9766,0,0
0.850288,-129.7266,-95.2734,-95.2734,0,0
0.852282,-129.3750,-94.3945,-94.3945,0,0
0.854264,-129.0234,-93.5156,-93.5156,0,0
0.856312,-128.4961,-92.8125,-92.8125,0,0
0.858305,-128.1445,-91.9336,-91.9336,0,0
0.860294,-127.7930,-91.0547,-91.0547,0,0
0.862288,-127.2656,-90.3516,-90.3516,0,0
0.864288,-126.7383,-89.8242,-89.8242,0,0
0.866259,-126.2109,-89.2969,-89.2969,0,0
0.868315,-125.8594,-88.5938,-88.5938,0,0
0.870288,-125.3320,-87.8906,-87.8906,0,0
0.872259,-124.8047,-87.3633,-87.3633,0,0
0.874316,-124.2773,-86.6602,-86.6602,0,0
0.879134,-123.0469,-85.4297,-85.4297,0,0
0.879441,-123.0469,-85.4297,-85.4297,0,0
0.880280,-122.6953,-85.2539,-85.2539,0,0
0.882277,-122.1680,-84.7266,-84.7266,0,0
0.884254,-121.6406,-84.3750,-84.3750,0,0
0.886308,-121.1133,-84.0234,-84.0234,0,0
0.888285,-120.5859,-83.6719,-83.6719,0,0
0.890285,-120.0586,-83.1445,-83.1445,0,0
0.892258,-119.5312,-82.7930,-82.7930,0,0
0.894316,-119.0039,-82.6172,-82.6172,0,0
0.896333,-118.4766,-82.2656,-82.2656,0,0
0.898326,-117.7734,-82.0898,-82.0898,0,0
0.900299,-117.2461,-81.9141,-81.9141,0,0
0.902277,-116.7188,-81.5625,-81.5625,0,0
0.904253,-116.1914,-81.3867,-81.3867,0,0
0.906308,-115.4883,-81.2109,-81.2109,0,0
0.908285,-114.9609,-81.2109,-81.2109,0,0
0.910258,-114.4336,-81.0352,-81.0352,0,0
0.912315,-113.7305,-81.0352,-81.0352,0,0
0.914288,-113.2031,-81.0352,-81.0352,0,0
0.916259,-112.5000,-81.0352,-81.0352,0,0
0.918315,-111.9727,-80.8594,-80.8594,0,0
0.920288,-111.4453,-80.8594,-80.8594,0,0
0.922259,-110.7422,-81.0352,-81.0352,0,0
0.924315,-110.2148,-81.0352,-81.0352,0,0
0.926288,-109.5117,-81.2109,-81.2109,0,0
0.928259,-108.9844,-81.2109,-81.2109,0,0
0.930315,-108.2812,-81.5625,-81.5625,0,0
0.932288,-107.5781,-81.5625,-81.5625,0,0
0.934259,-107.0508,-81.7383,-81.7383,0,0
0.936315,-106.3477,-82.0898,-82.0898,0,0
0.938288,-105.8203,-82.2656,-82.2656,0,0
0.940259,-105.1172,-82.6172,-82.6172,0,0
0.942315,-104.4141,-82.9688,-82.9688,0,0
0.944288,-103.7109,-83.1445,-83.1445,0,0
0.946259,-103.1836,-83.6719,-83.6719,0,0
0.948315,-102.4805,-83.8477,-83.8477,0,0
0.950288,-101.7773,-84.3750,-84.3750,0,0
0.952273,-101.0742,-84.7266,-84.7266,0,0
0.954246,-100.3711,-85.2539,-85.2539,0,0
0.956301,-99.6680,-85.7812,-85.7812,0,0
0.958277,-98.9648,-86.1328,-86.1328,0,0
0.960253,-98.2617,-86.6602,-86.6602,0,0
0.962308,-97.5586,-87.1875,-87.1875,0,0
0.964285,-96.8555,-87.8906,-87.8906,0,0
0.966272,-96.1523,-88.4180,-88.4180,0,0
0.968244,-95.4492,-89.1211,-89.1211,0,0
0.970307,-94.5703,-89.6484,-89.6484,0,0
0.972286,-93.8672,-90.3516,-90.3516,0,0
0.974258,-93.1641,-91.0547,-91.0547,0,0
0.979019,-91.2305,-92.8125,-92.8125,0,0
0.979338,-91.0547,-92.9883,-92.9883,0,0
0.980329,-90.7031,-93.3398,-93.3398,0,0
0.982305,-90.0000,-94.2188,-94.2188,0,0
0.984280,-89.1211,-94.9219,-94.9219,0,0
0.986253,-88.2422,-95.8008,-95.8008,0,0
0.988271,-87.3633,-96.6797,-96.6797,0,0
0.990287,-86.4844,-97.5586,-97.5586,0,0
0.992322,-85.6055,-98.4375,-98.4375,0,0
0.994311,-84.7266,-99.3164,-99.3164,0,0
0.998623,-82.7930,-101.6016,-101.6016,0,0
