t_s,mode,alpha_deg,theta_deg,pwm
17.2292,5,14.063,-28.916,50
17.295,5,98.965,-50.889,47
17.3752,5,135.352,-51.064,47
17.4384,5,145.02,-59.15,46
17.525,5,125.684,-72.158,-45
17.5928,5,57.305,-74.268,-44
17.6816,5,-43.418,-32.432,-49
17.7524,5,-105.645,-22.061,-50
17.8239,5,-138.164,-21.357,-50
17.8868,5,-143.262,-14.15,-50
17.9486,5,-124.453,-0.791,50
18.0214,5,-79.277,5.537,50
18.0858,5,23.203,-29.443,50
18.1697,5,96.152,-45.439,48
18.2339,5,136.055,-44.912,48
18.3067,5,145.371,-52.998,47
18.3995,5,115.488,-69.697,-45
18.4683,5,45.0,-66.182,-45
18.559,5,-77.168,-21.182,-50
18.6443,5,-123.047,-19.424,-50
18.7175,5,-144.668,-16.787,-50
18.7873,5,-135.0,-4.658,50
18.8492,5,-103.887,5.713,50
18.913,5,-49.219,2.021,50
18.9759,5,50.625,-38.232,49
19.0596,5,126.738,-44.736,48
19.1411,5,146.953,-47.549,48
19.209,5,132.363,-64.072,-46
19.2997,5,98.965,-72.334,-45
19.3682,5,30.937,-61.084,-46
19.4321,5,-71.367,-20.83,-50
19.5034,5,-117.246,-17.666,-50
19.5618,5,-144.492,-14.502,-50
19.6528,5,-134.121,-2.197,50
19.7196,5,-94.922,8.174,50
19.7974,5,-5.449,-14.15,50
19.8742,5,75.059,-42.803,48
19.9336,5,121.992,-45.088,48
