t_s,mode,alpha_deg,theta_deg,pwm
19.8131,5,140.977,-47.021,52
19.8949,5,150.82,-55.459,51
19.9707,5,132.891,-74.443,-48
20.0355,5,100.723,-84.111,-46
20.0994,5,0.879,-59.678,-50
20.187,5,-83.848,-31.553,-53
20.2605,5,-133.066,-30.146,-53
20.3273,5,-148.008,-26.104,-54
20.388,5,-138.867,-12.041,54
20.4538,5,-104.238,2.021,54
20.5226,5,-50.449,-0.791,54
20.5845,5,48.34,-40.518,52
20.6504,5,107.051,-48.252,51
20.7129,5,145.02,-47.9,52
20.7831,5,153.105,-56.865,50
20.8553,5,129.551,-77.783,-47
20.9363,5,80.156,-84.814,-46
21.0231,5,-43.242,-39.111,-52
21.1144,5,-115.488,-28.037,-53
21.1871,5,-145.723,-25.752,-54
21.2595,5,-145.195,-15.205,-54
21.3344,5,-115.312,2.197,54
21.4101,5,-52.91,1.67,54
21.4779,5,54.844,-41.572,52
21.5507,5,110.918,-48.252,51
21.6126,5,145.723,-49.131,51
21.6943,5,148.535,-64.6,-49
21.773,5,128.496,-79.014,-47
21.834,5,73.477,-84.463,-46
21.9158,5,-6.855,-55.107,-50
21.9806,5,-85.078,-29.619,-53
22.0437,5,-131.133,-27.334,-53
22.1187,5,-147.129,-19.424,-54
22.2044,5,-125.684,-1.846,54
22.2877,5,-72.246,2.9,54
22.3635,5,39.551,-40.693,52
22.4346,5,104.062,-52.998,51
22.5109,5,143.965,-54.932,51
22.5867,5,145.02,-71.104,-48
22.6755,5,110.215,-86.396,-46
22.7604,5,57.48,-83.057,-46
22.8341,5,-43.945,-38.76,-52
22.9149,5,-128.672,-25.928,-54
23.0026,5,-145.02,-17.49,-54
23.0805,5,-129.023,-1.143,54
23.1463,5,-86.484,9.053,54
23.2266,5,8.438,-18.721,54
23.2979,5,89.297,-41.221,52
23.3727,5,140.098,-41.748,52
23.443,5,151.348,-50.186,51
23.5138,5,125.859,-73.74,-48
23.6027,5,81.562,-81.826,-47
23.6694,5,-24.434,-47.373,-51
23.7473,5,-106.699,-32.08,-53
23.8465,5,-145.371,-33.135,-53
23.9143,5,-146.602,-22.939,-54
23.9951,5,-109.688,-5.361,54
24.0939,5,10.723,-35.771,53
24.1946,5,102.129,-59.854,50
24.2624,5,137.109,-60.029,50
24.3273,5,152.402,-65.83,24
24.4001,5,143.262,-78.486,-47
24.4675,5,117.246,-87.1,-46
24.5333,5,68.73,-84.639,-46
24.611,5,-30.234,-40.518,-52
24.6739,5,-95.273,-21.885,-54
24.7347,5,-133.066,-17.314,-54
24.8038,5,-141.855,-2.373,-54
24.8846,5,-119.707,14.854,54
24.9564,5,-67.5,22.061,54
