t_s,mode,alpha_deg,theta_deg,pwm
4.552,5,27.598,-34.629,49
4.6146,5,92.109,-49.395,47
4.6784,5,128.32,-50.449,47
4.7623,5,129.023,-56.777,-46
4.8332,5,85.781,-64.863,-45
4.9161,5,13.008,-45.0,-47
4.9859,5,-76.113,-11.602,-49
5.0697,5,-124.805,-8.262,-49
5.1395,5,-133.066,-2.109,-49
5.2034,5,-105.82,10.723,49
5.2842,5,-49.746,8.789,49
5.3529,5,37.441,-26.191,49
5.4192,5,103.184,-36.387,48
5.4869,5,137.285,-36.563,48
5.5622,5,134.473,-45.703,-47
5.6326,5,104.941,-56.074,-46
5.7099,5,42.539,-50.801,-46
5.7817,5,-92.461,-6.68,-49
5.8844,5,-130.254,-6.855,-49
5.9593,5,-133.594,2.988,49
6.0461,5,-96.328,14.063,49
6.1267,5,-33.223,4.746,49
6.1935,5,59.941,-32.695,48
6.255,5,111.797,-37.441,48
6.3204,5,143.086,-39.199,48
6.4012,5,131.484,-53.965,-46
6.483,5,98.965,-63.984,-45
6.5518,5,29.18,-54.668,-46
6.6146,5,-75.937,-17.93,-49
6.7064,5,-128.672,-18.105,-49
6.778,5,-144.141,-15.293,-49
6.8548,5,-125.859,-3.164,49
6.9302,5,-50.098,-4.395,49
7.0263,5,38.32,-43.066,47
7.0867,5,117.598,-55.195,46
7.1894,5,143.262,-56.953,46
7.2553,5,138.34,-65.918,43
7.3162,5,109.863,-77.344,-43
7.3819,5,56.953,-75.937,-43
7.4503,5,-36.035,-37.793,-47
7.525,5,-109.688,-26.016,-49
7.5996,5,-139.922,-25.84,-49
7.6614,5,-141.68,-18.809,-49
7.7263,5,-112.148,-4.395,49
7.8181,5,-39.023,-10.195,49
7.8909,5,60.469,-50.273,47
7.9573,5,120.41,-54.492,46
8.0345,5,143.965,-55.371,46
8.1095,5,133.77,-66.797,-45
8.1889,5,91.406,-74.004,-43
8.2692,5,13.711,-53.086,-46
8.3406,5,-87.012,-16.875,-49
8.4198,5,-128.672,-14.766,-49
8.4877,5,-141.152,-9.141,-49
8.5609,5,-121.465,5.801,49
8.6331,5,-84.023,11.426,49
8.6979,5,37.09,-28.301,49
8.7881,5,109.16,-39.199,48
8.8679,5,144.492,-40.605,48
8.9616,5,136.406,-53.262,-46
9.0335,5,103.535,-64.863,-45
9.0953,5,45.879,-60.469,-45
9.1666,5,-72.07,-17.93,-49
9.2466,5,-118.477,-16.523,-49
9.3075,5,-142.734,-16.172,-49
9.3868,5,-134.121,-5.098,49
9.4537,5,-83.848,4.922,49
9.5464,5,13.184,-26.895,49
9.6252,5,87.715,-47.637,47
9.6862,5,127.793,-47.988,47
9.7579,5,145.723,-51.68,46
9.8238,5,134.824,-63.633,-45
9.8916,5,92.812,-74.004,-43
9.9736,5,0.352,-49.219,-46
10.0489,5,-80.859,-22.676,-49
10.1127,5,-124.453,-21.621,-49
10.1788,5,-143.437,-17.578,-49
10.2575,5,-129.727,-5.625,49
10.3243,5,-96.504,1.758,49
10.3885,5,-23.73,-12.129,49
10.4646,5,77.168,-49.746,47
10.5364,5,128.32,-51.152,46
10.6087,5,145.195,-54.668,46
10.6815,5,133.945,-65.918,-45
10.7732,5,53.086,-71.543,-44
10.8641,5,-54.316,-28.477,-48
10.9518,5,-117.598,-22.324,-49
11.0177,5,-141.855,-20.918,-49
11.0891,5,-137.109,-11.074,49
11.1659,5,-84.375,2.109,49
11.2566,5,-7.383,-18.984,49
11.3186,5,72.422,-47.812,47
11.3873,5,128.32,-49.57,47
11.4648,5,145.195,-54.492,46
11.547,5,129.551,-66.621,-45
11.6122,5,80.332,-73.828,-43
11.694,5,-7.383,-44.824,-47
11.7659,5,-91.582,-20.742,-49
11.8332,5,-128.672,-20.566,-49
11.8985,5,-141.328,-13.184,-49
11.9853,5,-122.52,-2.285,49
12.0467,5,-76.992,1.934,49
12.1165,5,1.406,-23.906,49
12.1799,5,94.922,-51.504,46
12.2637,5,132.715,-51.504,46
12.3291,5,144.844,-55.371,46
12.3996,5,126.738,-69.961,-44
12.4694,5,38.496,-67.676,-44
12.5831,5,-80.859,-24.082,-49
12.6788,5,-134.473,-22.852,-49
12.7686,5,-139.219,-13.535,49
12.8536,5,-102.129,0.0,49
12.9464,5,-7.734,-20.918,49
13.0296,5,87.891,-52.383,46
13.1157,5,133.066,-52.559,46
13.1806,5,143.965,-57.832,46
13.2554,5,126.738,-69.785,-44
13.3208,5,72.773,-74.004,-43
13.4046,5,-13.008,-42.187,-47
13.4707,5,-85.254,-20.742,-49
13.5346,5,-128.848,-19.336,-49
13.6069,5,-141.504,-14.238,-49
13.6747,5,-116.719,1.934,49
13.7626,5,-56.426,3.516,49
13.8443,5,39.551,-33.926,48
13.9062,5,100.898,-43.594,47
13.982,5,144.844,-44.648,47
14.0768,5,137.461,-56.777,-46
14.1426,5,96.855,-69.434,-44
14.2213,5,4.395,-47.812,-47
14.3139,5,-85.254,-19.863,-49
14.4003,5,-137.285,-20.566,-49
14.4711,5,-129.375,-6.328,49
14.5883,5,-92.285,0.176,49
14.6631,5,-16.875,-18.457,49
14.7269,5,85.781,-55.195,46
14.8057,5,131.836,-56.25,46
14.8806,5,144.316,-60.645,45
14.9474,5,128.672,-73.125,-44
15.0232,5,90.352,-78.926,-43
15.094,5,11.602,-57.656,-45
15.1609,5,-72.598,-24.961,-49
15.2476,5,-130.254,-21.094,-49
15.3163,5,-137.812,-10.723,-49
15.4073,5,-94.395,4.922,49
15.525,5,23.027,-28.301,49
15.5979,5,104.941,-43.77,47
15.6917,5,141.68,-43.242,47
15.7655,5,140.977,-53.613,46
15.829,5,117.246,-66.094,-45
15.9153,5,-6.152,-44.473,-47
16.0157,5,-85.43,-22.5,-49
16.0814,5,-127.441,-23.555,-49
16.1557,5,-144.316,-21.27,-49
16.2258,5,-129.551,-9.668,49
16.303,5,-45.703,-8.789,49
16.4037,5,56.953,-50.977,47
16.4754,5,113.555,-56.602,46
16.5478,5,145.547,-59.59,45
16.6504,5,133.066,-70.84,-44
16.7152,5,98.086,-78.574,-43
16.7916,5,23.203,-63.105,-45
16.8544,5,-88.066,-23.027,-49
16.9442,5,-126.563,-21.621,-49
17.004,5,-141.152,-13.887,-49
17.0938,5,-120.938,0.0,49
17.163,5,-67.676,5.977,49
17.2358,5,29.18,-28.125,49
17.3066,5,98.965,-40.43,48
17.3732,5,138.34,-38.496,48
17.441,5,147.656,-43.066,47
17.5038,5,130.605,-57.48,-46
17.5736,5,95.977,-65.918,-45
17.6352,5,33.574,-56.953,-46
17.6995,5,-72.246,-18.457,-49
17.7774,5,-120.41,-17.402,-49
17.8422,5,-143.789,-17.402,-49
17.927,5,-123.047,-1.406,49
18.0207,5,-81.562,1.934,49
18.0856,5,10.195,-30.234,49
18.1609,5,87.891,-53.965,46
18.2228,5,133.242,-55.195,46
18.311,5,145.02,-62.227,45
18.3848,5,95.977,-79.805,-43
18.5049,5,14.238,-59.766,-45
18.5823,5,-92.461,-23.555,-49
18.6671,5,-130.43,-22.324,-49
18.7319,5,-141.855,-17.402,-49
18.7958,5,-121.992,-1.582,49
18.8737,5,-81.562,4.922,49
18.9395,5,20.742,-27.598,49
19.0222,5,108.105,-43.945,47
19.103,5,143.086,-43.418,47
19.1898,5,142.031,-53.437,46
19.2506,5,114.082,-67.324,-44
19.3294,5,58.887,-68.379,-44
19.3942,5,-39.023,-30.586,-48
19.4627,5,-104.59,-21.445,-49
19.5335,5,-138.691,-23.203,-49
19.6057,5,-136.406,-11.953,49
19.7074,5,-99.668,-2.461,49
19.7734,5,-36.914,-12.305,49
19.8429,5,60.645,-53.613,46
19.906,5,132.012,-58.887,46
20.0113,5,144.492,-63.457,45
20.0801,5,130.605,-74.707,-44
20.1465,5,81.914,-81.035,-42
20.2289,5,4.922,-56.602,-46
20.2947,5,-85.254,-25.488,-49
20.3655,5,-127.266,-23.73,-49
20.4448,5,-140.449,-16.172,-49
20.5211,5,-114.785,-2.109,49
20.5999,5,-61.523,-1.23,49
20.6716,5,27.598,-36.914,48
20.7494,5,111.445,-52.031,46
20.8192,5,140.273,-51.855,46
20.8881,5,141.504,-60.117,45
20.953,5,116.719,-72.422,-44
21.0258,5,49.043,-70.137,-44
21.1156,5,-50.273,-29.531,-48
21.1775,5,-107.227,-22.324,-49
21.2425,5,-136.582,-22.5,-49
21.3058,5,-140.801,-15.996,-49
21.3707,5,-119.531,-4.219,49
21.444,5,-70.312,-1.934,49
21.5128,5,22.676,-37.793,48
21.5826,5,95.801,-55.371,46
21.6564,5,134.297,-55.547,46
21.7185,5,143.262,-60.645,45
21.7804,5,129.902,-71.016,-44
21.8522,5,88.066,-77.344,-43
21.9559,5,-47.988,-29.531,-48
