t_s,mode,alpha_deg,theta_deg,pwm
21.9106,5,54.141,-80.947,-47
21.9844,5,-72.422,-27.861,-53
22.0702,5,-120.234,-22.061,-54
22.134,5,-143.965,-13.271,-54
22.2238,5,-125.508,7.295,54
22.2996,5,-78.926,17.842,54
22.3754,5,38.145,-19.072,54
22.4582,5,102.129,-28.389,53
22.5191,5,144.316,-27.334,54
22.5948,5,152.227,-37.881,53
22.6719,5,132.012,-57.041,-50
22.7347,5,76.289,-67.764,-49
22.8225,5,-17.051,-37.178,-52
22.8943,5,-91.055,-19.6,-54
22.9601,5,-133.945,-21.006,-54
23.0229,5,-150.293,-17.314,-54
23.0993,5,-138.164,-4.131,54
23.1741,5,-96.504,5.01,54
23.2469,5,-26.543,-10.635,54
23.3117,5,71.016,-52.646,51
23.3985,5,128.32,-58.271,50
23.4673,5,149.941,-63.545,37
23.5271,5,142.91,-79.365,-47
23.618,5,108.281,-88.682,-45
23.7067,5,52.383,-80.947,-47
23.771,5,-49.922,-32.607,-53
23.8418,5,-106.699,-20.479,-54
23.9153,5,-139.746,-14.15,-54
23.9781,5,-139.395,-0.791,-54
24.0399,5,-111.973,17.314,54
24.116,5,-51.68,19.6,54
24.1827,5,39.551,-14.854,54
24.2446,5,114.609,-23.643,54
24.3238,5,145.898,-23.643,54
24.3951,5,148.711,-36.123,53
24.4668,5,112.324,-59.854,-50
24.5518,5,39.551,-58.271,-50
24.6305,5,-63.633,-21.182,-54
24.7014,5,-121.465,-19.951,-54
24.7729,5,-148.535,-21.182,-54
24.8472,5,-140.977,-7.295,54
24.9407,5,-105.82,5.01,54
