t_s,mode,alpha_deg,theta_deg,pwm
8.0556,5,143.437,-52.646,46
8.118,5,124.629,-64.072,-45
8.1849,5,72.949,-67.588,-44
8.2667,5,-39.902,-23.818,-49
8.3485,5,-105.469,-11.689,-49
8.4193,5,-137.461,-10.459,-49
8.4851,5,-141.328,-2.373,-49
8.5569,5,-116.719,12.217,49
8.6212,5,-66.621,15.557,49
8.6892,5,61.699,-28.564,49
8.7949,5,122.168,-31.553,48
8.8631,5,144.316,-31.904,48
8.9305,5,133.066,-48.076,-47
9.0273,5,85.781,-58.096,-46
9.1052,5,0.703,-34.189,-48
9.178,5,-89.648,-7.119,-49
9.2473,5,-134.824,-7.471,-49
9.3367,5,-140.625,2.021,-49
9.4171,5,-116.895,13.623,49
9.4844,5,-49.746,12.92,49
9.5653,5,46.758,-26.104,49
9.6282,5,104.062,-33.838,48
9.69,5,145.02,-34.365,48
9.7922,5,136.758,-50.01,-47
9.8711,5,102.129,-62.314,-45
9.9389,5,39.551,-56.338,-46
10.0087,5,-58.711,-18.018,-49
10.0765,5,-117.422,-14.15,-49
10.1558,5,-146.074,-13.799,-49
10.2316,5,-135.352,-0.967,49
10.3034,5,-98.613,8.525,49
10.3841,5,-24.082,-5.361,49
10.4475,5,69.609,-41.924,47
10.5213,5,121.992,-44.561,47
10.5851,5,145.02,-46.318,47
10.653,5,138.516,-58.799,-46
10.7293,5,109.512,-70.049,-44
10.7924,5,58.184,-68.643,-44
10.8595,5,-50.098,-25.4,-49
10.9383,5,-111.621,-17.666,-49
11.0231,5,-143.789,-16.084,-49
11.093,5,-138.164,-4.834,-49
11.1544,5,-106.699,8.525,49
11.2248,5,-9.316,-7.646,49
11.3246,5,92.109,-36.65,48
11.3983,5,142.207,-34.365,48
11.4891,5,146.426,-41.924,47
11.5604,5,123.398,-55.986,-46
11.6345,5,72.422,-60.029,-45
11.7162,5,-53.262,-14.326,-49
11.7981,5,-111.621,-7.822,-49
11.8723,5,-142.91,-7.471,-49
11.9412,5,-134.473,6.592,49
12.0319,5,-101.074,15.732,49
12.0988,5,1.934,-10.283,49
12.1967,5,88.77,-36.826,48
12.2746,5,137.988,-37.705,48
12.3553,5,145.898,-45.088,47
12.4162,5,127.09,-60.557,-45
12.484,5,81.035,-68.994,-44
12.5564,5,5.098,-48.428,-46
12.6212,5,-90.527,-20.303,-49
12.6971,5,-140.977,-21.885,-49
12.7898,5,-144.141,-14.15,-49
12.8636,5,-119.355,-1.494,49
12.9482,5,-59.59,-1.143,49
13.0111,5,30.059,-37.705,48
13.0744,5,97.207,-51.416,46
13.1402,5,134.648,-50.713,46
13.2051,5,142.383,-59.502,46
13.3063,5,106.348,-73.037,-44
13.3972,5,44.648,-66.709,-44
13.4635,5,-48.867,-26.104,-49
13.5274,5,-111.621,-16.963,-49
13.6002,5,-139.922,-15.908,-49
13.661,5,-137.988,-3.779,-49
13.7518,5,-101.777,11.514,49
13.8178,5,-40.43,7.646,49
13.8949,5,62.227,-29.268,49
13.9594,5,117.422,-31.025,48
14.0252,5,146.074,-29.443,48
14.0921,5,146.25,-37.705,48
14.1541,5,124.629,-51.416,-46
14.217,5,83.496,-58.096,-46
14.2798,5,-3.691,-33.135,-48
14.3567,5,-90.0,-9.229,-49
14.4215,5,-129.902,-10.459,-49
14.4903,5,-147.48,-8.701,-49
14.5542,5,-137.461,1.67,49
14.6199,5,-107.93,10.107,49
14.6897,5,-46.582,3.779,49
14.7635,5,58.711,-40.342,48
14.828,5,110.215,-46.67,47
14.8888,5,141.68,-47.725,47
14.9617,5,143.965,-57.393,-46
15.0376,5,117.949,-70.928,-44
15.1214,5,60.996,-70.576,-44
15.2191,5,-72.598,-19.951,-49
15.2845,5,-121.641,-16.26,-49
15.3503,5,-143.965,-10.811,-49
15.4468,5,-122.695,5.713,49
15.5266,5,-61.348,10.459,49
15.6074,5,28.828,-23.643,49
15.6683,5,98.262,-36.475,48
15.7365,5,142.207,-35.244,48
15.8332,5,142.734,-45.615,47
15.903,5,104.59,-62.139,-45
15.9877,5,43.242,-57.744,-45
16.0576,5,-80.684,-15.029,-49
16.1583,5,-136.582,-15.732,-49
16.2362,5,-145.898,-11.865,-49
16.3,5,-128.672,0.615,49
16.3746,5,-83.848,6.943,49
16.4503,5,7.383,-22.939,49
16.5181,5,84.551,-46.67,47
16.5964,5,136.23,-47.549,47
16.6702,5,146.074,-52.998,46
16.7391,5,126.914,-66.885,-45
16.8158,5,81.738,-71.807,-44
16.8866,5,2.988,-46.494,-47
16.9544,5,-82.09,-16.26,-49
17.0223,5,-126.563,-13.975,-49
17.0871,5,-143.262,-9.404,-49
17.1649,5,-126.563,5.713,49
17.2482,5,-61.699,11.162,49
17.33,5,59.941,-33.311,48
17.4197,5,116.719,-37.354,48
17.4942,5,145.02,-39.287,48
17.5735,5,134.473,-53.174,-46
17.6538,5,95.977,-63.721,-45
17.7226,5,24.961,-50.889,-46
17.7954,5,-66.27,-15.205,-49
17.8602,5,-119.707,-12.041,-49
17.927,5,-143.789,-10.459,-49
18.0038,5,-132.715,1.67,49
18.0858,5,-72.422,8.877,49
18.1774,5,40.605,-34.189,48
18.2642,5,106.348,-45.088,47
18.3319,5,140.625,-45.967,47
18.4162,5,132.891,-62.139,-45
18.5269,5,86.66,-71.807,-44
18.5977,5,13.184,-52.998,-46
18.6568,5,-88.77,-18.721,-49
18.7462,5,-131.309,-18.369,-49
18.8179,5,-143.613,-13.623,-49
18.882,5,-127.793,-0.967,49
18.9548,5,-82.793,6.064,49
19.0223,5,-7.91,-15.205,49
19.0871,5,77.695,-44.912,47
19.153,5,122.871,-46.318,47
19.2165,5,143.437,-47.549,47
19.2803,5,135.879,-59.678,-45
19.3561,5,107.93,-68.467,-44
19.418,5,36.035,-59.678,-45
19.5028,5,-57.48,-19.951,-49
19.5673,5,-124.98,-13.623,-49
19.6539,5,-142.734,-10.283,-49
19.7259,5,-118.828,8.35,49
19.8285,5,-63.633,12.568,49
19.8953,5,46.055,-26.982,49
19.9701,5,104.238,-33.838,48
