t_s,mode,alpha_deg,theta_deg,pwm
10.8036,5,-43.066,5.801,49
10.8886,5,87.012,-39.727,48
10.9765,5,131.484,-40.254,48
11.0443,5,145.547,-44.121,47
11.1077,5,131.836,-58.359,-46
11.1814,5,94.922,-67.324,-44
11.2533,5,13.535,-49.219,-46
11.3247,5,-76.289,-16.348,-49
11.3936,5,-131.309,-14.766,-49
11.4813,5,-143.965,-8.789,-49
11.5687,5,-114.082,8.086,49
11.6475,5,-64.687,9.844,49
11.7093,5,18.809,-21.445,49
11.7711,5,95.977,-38.672,48
11.8631,5,146.074,-39.727,48
11.9548,5,138.867,-51.152,-47
12.0207,5,104.59,-63.105,-45
12.0954,5,46.582,-58.359,-45
12.1624,5,-59.766,-15.996,-49
12.2401,5,-128.32,-11.426,-49
12.3389,5,-144.844,-6.68,-49
12.4113,5,-124.629,7.559,49
12.488,5,-87.012,13.008,49
12.5479,5,-17.754,-4.043,49
12.6097,5,80.332,-39.199,48
12.692,5,130.078,-40.43,48
12.7812,5,145.371,-46.758,47
12.8423,5,131.484,-59.238,-46
12.911,5,93.867,-68.203,-44
12.9778,5,14.59,-50.801,-46
13.0444,5,-72.246,-18.281,-49
13.1133,5,-127.266,-16.348,-49
13.1871,5,-144.844,-13.535,-49
13.2582,5,-133.945,-1.582,49
13.346,5,-87.715,7.383,49
13.411,5,-2.285,-17.578,49
13.4908,5,85.605,-46.055,47
13.5546,5,126.387,-46.758,47
13.6155,5,144.141,-48.867,47
13.6978,5,132.012,-63.105,-45
13.7666,5,91.055,-71.895,-44
13.8615,5,-32.52,-31.113,-47
13.9451,5,-111.797,-17.051,-49
14.0239,5,-140.625,-16.172,-49
14.0913,5,-140.449,-7.559,-49
14.1581,5,-113.203,5.801,49
14.2319,5,-52.91,5.098,49
14.3024,5,55.02,-36.563,48
14.3826,5,117.246,-41.484,47
14.4534,5,142.91,-41.309,47
14.5195,5,140.977,-51.152,47
14.5903,5,114.082,-64.16,-45
14.6561,5,16.699,-50.977,-46
14.757,5,-89.297,-16.523,-49
14.8435,5,-129.199,-16.875,-49
14.9044,5,-145.02,-14.59,-49
14.9718,5,-132.012,-1.934,49
15.0476,5,-96.504,5.449,49
15.1125,5,-33.047,-5.625,49
15.1793,5,85.605,-48.516,47
15.2752,5,134.297,-49.395,47
15.3551,5,144.141,-55.898,46
15.4282,5,124.629,-68.73,-44
15.5116,5,70.137,-72.246,-44
15.5843,5,-70.84,-20.742,-49
15.6925,5,-124.102,-17.051,-49
15.7649,5,-143.437,-12.305,-49
15.8477,5,-128.672,1.055,49
15.9085,5,-89.648,8.965,49
15.9848,5,-7.91,-12.129,49
16.0498,5,75.586,-41.309,47
16.1135,5,120.059,-42.891,47
16.1744,5,142.207,-43.77,47
16.2338,5,136.406,-56.777,-46
16.3216,5,98.965,-67.852,-44
16.3994,5,21.27,-53.086,-46
16.4712,5,-68.906,-17.754,-49
16.536,5,-122.168,-14.766,-49
16.6089,5,-143.086,-12.129,-49
16.6857,5,-132.715,-0.176,49
16.7528,5,-95.801,11.074,49
16.8182,5,2.285,-12.48,49
16.905,5,94.219,-36.563,48
16.9946,5,138.34,-34.805,48
17.062,5,145.195,-42.891,48
17.1428,5,119.883,-57.832,-46
17.2194,5,60.645,-60.117,-45
17.2948,5,-57.305,-15.996,-49
17.3883,5,-127.969,-11.953,-49
17.4844,5,-145.547,-8.965,-49
17.5493,5,-132.012,3.34,49
17.6216,5,-94.043,11.777,49
17.6874,5,-17.402,-5.098,49
17.7554,5,81.914,-40.078,48
17.831,5,135.176,-40.957,47
17.9167,5,146.777,-45.879,47
17.9795,5,133.594,-59.062,-46
18.0533,5,90.176,-69.434,-44
18.1291,5,5.449,-47.461,-47
18.1979,5,-94.043,-17.227,-49
18.2847,5,-140.801,-17.227,-49
18.3734,5,-135.879,-3.516,49
18.4672,5,-106.699,6.855,49
18.53,5,-53.086,4.746,49
18.5912,5,65.391,-39.023,48
18.685,5,121.992,-41.66,47
18.7519,5,147.129,-44.121,47
18.8377,5,135.527,-56.953,-46
18.9185,5,93.516,-67.324,-44
18.9883,5,-1.055,-41.66,-47
19.0755,5,-96.504,-14.063,-49
19.1494,5,-133.066,-14.238,-49
19.2152,5,-145.02,-9.316,-49
19.2856,5,-122.344,6.328,49
19.3684,5,-56.426,8.438,49
19.4537,5,52.734,-33.926,48
19.5315,5,113.203,-40.078,48
19.5987,5,143.965,-40.254,48
19.6735,5,140.273,-52.734,47
19.7542,5,111.094,-66.797,-45
19.8171,5,26.895,-58.887,-45
19.9169,5,-85.605,-21.973,-49
19.9947,5,-134.824,-23.379,-49
