t_s,mode,alpha_deg,theta_deg,pwm
7.4036,5,112.676,-79.365,-24
7.4904,5,137.461,-74.619,-12
7.5572,5,137.285,-72.686,-52
7.6471,5,114.082,-73.213,-52
7.7071,5,63.809,-64.775,-54
7.7782,5,-93.164,5.186,-59
7.9052,5,-132.363,15.732,-59
7.9907,5,-131.484,42.803,57
8.0695,5,-94.57,63.018,54
8.1354,5,-29.883,60.557,54
8.2053,5,64.687,31.904,58
8.2652,5,123.047,33.486,58
8.3476,5,151.699,34.541,58
8.4263,5,139.57,16.26,-59
8.4922,5,105.117,2.549,-59
8.56,5,49.746,4.658,-59
8.6218,5,-52.91,44.209,-57
8.691,5,-108.809,50.186,-55
8.7549,5,-146.074,49.131,-56
8.8357,5,-149.238,64.424,54
8.9205,5,-117.949,80.068,51
9.0087,5,-57.832,78.135,51
9.1053,5,78.047,24.697,59
9.1863,5,129.199,18.896,59
9.2501,5,151.699,7.119,59
9.3249,5,138.516,-18.369,-59
9.3894,5,83.32,-43.154,-57
9.4782,5,-13.535,-21.885,-59
9.5539,5,-90.0,-7.822,-59
9.6177,5,-142.734,-15.205,-59
9.6935,5,-160.312,-15.557,-59
9.7553,5,-150.117,1.318,59
9.8336,5,-124.629,14.326,59
9.9014,5,-82.793,17.314,59
9.9615,5,2.988,-13.799,59
10.0394,5,94.043,-45.791,57
10.1081,5,145.898,-51.416,52
10.1849,5,160.488,-61.963,23
10.2536,5,158.379,-79.365,-51
10.3439,5,146.953,-88.506,-50
10.4093,5,126.387,-91.143,58
10.4723,5,82.266,-91.846,57
10.5341,5,4.57,-67.412,-53
10.6069,5,-105.117,-34.365,-58
10.6957,5,-141.328,-32.959,-58
10.7555,5,-150.645,-18.896,-59
10.8403,5,-132.891,-1.318,59
10.9091,5,-90.0,8.525,59
10.9779,5,-22.5,-6.768,59
11.0408,5,67.324,-44.209,57
11.1293,5,153.984,-55.459,55
11.2521,5,153.105,-73.037,-53
11.3189,5,134.648,-89.033,-50
11.3866,5,88.418,-99.229,56
11.4665,5,-66.621,-62.49,-54
11.6352,5,-141.504,-67.061,-53
11.72,5,-133.945,-56.689,55
11.811,5,-76.289,-47.373,56
11.8946,5,2.109,-74.092,-12
11.9634,5,88.418,-97.646,56
12.115,5,112.148,-100.459,55
12.218,5,54.492,-101.865,55
12.2858,5,-66.445,-68.115,-53
12.384,5,-109.688,-69.521,-53
12.4527,5,-121.465,-70.049,-53
12.5202,5,-98.086,-63.193,34
12.5912,5,-47.637,-66.182,22
12.6592,5,36.035,-96.064,56
12.721,5,90.703,-99.932,55
12.7953,5,104.59,-96.24,56
12.8852,5,80.156,-96.416,56
12.9489,5,21.094,-85.518,-50
13.0207,5,-58.535,-58.623,-54
13.0846,5,-98.789,-56.514,-55
13.1464,5,-108.633,-55.459,-55
13.2142,5,-87.715,-51.416,56
13.288,5,-26.543,-64.6,36
13.3598,5,61.523,-99.229,56
13.4287,5,97.383,-101.865,55
13.502,5,92.637,-103.096,55
13.5868,5,57.656,-102.041,55
13.6506,5,-21.27,-77.607,-51
13.7182,5,-90.0,-67.939,-53
13.8149,5,-97.734,-67.588,-53
13.8877,5,-75.586,-65.654,23
13.9934,5,28.828,-94.658,57
14.0554,5,75.059,-99.756,56
14.1271,5,86.836,-96.416,56
14.2009,5,62.93,-93.604,57
14.2677,5,-16.348,-67.412,-53
14.3505,5,-71.543,-52.822,-56
14.4203,5,-91.23,-49.307,-56
14.5051,5,-70.137,-47.197,56
14.5736,5,-10.898,-66.006,27
14.6419,5,53.965,-91.494,57
14.7023,5,85.43,-94.307,57
14.8031,5,69.609,-94.482,57
14.8679,5,8.965,-81.123,-51
14.9436,5,-65.742,-58.447,-55
15.0337,5,-28.652,-66.182,27
15.3661,5,34.453,-94.482,57
15.5311,5,-32.168,-71.104,-53
15.593,5,-77.344,-63.896,-54
15.6717,5,-81.387,-62.666,-54
15.7486,5,-40.957,-67.588,16
15.8244,5,23.379,-91.67,-50
15.8928,5,62.227,-96.943,56
15.9597,5,68.555,-94.307,57
16.0284,5,45.527,-89.033,58
16.0979,5,-17.051,-64.424,-54
16.1686,5,-62.93,-49.307,-56
16.2346,5,-74.883,-44.736,-57
16.3023,5,-56.953,-43.154,57
16.3632,5,-8.262,-59.502,55
16.465,5,72.246,-83.584,-51
16.5528,5,63.281,-73.564,-52
16.6286,5,15.996,-46.494,-56
16.6924,5,-45.0,-6.768,-59
16.7573,5,-76.816,12.744,-59
16.839,5,-74.883,29.795,58
16.9019,5,-42.539,36.123,58
16.9677,5,28.477,16.787,59
17.0315,5,82.617,9.404,59
17.1017,5,100.371,7.822,59
17.1705,5,71.367,1.318,-59
17.2613,5,10.195,16.611,-59
17.3251,5,-69.082,43.682,-57
17.4029,5,-109.336,49.131,-56
17.5029,5,-97.559,54.932,55
17.5648,5,-31.641,46.318,56
17.6591,5,60.469,7.295,59
17.7291,5,110.039,-1.846,59
17.7949,5,124.453,-11.162,59
17.859,5,104.414,-30.322,-58
17.9318,5,56.074,-37.705,-57
18.0006,5,-32.344,-11.865,-59
18.0615,5,-95.801,-5.889,-59
18.1268,5,-130.43,-10.635,-59
18.2035,5,-132.187,-6.24,59
18.2844,5,-96.68,0.791,59
18.3512,5,-28.828,-15.381,59
18.4238,5,76.465,-61.963,47
18.5027,5,122.871,-67.061,15
18.5705,5,144.844,-68.115,9
18.6423,5,144.844,-73.916,-52
18.7211,5,114.961,-79.541,-51
18.8019,5,32.695,-60.557,-54
18.9026,5,-64.863,-11.162,-59
18.9744,5,-130.781,4.482,-59
19.0652,5,-139.57,23.115,-59
19.134,5,-115.488,45.967,57
19.2068,5,-66.27,55.459,55
19.2723,5,25.488,28.037,58
19.3361,5,104.414,16.963,59
19.4099,5,144.492,19.775,59
19.4908,5,146.602,1.318,-59
19.5904,5,101.953,-20.303,-59
19.6659,5,34.277,-14.15,-59
19.7378,5,-66.621,23.115,-59
19.8225,5,-136.934,24.521,-59
19.9013,5,-152.227,37.178,-58
20.004,5,-124.453,58.271,55
20.084,5,-79.629,64.248,54
20.1501,5,0.0,39.287,57
20.2276,5,103.008,9.053,59
20.3132,5,148.535,5.361,59
20.3831,5,153.984,-13.799,59
20.4588,5,121.289,-44.561,-57
20.542,5,68.73,-53.35,-55
20.6105,5,-28.301,-22.236,-59
20.6806,5,-112.852,-11.514,-59
20.7643,5,-149.766,-14.854,-59
20.8354,5,-156.621,-5.537,-59
20.9044,5,-139.395,11.514,59
20.9722,5,-104.766,21.533,59
21.0598,5,-5.801,-3.955,59
21.1316,5,91.055,-39.639,57
21.2037,5,140.273,-44.736,57
21.2826,5,157.324,-56.338,55
21.3459,5,143.262,-85.166,-50
21.4346,5,112.852,-100.811,55
21.5084,0,52.207,-104.326,0
