t_s,mode,alpha_deg,theta_deg,hybrid_lqr,pwm
8.0005,7,-58.535,-42.451,0,17
8.0714,7,-58.535,-42.451,0,17
8.1432,7,-58.535,-42.451,0,17
8.2359,7,-58.535,-42.451,0,17
8.3053,7,-58.535,-42.451,0,17
8.4093,7,-58.535,-42.451,0,17
8.4811,7,-58.535,-42.451,0,17
8.5539,7,-58.535,-42.451,0,17
8.6517,7,-58.535,-42.451,0,17
8.7459,7,-58.535,-42.451,0,17
8.814,7,-58.535,-42.451,0,17
8.8942,7,-58.535,-42.451,0,17
8.9715,7,-58.535,-42.451,0,17
9.0544,7,-58.535,-42.451,0,17
9.1451,7,-58.535,-42.451,0,17
9.2366,7,-58.535,-42.451,0,17
9.3302,7,-58.535,-42.451,0,17
9.4064,7,-58.535,-42.451,0,17
9.4892,7,-58.535,-42.451,0,17
9.5706,7,-58.535,-42.451,0,17
9.6464,7,-58.535,-42.451,0,17
9.7262,7,-58.535,-42.451,0,17
9.8,7,-58.535,-42.451,0,17
9.8808,7,-58.535,-42.451,0,17
9.9596,7,-58.535,-42.451,0,17
10.0334,7,-58.535,-42.451,0,17
10.1206,7,-58.535,-42.451,0,17
10.2194,7,-58.535,-42.451,0,17
10.324,7,-58.535,-42.451,0,17
10.4168,7,-58.535,-42.451,0,17
10.4997,7,-58.535,-42.451,0,17
10.5782,7,-58.535,-42.451,0,17
10.648,7,-58.535,-42.451,0,17
10.7328,7,-58.535,-42.451,0,17
10.8161,7,-58.535,-42.451,0,17
10.8944,7,-58.535,-42.451,0,17
10.9662,7,-58.535,-42.451,0,17
11.049,7,-58.535,-42.451,0,17
11.1278,7,-58.535,-42.451,0,17
11.2121,7,-58.535,-42.451,0,17
11.2894,7,-58.535,-42.451,0,17
11.3616,7,-58.535,-42.451,0,17
11.434,7,-58.535,-42.451,0,17
11.5099,7,-58.535,-42.451,0,17
11.5832,7,-58.535,-42.451,0,17
11.6511,7,-58.535,-42.451,0,17
11.7383,7,-58.535,-42.451,0,17
11.8191,7,-58.535,-42.451,0,17
11.9009,7,-58.535,-42.451,0,17
11.9777,7,-58.535,-42.451,0,17
12.0565,7,-58.535,-42.451,0,17
12.1253,7,-58.535,-42.451,0,17
12.1984,7,-58.535,-42.451,0,17
12.2752,7,-58.535,-42.451,0,17
12.353,7,-58.535,-42.451,0,17
12.4279,7,-58.535,-42.451,0,17
12.5025,7,-58.535,-42.451,0,17
12.5854,7,-58.535,-42.451,0,17
12.6642,7,-58.535,-42.451,0,17
12.742,7,-58.535,-42.451,0,17
12.8084,7,-58.535,-42.451,0,17
12.8893,7,-58.535,-42.451,0,17
12.966,7,-58.535,-42.451,0,17
13.0466,7,-58.535,-42.451,0,17
13.1324,7,-58.535,-42.451,0,17
13.2171,7,-58.535,-42.451,0,17
13.2926,7,-58.535,-42.451,0,17
13.3693,7,-58.535,-42.451,0,17
13.4511,7,-58.535,-42.451,0,17
13.5568,7,-58.535,-42.451,0,17
13.6295,7,-58.535,-42.451,0,17
13.7028,7,-58.535,-42.451,0,17
13.7801,7,-58.535,-42.451,0,17
13.8589,7,-58.535,-42.451,0,17
13.9656,7,-58.535,-42.451,0,17
14.0564,7,-58.535,-42.451,0,17
14.206,7,-58.535,-42.451,0,17
14.3556,7,-58.535,-42.451,0,17
14.4603,7,-58.535,-42.451,0,17
14.5401,7,-58.535,-42.451,0,17
14.6099,7,-58.535,-42.451,0,17
14.6886,7,-58.535,-42.451,0,17
14.7835,7,-58.535,-42.451,0,17
14.8563,7,-58.535,-42.451,0,17
14.9531,7,-58.535,-42.451,0,17
15.0248,7,-58.535,-42.451,0,17
15.1031,7,-58.535,-42.451,0,17
15.1839,7,-58.535,-42.451,0,17
15.2637,7,-58.535,-42.451,0,17
15.3319,7,-58.535,-42.451,0,17
15.4087,7,-58.535,-42.451,0,17
15.4914,7,-58.535,-42.451,0,17
15.5574,7,-58.535,-42.451,0,17
15.6438,7,-58.535,-42.451,0,17
15.7402,7,-58.535,-42.451,0,17
15.8204,7,-58.535,-42.451,0,17
15.9067,7,-58.535,-42.451,0,17
16.0055,7,-58.535,-42.451,0,17
16.101,7,-58.535,-42.451,0,17
16.1997,7,-58.535,-42.451,0,17
16.2814,7,-58.535,-42.451,0,17
16.3602,7,-58.535,-42.451,0,17
16.4281,7,-58.535,-42.451,0,17
16.5068,7,-58.535,-42.451,0,17
16.6055,7,-58.535,-42.451,0,17
16.6819,7,-58.535,-42.451,0,17
16.758,7,-58.535,-42.451,0,17
16.8487,7,-58.535,-42.451,0,17
16.9325,7,-58.535,-42.451,0,17
17.0073,7,-58.535,-42.451,0,17
17.0921,7,-58.535,-42.451,0,17
17.1641,7,-58.535,-42.451,0,17
17.2451,7,-58.535,-42.451,0,17
17.3401,7,-58.535,-42.451,0,17
17.4149,7,-58.535,-42.451,0,17
17.4875,7,-58.535,-42.451,0,17
17.5857,7,-58.535,-42.451,0,17
17.663,7,-58.535,-42.451,0,17
17.758,7,-58.535,-42.451,0,17
17.8518,7,-58.535,-42.451,0,17
17.9276,7,-58.535,-42.451,0,17
17.9979,7,-58.535,-42.451,0,17
18.0707,7,-58.535,-42.451,0,17
18.1616,7,-58.535,-42.451,0,17
18.2385,7,-58.535,-42.451,0,17
18.3258,7,-58.535,-42.451,0,17
18.4043,7,-58.535,-42.451,0,17
18.5058,7,-58.535,-42.451,0,17
18.6002,7,-58.535,-42.451,0,17
18.6991,7,-58.535,-42.451,0,17
18.8002,7,-58.535,-42.451,0,17
18.8827,7,-58.535,-42.451,0,17
18.9834,7,-58.535,-42.451,0,17
19.1031,7,-58.535,-42.451,0,17
19.1834,7,-58.535,-42.451,0,17
19.2588,7,-58.535,-42.451,0,17
19.3366,7,-58.535,-42.451,0,17
19.425,7,-58.535,-42.451,0,17
19.5323,7,-58.535,-42.451,0,17
19.608,7,-58.535,-42.451,0,17
19.6778,7,-58.535,-42.451,0,17
19.7496,7,-58.535,-42.451,0,17
19.8282,7,-58.535,-42.451,0,17
19.9222,7,-58.535,-42.451,0,17
20.008,7,-58.535,-42.451,0,17
20.0859,7,-58.535,-42.451,0,17
20.1588,7,-58.535,-42.451,0,17
20.2391,7,-58.535,-42.451,0,17
20.3125,7,-58.535,-42.451,0,17
20.3893,7,-58.535,-42.451,0,17
20.468,7,-58.535,-42.451,0,17
20.5438,7,-58.535,-42.451,0,17
20.6288,7,-58.535,-42.451,0,17
20.7124,7,-58.535,-42.451,0,17
20.7992,7,-58.535,-42.451,0,17
20.871,7,-58.535,-42.451,0,17
20.9498,7,-58.535,-42.451,0,17
21.0405,7,-58.535,-42.451,0,17
21.1093,7,-58.535,-42.451,0,17
21.1841,7,-58.535,-42.451,0,17
21.266,7,-58.535,-42.451,0,17
21.3373,7,-58.535,-42.451,0,17
21.4091,7,-58.535,-42.451,0,17
21.4919,7,-58.535,-42.451,0,17
21.5582,7,-58.535,-42.451,0,17
21.64,7,-58.535,-42.451,0,17
21.7093,7,-58.535,-42.451,0,17
21.7971,7,-58.535,-42.451,0,17
21.8958,7,-58.535,-42.451,0,17
21.9733,7,-58.535,-42.451,0,17
22.0546,7,-58.535,-42.451,0,17
22.1543,7,-58.535,-42.451,0,17
22.235,7,-58.535,-42.451,0,17
22.3123,7,-58.535,-42.451,0,17
22.3967,7,-58.535,-42.451,0,17
22.4695,7,-58.535,-42.451,0,17
22.5393,7,-58.535,-42.451,0,17
22.6201,7,-58.535,-42.451,0,17
22.6979,7,-58.535,-42.451,0,17
22.7717,7,-58.535,-42.451,0,17
22.8479,7,-58.535,-42.451,0,17
22.9227,7,-58.535,-42.451,0,17
23.0115,7,-58.535,-42.451,0,17
23.0823,7,-58.535,-42.451,0,17
23.1621,7,-58.535,-42.451,0,17
23.2355,7,-58.535,-42.451,0,17
23.3203,7,-58.535,-42.451,0,17
23.427,7,-58.535,-42.451,0,17
23.5177,7,-58.535,-42.451,0,17
23.6151,7,-58.535,-42.451,0,17
23.7028,7,-58.535,-42.451,0,17
23.7736,7,-58.535,-42.451,0,17
23.8441,7,-58.535,-42.451,0,17
23.9279,7,-58.535,-42.451,0,17
24.0117,7,-58.535,-42.451,0,17
24.0905,7,-58.535,-42.451,0,17
24.1713,7,-58.535,-42.451,0,17
24.246,7,-58.535,-42.451,0,17
24.3348,7,-58.535,-42.451,0,17
24.4221,7,-58.535,-42.451,0,17
24.4899,7,-58.535,-42.451,0,17
24.5632,7,-58.535,-42.451,0,17
24.641,7,-58.535,-42.451,0,17
24.7202,7,-58.535,-42.451,0,17
24.8001,7,-58.535,-42.451,0,17
24.8748,7,-58.535,-42.451,0,17
24.9656,7,-58.535,-42.451,0,17
