t_s,mode,alpha_deg,theta_deg,pwm
21.2385,5,92.109,-74.619,-43
21.3193,5,11.602,-53.174,-46
21.4099,5,-107.227,-17.314,-49
21.5095,5,-137.812,-15.732,-49
21.5725,5,-131.66,-3.252,49
21.6652,5,-94.922,7.471,49
21.7341,5,-16.348,-8.174,49
21.8238,5,89.121,-42.1,47
21.9008,5,135.703,-41.748,47
21.9647,5,143.437,-49.307,47
22.0462,5,123.75,-61.963,-45
22.1423,5,37.441,-59.15,-45
22.2312,5,-68.555,-19.072,-49
22.293,5,-121.113,-17.139,-49
22.3728,5,-142.031,-15.908,-49
22.4426,5,-130.078,-4.307,49
22.51,5,-89.473,3.428,49
22.5858,5,17.578,-30.674,49
22.6746,5,99.316,-50.537,46
22.7514,5,137.461,-50.713,46
22.8266,5,144.141,-57.041,46
22.8884,5,125.508,-68.994,-44
22.9582,5,84.199,-73.74,-43
23.027,5,9.844,-52.295,-46
23.0889,5,-92.109,-18.896,-49
23.1737,5,-135.0,-17.842,-49
23.2636,5,-137.285,-8.174,49
23.3354,5,-113.203,2.197,49
23.3998,5,-60.82,1.846,49
23.4727,5,40.254,-38.936,48
23.5684,5,129.199,-49.834,47
23.6543,5,143.965,-53.877,46
23.7301,5,128.145,-67.939,-44
23.8004,5,90.879,-75.322,-43
23.8673,5,17.754,-58.799,-45
23.9315,5,-74.883,-25.049,-49
24.0162,5,-135.0,-23.994,-49
24.107,5,-139.043,-16.084,-49
24.1778,5,-117.598,-5.01,49
24.2385,5,-69.258,-2.197,49
24.3058,5,14.766,-32.959,48
24.3916,5,105.996,-53.174,46
24.455,5,139.395,-52.471,46
24.5303,5,141.152,-61.084,45
24.6206,5,97.559,-75.322,-43
24.7009,5,-8.262,-45.791,-47
24.7948,5,-87.187,-22.764,-49
24.8615,5,-133.594,-22.412,-49
24.9569,5,-139.922,-14.678,-49
