t,pend,servo,mode,pwm,v
55.1,-0.35,25.31,5,-38,14.76
55.177,-0.7,25.31,5,28,14.76
55.253,-1.23,25.31,5,28,14.77
55.349,-1.41,25.31,5,28,14.77
55.439,-0.88,25.31,5,-21,14.77
55.517,-0.35,25.49,5,-21,14.76
55.597,-0.35,25.49,5,-38,14.76
55.697,-0.88,25.49,5,28,14.76
55.778,-1.23,25.49,5,28,14.77
55.854,-1.23,25.49,5,28,14.76
55.944,-0.88,25.49,5,-38,14.76
56.04,-0.35,25.66,5,-38,14.77
56.113,-0.53,25.66,5,7,14.76
56.199,-0.88,25.66,5,7,14.76
56.28,-1.23,25.66,5,28,14.76
56.359,-1.23,25.66,5,28,14.76
56.443,-0.88,25.84,5,-21,14.68
56.526,-0.53,26.02,5,-38,14.78
56.603,-0.35,26.02,5,-38,14.76
56.684,-0.7,26.02,5,28,14.76
56.755,-1.23,25.84,5,7,14.77
56.827,-1.23,25.84,5,28,14.77
56.901,-1.23,25.84,5,-38,14.77
56.984,-0.7,26.02,5,-38,14.78
57.053,-0.53,26.02,5,-38,14.77
57.133,-0.53,26.19,5,-38,14.76
57.222,-1.05,26.02,5,28,14.67
57.303,-1.23,26.02,5,28,14.77
57.383,-1.23,26.02,5,28,14.78
57.471,-0.7,26.19,5,-38,14.76
57.555,-0.53,26.19,5,-38,14.77
57.662,-0.7,26.19,5,28,14.76
57.755,-1.05,26.19,5,28,14.77
57.839,-1.23,26.19,5,28,14.72
57.943,-1.05,26.19,5,-38,14.76
58.023,-0.53,26.37,5,-38,14.76
58.128,-0.7,26.37,5,7,14.77
58.223,-1.05,26.37,5,28,14.76
58.316,-1.23,26.37,5,28,14.76
58.402,-1.05,26.37,5,28,14.76
58.481,-0.7,26.37,5,-38,14.76
58.583,-0.53,26.54,5,-38,14.76
58.672,-0.7,26.54,5,28,14.76
58.758,-1.05,26.54,5,28,14.77
58.833,-1.23,26.54,5,28,14.76
58.919,-1.05,26.54,5,-38,14.76
59.007,-0.53,26.54,5,-38,14.77
59.09,-0.53,26.54,5,-38,14.76
59.175,-0.7,26.54,5,28,14.76
59.263,-1.23,26.54,5,28,14.77
59.349,-1.23,26.54,5,28,14.77
59.43,-0.88,26.54,5,-38,14.76
59.511,-0.53,26.72,5,-38,14.77
59.6,-0.53,26.72,5,-38,14.77
59.677,-0.88,26.72,5,6,14.76
59.75,-1.23,26.72,5,28,14.77
59.82,-1.23,26.72,5,28,14.77
59.903,-1.05,26.72,5,28,14.76
59.983,-0.53,26.72,5,-38,14.7
