sp,attempt,t,pend_deg,mode,pwm,v_bus
60,11,14.644,1.76,4,34,14.996
60,11,14.897,1.76,4,34,14.992
60,11,15.131,1.76,4,34,14.992
60,11,15.373,1.76,4,34,14.992
60,11,15.616,1.76,4,34,14.992
60,11,15.864,1.76,4,34,14.992
60,11,16.103,1.76,4,34,14.992
60,11,16.335,1.76,4,34,14.992
60,11,16.567,1.76,4,34,14.992
60,11,16.800,1.76,4,34,14.992
60,11,17.029,1.76,4,34,14.992
60,11,17.257,1.76,4,34,14.992
60,11,17.515,1.76,4,34,14.992
60,11,17.748,1.76,4,34,14.996
60,11,17.980,1.76,4,34,14.992
60,11,18.212,1.76,4,34,14.992
60,11,18.434,1.76,4,34,14.992
60,11,18.703,1.76,4,34,14.992
60,11,18.929,1.76,4,34,14.992
60,11,19.168,1.76,4,34,14.992
60,11,19.410,1.76,4,34,14.992
60,11,19.637,1.76,4,34,14.992
60,11,19.906,1.76,4,34,14.992
60,11,20.142,1.76,4,34,14.992
60,11,20.386,1.76,4,34,14.976
60,11,20.626,1.76,4,34,14.992
60,11,20.861,1.76,4,34,14.968
60,11,21.098,1.76,4,34,14.992
60,11,21.329,1.76,4,34,14.996
60,11,21.555,1.76,4,34,14.992
60,11,21.807,1.76,4,34,14.992
60,11,22.057,1.76,4,34,14.992
60,11,22.286,1.76,4,34,14.992
60,11,22.526,1.76,4,34,14.992
60,11,22.757,1.76,4,34,14.996
60,11,23.000,1.76,4,34,14.992
60,11,23.226,1.76,4,34,14.992
60,11,23.452,1.76,4,34,14.992
60,11,23.698,1.76,4,34,14.996
60,11,23.924,1.76,4,34,14.996
60,11,24.148,1.76,4,34,14.992
60,11,24.373,1.76,4,34,14.992
60,11,24.604,1.76,4,34,14.992
60,11,24.828,1.76,4,34,14.992
60,11,25.066,1.76,4,34,14.996
60,11,25.298,1.76,4,34,14.996
60,11,25.527,1.76,4,34,14.996
60,11,25.775,1.76,4,34,14.996
60,11,26.008,1.76,4,34,14.996
60,11,26.239,1.76,4,34,14.992
60,11,26.485,1.76,4,34,15.000
60,11,26.717,1.76,4,34,14.996
60,11,26.948,1.76,4,34,14.992
60,11,27.192,1.76,4,34,14.992
60,11,27.429,1.76,4,34,14.996
60,11,27.663,1.76,4,34,14.992
60,11,27.897,1.58,4,34,14.996
60,11,28.127,1.76,4,34,14.996
60,11,28.371,1.58,4,34,14.992
60,11,28.611,1.76,4,34,14.996
60,11,28.885,1.58,4,34,14.992
60,11,29.119,1.76,4,34,14.996
60,11,29.359,1.58,4,34,14.992
60,11,29.583,1.76,4,34,14.996
60,11,29.809,1.58,4,34,14.992
60,12,0.036,-21.80,5,-22,14.732
60,12,0.269,42.36,5,-58,14.860
60,12,0.499,-37.97,5,-12,15.016
60,12,0.755,48.16,5,-60,14.864
60,12,0.998,-9.49,5,59,14.736
60,12,1.264,-67.15,5,-59,14.844
60,12,1.526,123.05,5,57,15.012
60,12,1.751,-56.43,5,59,14.744
60,12,1.979,-145.72,5,-22,14.924
60,12,2.216,-2.64,5,-59,14.904
60,12,2.451,156.62,4,-21,15.016
60,12,2.684,29.18,4,-17,15.016
60,12,2.915,-146.60,4,-47,14.980
60,12,3.146,28.83,4,-37,15.012
60,12,3.382,62.40,4,-43,14.992
60,12,3.620,-81.39,4,-59,14.832
60,12,3.861,80.86,4,-41,15.008
60,12,4.099,-58.18,4,-48,14.968
60,12,4.334,-2.99,4,-41,15.008
60,12,4.558,6.68,4,-18,15.016
60,12,4.800,4.39,4,-49,14.972
60,12,5.055,-10.37,4,-21,15.012
60,12,5.290,5.80,4,-43,15.004
60,12,5.519,-18.81,4,-19,15.016
60,12,5.789,26.37,4,-17,15.008
60,12,6.017,-27.42,4,-47,14.972
60,12,6.245,23.73,4,-18,15.016
60,12,6.475,-20.74,4,-47,14.980
60,12,6.721,-1.93,4,-18,15.012
60,12,6.947,4.92,4,-42,15.004
60,12,7.179,-13.36,4,-45,14.980
60,12,7.406,6.33,4,-18,15.012
60,12,7.633,-1.76,4,-43,14.992
60,12,7.859,-5.27,4,-44,14.992
60,12,8.080,-0.70,4,-43,15.000
60,12,8.318,-1.58,4,-43,14.996
60,12,8.544,-1.93,4,-43,15.000
60,12,8.769,-1.93,4,-43,15.000
60,12,9.001,-1.58,4,-43,15.000
60,12,9.255,-1.93,4,-43,15.000
60,12,9.486,-1.58,4,-43,15.000
60,12,9.712,-1.93,4,-43,15.000
60,12,9.942,-1.93,4,-43,14.996
60,12,10.170,-1.76,4,-43,14.996
60,12,10.406,-1.93,4,-43,15.000
60,12,10.654,-1.76,4,-43,14.996
60,12,10.891,-1.76,4,-43,14.996
60,12,11.156,-1.76,4,-43,14.996
60,12,11.395,-1.76,4,-43,14.996
60,12,11.651,-1.76,4,-43,14.996
60,12,11.882,-1.76,4,-43,14.996
60,12,12.119,-1.76,4,-43,14.992
60,12,12.352,-1.76,4,-43,14.992
60,12,12.581,-1.76,4,-43,14.992
60,12,12.809,-1.76,4,-43,14.992
60,12,13.057,-1.76,4,-43,14.996
60,12,13.284,-1.76,4,-43,14.992
60,12,13.515,-1.76,4,-43,14.992
60,12,13.750,-1.76,4,-43,14.992
60,12,13.989,-1.76,4,-43,14.992
60,12,14.247,-1.76,4,-43,14.996
60,12,14.476,-1.76,4,-43,14.992
60,12,14.708,-1.76,4,-43,14.996
60,12,14.937,-1.76,4,-43,14.996
60,12,15.165,-1.76,4,-43,14.980
60,12,15.398,-1.76,4,-43,14.996
60,12,15.657,-1.76,4,-43,15.000
60,12,15.881,-1.76,4,-43,14.988
60,12,16.109,-1.76,4,-43,14.996
60,12,16.340,-1.76,4,-43,14.996
60,12,16.564,-1.76,4,-43,15.000
60,12,16.790,-1.76,4,-43,15.000
60,12,17.046,-1.76,4,-43,14.996
60,12,17.282,-1.76,4,-43,15.000
60,12,17.559,-1.76,4,-43,15.000
60,12,17.785,-1.76,4,-43,14.996
60,12,18.090,-1.76,4,-43,14.992
60,12,18.314,-1.76,4,-43,14.996
60,12,18.544,-1.93,4,-43,14.992
60,12,18.771,-1.76,4,-43,14.992
60,12,18.996,-1.76,4,-43,14.996
60,12,19.246,-1.93,4,-42,15.004
60,12,19.502,-1.76,4,-42,15.000
60,12,19.734,-1.76,4,-42,15.004
60,12,19.972,-1.93,4,-42,15.004
60,12,20.220,-1.76,4,-42,15.000
60,12,20.446,-1.76,4,-42,15.000
60,12,20.675,-1.76,4,-42,15.000
60,12,20.909,-1.76,4,-42,15.000
60,12,21.139,-1.76,4,-42,15.004
60,12,21.371,-1.76,4,-42,15.004
60,12,21.602,-1.76,4,-42,15.000
60,12,21.829,-1.76,4,-42,15.004
60,12,22.063,-1.76,4,-42,15.000
60,12,22.299,-1.76,4,-42,15.000
60,12,22.551,-1.76,4,-42,15.000
60,12,22.789,-1.76,4,-42,15.004
60,12,23.014,-1.76,4,-42,15.000
60,12,23.242,-1.76,4,-42,15.000
60,12,23.469,-1.76,4,-42,15.000
60,12,23.702,-1.76,4,-42,15.004
60,12,23.926,-1.76,4,-42,15.004
60,12,24.160,-1.76,4,-42,15.000
60,12,24.390,-1.76,4,-42,15.000
60,12,24.641,-1.76,4,-42,15.000
60,12,24.925,-1.76,4,-42,15.000
60,12,25.161,-1.76,4,-42,15.000
60,12,25.385,-1.76,4,-42,15.004
60,12,25.643,-1.76,4,-42,15.000
60,12,25.871,-1.76,4,-42,15.000
60,12,26.092,-1.76,4,-42,15.004
60,12,26.341,-1.93,4,-42,15.004
60,12,26.570,-1.76,4,-42,15.000
60,12,26.803,-1.76,4,-42,15.000
60,12,27.030,-1.93,4,-42,15.004
60,12,27.266,-1.76,4,-42,15.004
60,12,27.490,-1.93,4,-42,14.992
60,12,27.724,-1.76,4,-42,15.000
60,12,27.956,-1.93,4,-42,15.004
60,12,28.184,-1.93,4,-42,15.000
60,12,28.414,-1.93,4,-42,15.004
60,12,28.644,-1.93,4,-42,15.004
60,12,28.871,-1.93,4,-42,15.004
60,12,29.096,-1.93,4,-42,15.004
60,12,29.352,-1.76,4,-42,15.000
60,12,29.579,-1.76,4,-42,15.004
60,12,29.816,-1.76,4,-42,15.004
60,13,0.024,-17.75,5,59,14.728
60,13,0.256,42.54,5,-59,14.852
60,13,0.489,-50.62,5,9,15.016
60,13,0.719,35.86,5,-59,14.868
60,13,0.943,31.46,5,59,14.740
60,13,1.183,-106.88,5,-54,14.904
60,13,1.406,93.34,5,-59,14.848
60,13,1.634,75.76,5,59,14.720
60,13,1.857,-131.66,5,-34,15.012
60,13,2.103,-59.77,5,-53,14.944
60,13,2.346,144.84,5,-59,14.856
60,13,2.578,67.68,5,-59,14.740
60,13,2.802,-127.97,5,-46,14.972
60,13,3.077,51.33,5,-50,14.972
60,13,3.305,119.53,5,-29,15.016
60,13,3.536,-100.02,5,-45,14.996
60,13,3.774,-31.64,5,-59,14.888
60,13,4.011,-27.07,5,-55,15.016
60,13,4.239,14.59,5,-45,14.992
60,13,4.467,38.32,5,-43,14.992
60,13,4.706,-32.34,5,-41,15.008
60,13,4.933,53.97,5,-1,15.016
60,13,5.159,-56.43,5,35,15.000
60,13,5.387,40.78,5,56,15.000
60,13,5.630,-77.34,5,-55,14.904
60,13,5.859,77.34,5,-56,14.888
60,13,6.098,11.07,5,-53,15.012
60,13,6.353,-27.42,5,58,14.900
60,13,6.580,54.32,5,58,14.760
60,13,6.826,-95.27,5,-50,14.944
60,13,7.056,87.19,5,-28,14.900
60,13,7.277,42.01,5,-15,15.016
60,13,7.510,-87.19,5,-54,14.920
60,13,7.771,66.97,5,58,14.744
60,13,8.007,-71.89,5,-46,14.972
60,13,8.237,63.28,5,-46,14.980
60,13,8.471,3.52,5,-41,14.992
60,13,8.699,-35.16,5,-43,15.004
60,13,8.942,65.92,5,58,14.716
60,13,9.169,-84.73,5,-54,15.000
60,13,9.403,65.74,5,24,14.872
60,13,9.626,-4.75,5,59,14.776
60,13,9.959,-36.39,5,-49,14.968
60,13,10.248,114.96,5,57,14.736
60,13,10.479,-90.53,5,-49,14.964
60,13,10.720,19.69,5,-59,14.900
60,13,10.947,100.90,5,58,14.716
60,13,11.173,-113.20,5,-55,15.016
60,13,11.400,-113.38,5,-49,14.956
60,13,11.640,126.56,5,-58,14.856
60,13,11.873,95.98,5,59,14.712
60,13,12.104,-127.27,5,-51,14.944
60,13,12.332,-109.69,5,-53,14.928
60,13,12.564,126.21,5,-58,14.848
60,13,12.801,139.57,4,-23,15.016
60,13,13.024,-59.59,4,-24,15.016
60,13,13.255,-84.73,4,59,14.724
60,13,13.503,117.60,4,51,14.824
60,13,13.729,16.17,4,14,15.008
60,13,13.960,-21.27,4,40,14.944
60,13,14.188,22.50,4,22,15.016
60,13,14.417,-40.43,4,45,14.900
60,13,14.644,36.91,4,20,15.016
60,13,14.878,-26.54,4,35,15.000
60,13,15.130,37.97,4,15,15.016
60,13,15.354,-16.17,4,31,15.004
60,13,15.579,18.46,4,43,14.908
60,13,15.807,-31.29,4,18,15.016
60,13,16.028,32.70,4,48,14.852
60,13,16.254,-35.86,4,15,15.008
60,13,16.489,43.59,4,39,14.960
60,13,16.715,-31.64,4,13,15.016
60,13,16.954,36.56,4,37,14.976
60,13,17.183,-26.72,4,14,15.012
60,13,17.410,28.48,4,40,14.940
60,13,17.635,-22.68,4,15,15.016
60,13,17.876,23.03,4,40,14.956
60,13,18.114,-9.49,4,15,15.016
60,13,18.355,1.05,4,36,14.988
60,13,18.583,10.02,4,15,15.016
60,13,18.854,-24.96,4,14,14.996
60,13,19.085,32.34,4,39,15.012
60,13,19.321,-29.88,4,14,15.012
60,13,19.554,32.87,4,40,14.948
60,13,19.801,-23.03,4,14,15.016
60,13,20.089,-3.52,4,36,14.988
60,13,20.359,27.95,4,16,15.016
60,13,20.591,-26.37,4,14,15.012
60,13,20.830,30.76,4,39,14.960
60,13,21.060,-23.55,4,14,15.012
60,13,21.291,23.38,4,38,14.972
60,13,21.531,-6.15,4,15,15.016
60,13,21.761,5.10,4,36,14.976
60,13,21.996,10.90,4,15,15.012
60,13,22.244,-19.51,4,34,14.996
60,13,22.468,27.42,4,38,14.968
60,13,22.700,-24.08,4,14,15.016
60,13,22.925,26.72,4,38,14.964
60,13,23.156,-17.58,4,14,15.016
60,13,23.379,16.88,4,38,14.968
60,13,23.605,-6.15,4,15,15.012
60,13,23.833,1.76,4,36,14.972
60,13,24.065,14.24,4,16,15.008
60,13,24.293,-16.88,4,34,14.996
60,13,24.514,23.91,4,38,14.964
60,13,24.754,-21.27,4,14,15.012
60,13,24.985,21.62,4,38,14.964
60,13,25.215,-12.30,4,14,15.016
60,13,25.440,6.15,4,37,14.976
60,13,25.694,14.41,4,16,15.016
60,13,25.919,-17.23,4,14,14.996
60,13,26.146,23.73,4,38,14.964
60,13,26.370,-19.69,4,14,15.012
60,13,26.617,19.34,4,37,14.972
60,13,26.878,9.14,4,15,15.016
60,13,27.102,-12.83,4,34,14.996
60,13,27.328,21.62,4,38,14.960
60,13,27.556,-18.98,4,14,15.012
60,13,27.783,20.39,4,38,14.968
60,13,28.044,-3.16,4,15,15.008
60,13,28.271,-5.45,4,35,14.992
60,13,28.512,18.63,4,37,15.016
60,13,28.771,-15.12,4,14,15.016
60,13,28.997,11.25,4,37,14.980
60,13,29.229,2.99,4,15,15.012
60,13,29.464,-9.67,4,14,15.008
60,13,29.697,18.63,4,37,14.976
60,13,29.927,-11.60,4,14,15.016
60,14,0.075,-26.37,5,-58,14.744
60,14,0.301,49.92,5,-58,14.860
60,14,0.570,-58.01,5,-29,15.004
60,14,0.829,72.25,5,-59,14.856
60,14,1.074,-71.54,5,59,14.720
60,14,1.316,-32.70,5,-59,14.852
60,14,1.543,121.29,5,57,14.728
60,14,1.769,-74.00,5,59,14.704
60,14,2.001,-119.53,5,-53,14.912
60,14,2.261,132.19,5,-57,14.868
60,14,2.494,90.88,4,-24,15.016
60,14,2.732,-133.59,4,67,14.576
60,14,2.972,-17.75,4,-61,14.852
60,14,3.203,133.77,4,-40,15.008
60,14,3.438,-28.48,4,-22,15.012
60,14,3.670,-100.90,4,-56,14.880
60,14,3.903,86.84,4,-40,15.004
60,14,4.151,-59.24,4,0,15.020
60,14,4.387,10.20,4,-48,14.988
60,14,4.623,17.23,4,-19,15.012
60,14,4.859,-44.30,4,-51,14.940
60,14,5.089,31.29,4,-18,15.016
60,14,5.339,-34.80,4,-53,14.916
60,14,5.587,13.36,4,-20,15.016
60,14,5.839,-8.09,4,-47,14.984
60,14,6.064,-10.72,4,-20,15.008
60,14,6.316,22.32,4,-45,14.992
60,14,6.542,-29.53,4,-21,15.012
60,14,6.781,26.54,4,-18,15.012
60,14,7.019,-23.73,4,-49,14.956
60,14,7.254,9.49,4,-19,15.012
60,14,7.508,12.30,4,-45,14.992
60,14,7.730,-20.57,4,-49,14.960
60,14,7.966,15.82,4,-19,15.016
60,14,8.345,10.20,4,-19,15.012
60,14,8.608,4.92,4,-19,15.016
60,14,8.837,-10.37,4,-47,14.972
60,14,9.082,-2.46,4,-46,14.984
60,14,9.309,1.93,4,-19,15.012
60,14,9.546,0.00,4,-46,14.980
60,14,9.779,-1.76,4,-45,14.988
60,14,10.014,-2.29,4,-45,14.988
60,14,10.242,-1.23,4,-45,14.992
60,14,10.473,-1.41,4,-45,14.964
60,14,10.709,-2.11,4,-45,14.988
60,14,10.948,-0.88,4,-45,14.984
60,14,11.176,-2.29,4,-45,14.988
60,14,11.404,-1.23,4,-45,14.992
60,14,11.632,-1.58,4,-45,14.988
60,14,11.930,-1.58,4,-45,14.984
60,14,12.156,-1.23,4,-45,14.992
60,14,12.381,-2.11,4,-45,14.988
60,14,12.616,-1.05,4,-45,14.988
60,14,12.867,-1.93,4,-45,14.988
60,14,13.097,-1.41,4,-45,14.988
60,14,13.351,-1.41,4,-45,14.988
60,14,13.587,-1.76,4,-45,14.992
60,14,13.808,-1.23,4,-45,14.992
60,14,14.043,-1.76,4,-45,14.988
60,14,14.276,-1.41,4,-45,14.988
60,14,14.512,-1.58,4,-45,14.984
60,14,14.743,-1.76,4,-45,14.988
60,14,14.978,-1.41,4,-45,14.988
60,14,15.208,-1.76,4,-45,14.988
60,14,15.449,-1.41,4,-45,14.992
60,14,15.682,-1.58,4,-45,14.988
60,14,15.915,-1.58,4,-45,14.988
60,14,16.163,-1.58,4,-45,14.988
60,14,16.394,-1.58,4,-45,14.988
60,14,16.632,-1.58,4,-45,14.988
60,14,16.857,-1.58,4,-45,14.988
60,14,17.088,-1.58,4,-45,14.984
60,14,17.339,-1.58,4,-45,14.976
60,14,17.565,-1.58,4,-45,14.984
60,14,17.798,-1.58,4,-45,14.988
60,14,18.085,-1.58,4,-45,14.984
60,14,18.317,-1.58,4,-45,14.984
60,14,18.549,-1.58,4,-45,14.988
60,14,18.782,-1.58,4,-45,14.984
60,14,19.010,-1.58,4,-45,14.984
60,14,19.245,-1.58,4,-45,14.988
60,14,19.485,-1.41,4,-45,14.988
60,14,19.716,-1.76,4,-45,14.988
60,14,19.945,-1.58,4,-45,14.988
60,14,20.190,-1.58,4,-45,14.984
60,14,20.425,-1.58,4,-45,14.984
60,14,20.655,-1.58,4,-45,14.988
60,14,20.963,-1.58,4,-45,14.992
60,14,21.200,-1.58,4,-45,14.988
60,14,21.437,-1.58,4,-45,14.988
60,14,21.675,-1.58,4,-45,14.992
60,14,21.907,-1.58,4,-45,14.988
60,14,22.179,-1.58,4,-45,14.988
60,14,22.418,-1.58,4,-45,14.984
60,14,22.677,-1.58,4,-45,14.988
60,14,22.916,-1.58,4,-45,14.988
60,14,23.150,-1.58,4,-45,14.988
60,14,23.414,-1.58,4,-45,14.988
60,14,23.647,-1.58,4,-45,14.988
60,14,23.869,-1.58,4,-45,14.992
60,14,24.119,-1.58,4,-45,14.988
60,14,24.348,-1.58,4,-45,14.988
60,14,24.582,-1.58,4,-45,14.988
60,14,24.808,-1.58,4,-45,14.968
60,14,25.071,-1.58,4,-45,14.988
60,14,25.301,-1.58,4,-45,14.992
60,14,25.563,-1.58,4,-45,14.984
60,14,25.786,-1.58,4,-45,14.988
60,14,26.013,-1.58,4,-45,14.988
60,14,26.292,-1.58,4,-45,14.988
60,14,26.518,-1.58,4,-45,14.988
60,14,26.743,-1.58,4,-45,14.988
60,14,26.967,-1.58,4,-45,14.992
60,14,27.223,-1.58,4,-45,14.984
60,14,27.446,-1.58,4,-45,14.992
60,14,27.671,-1.58,4,-45,14.988
60,14,27.907,-1.58,4,-45,14.984
60,14,28.151,-1.58,4,-45,14.988
60,14,28.382,-1.58,4,-45,14.988
60,14,28.620,-1.58,4,-45,14.988
60,14,28.851,-1.58,4,-45,14.988
60,14,29.097,-1.58,4,-45,14.988
60,14,29.350,-1.58,4,-45,14.988
60,14,29.582,-1.58,4,-45,14.992
60,14,29.806,-1.58,4,-45,14.984
60,15,0.024,-0.70,5,59,14.836
60,15,0.255,-6.33,5,-59,14.720
60,15,0.503,19.34,5,-58,14.868
60,15,0.727,3.16,5,51,14.756
60,15,0.967,-11.60,5,-58,14.892
60,15,1.292,-42.89,5,58,14.744
60,15,1.518,-74.18,5,-54,14.908
60,15,1.752,116.89,5,59,14.852
60,15,1.996,-49.40,5,0,15.012
60,15,2.233,-119.36,5,-52,14.924
60,15,2.455,95.45,5,-59,14.856
60,15,2.680,124.28,5,58,14.728
60,15,2.933,-97.03,5,-49,14.956
60,15,3.165,-73.65,5,-41,15.004
60,15,3.392,131.13,5,-50,14.956
60,15,3.626,-20.74,5,-51,14.928
60,15,3.855,-94.39,5,-57,14.876
60,15,4.079,6.68,5,59,14.740
60,15,4.326,-26.72,5,-47,14.976
60,15,4.571,57.30,5,-48,14.964
60,15,4.812,-43.77,5,-47,14.984
60,15,5.041,62.75,5,59,14.852
60,15,5.281,-90.35,5,59,14.720
60,15,5.516,41.84,5,-59,14.860
60,15,5.747,85.78,5,59,14.716
60,15,5.976,-116.37,5,-52,14.932
60,15,6.216,-9.32,5,6,14.936
60,15,6.453,126.91,5,7,14.684
60,15,6.699,-84.55,5,-28,15.016
60,15,6.929,-141.33,5,-50,14.952
60,15,7.160,63.98,5,-59,14.864
60,15,7.429,140.80,5,59,14.700
60,15,7.659,-64.69,5,-51,14.924
60,15,7.922,-81.39,5,-41,15.004
60,15,8.154,127.27,5,-50,14.952
60,15,8.378,3.87,5,-52,14.980
60,15,8.616,-98.09,5,-57,14.884
60,15,8.851,10.02,5,59,14.752
60,15,9.118,-14.24,5,-48,14.972
60,15,9.355,50.27,5,-49,14.936
60,15,9.596,-36.03,5,-50,14.964
60,15,9.828,59.06,5,59,14.696
60,15,10.065,-92.99,5,58,14.736
60,15,10.290,57.48,5,-59,14.856
60,15,10.520,80.68,5,-59,14.696
60,15,10.824,-113.56,5,-51,14.936
60,15,11.051,88.42,5,-59,14.848
60,15,11.281,96.68,5,58,14.732
60,15,11.520,-124.10,5,-50,14.932
60,15,11.767,-65.57,5,-47,14.980
60,15,12.058,137.28,5,54,14.672
60,15,12.287,-60.82,5,-34,15.012
60,15,12.516,-137.64,5,-40,14.928
60,15,12.774,88.94,5,59,14.856
60,15,13.011,145.02,5,58,14.736
60,15,13.233,-18.28,5,-53,14.904
60,15,13.459,-108.98,5,-38,15.008
60,15,13.707,102.48,5,-41,15.004
60,15,13.957,26.37,5,-39,15.004
60,15,14.198,-90.18,5,-37,15.012
60,15,14.437,104.41,5,-55,14.908
60,15,14.699,-64.51,5,-53,14.920
60,15,14.934,-61.70,5,-57,14.888
60,15,15.173,90.88,5,-45,14.736
60,15,15.412,-91.93,5,-48,14.964
60,15,15.653,35.86,5,-49,14.980
60,15,15.900,72.25,5,-51,14.944
60,15,16.128,-88.42,5,-52,14.944
60,15,16.369,53.61,5,58,14.856
60,15,16.598,-62.93,5,-49,14.952
60,15,16.831,61.52,5,-47,14.980
60,15,17.062,-4.04,5,-42,14.992
60,15,17.290,-21.62,5,-48,14.988
60,15,17.530,53.09,5,59,14.700
60,15,17.783,-95.98,5,-55,14.892
60,15,18.010,87.01,5,59,14.852
60,15,18.241,31.29,5,59,14.736
60,15,18.583,-97.56,5,-52,14.924
60,15,18.809,122.87,5,-59,14.852
60,15,19.034,98.79,5,59,14.724
60,15,19.316,-132.36,5,-46,14.972
60,15,19.548,6.33,5,-47,15.000
60,15,19.773,132.72,5,-54,14.956
60,15,20.018,-86.84,5,-52,14.932
60,15,20.247,-71.19,5,-58,14.876
60,15,20.485,25.49,5,59,14.756
60,15,20.721,-27.77,5,-42,14.992
60,15,20.954,54.84,5,-42,15.000
60,15,21.183,-40.96,5,-36,15.012
60,15,21.441,46.05,5,-50,14.960
60,15,21.698,-36.03,5,-57,14.908
60,15,21.925,-33.22,5,-59,14.740
60,15,22.155,-20.92,5,-58,14.868
60,15,22.391,76.47,5,59,14.716
60,15,22.623,-83.14,5,-49,14.960
60,15,22.860,79.10,5,-59,14.840
60,15,23.083,4.75,5,59,14.760
60,15,23.312,-119.88,5,-44,14.908
60,15,23.543,78.75,5,-59,14.852
60,15,23.805,99.49,5,59,14.720
60,15,24.039,-123.57,5,-49,14.960
60,15,24.268,-69.26,5,-45,14.992
60,15,24.497,137.64,5,-56,14.896
60,15,24.740,19.69,5,47,14.784
60,15,24.982,-110.57,5,-51,14.948
60,15,25.214,101.43,5,-59,14.860
60,15,25.452,76.99,5,58,14.744
60,15,25.695,-141.85,5,-51,14.940
60,15,25.931,-92.11,5,-47,14.980
60,15,26.164,140.45,5,-59,14.856
60,15,26.389,76.47,5,59,14.728
60,15,26.617,-143.61,5,-52,14.936
60,15,26.849,-213.40,4,23,15.016
60,15,27.113,-12.13,5,-48,14.972
60,15,27.368,-13.89,5,-56,14.896
60,15,27.624,182.64,4,-24,15.004
60,15,27.851,30.41,4,-20,15.016
60,15,28.094,122.87,4,55,14.768
60,15,28.344,74.71,4,32,15.008
60,15,28.630,109.69,4,36,14.988
60,15,28.867,85.43,4,36,14.976
60,15,29.106,88.42,4,37,14.980
60,15,29.355,110.57,4,36,14.980
60,15,29.600,81.56,4,33,14.996
60,15,29.828,104.41,4,35,14.972
60,16,0.045,9.14,5,-59,14.852
60,16,0.321,-46.05,5,59,14.724
60,16,0.553,61.35,5,-59,14.852
60,16,0.804,-47.81,5,-59,14.740
60,16,1.047,-31.11,5,-56,14.904
60,16,1.272,114.96,5,59,14.700
60,16,1.503,-83.67,5,29,15.008
60,16,1.746,-129.73,5,-3,14.896
60,16,1.978,91.06,5,-58,14.872
60,16,2.202,151.70,4,-21,15.016
60,16,2.446,-36.74,4,-23,15.016
60,16,2.677,-118.48,4,-67,14.708
60,16,2.913,94.57,4,-51,14.936
60,16,3.147,22.85,4,0,15.016
60,16,3.380,-99.32,4,-66,14.728
60,16,3.668,95.27,4,-53,14.916
60,16,4.081,-48.52,4,-66,14.752
60,16,4.388,52.56,4,-53,14.916
60,16,4.620,-83.85,4,-65,14.744
60,16,4.840,65.39,4,-53,14.932
60,16,5.103,-57.13,4,44,14.924
60,16,5.416,82.27,4,-54,14.920
60,16,5.737,-79.45,4,-57,14.884
60,16,6.025,39.55,4,0,15.008
60,16,6.254,-37.79,4,37,14.680
60,16,6.496,70.49,4,-64,14.780
60,16,6.732,-50.45,4,-61,15.012
60,16,6.961,-25.66,4,-52,14.932
60,16,7.195,34.80,4,0,15.020
60,16,7.433,-35.16,4,-69,14.696
60,16,7.673,71.72,4,9,15.016
60,16,7.917,-71.72,4,-60,14.832
60,16,8.144,2.64,4,-52,14.936
60,16,8.404,-1.76,4,42,14.956
60,16,8.631,22.32,4,-67,14.720
60,16,8.898,5.45,4,0,15.016
60,16,9.127,-60.47,4,-51,14.944
60,16,9.408,48.87,4,0,14.956
60,16,9.645,-51.85,4,-69,14.684
60,16,9.905,85.43,4,-61,14.808
60,16,10.146,-66.44,4,-56,14.884
60,16,10.384,-13.36,4,-51,14.944
60,16,10.613,53.79,4,-60,14.784
60,16,10.841,-64.51,4,-69,14.688
60,16,11.081,90.70,4,-61,14.828
60,16,11.303,-31.46,4,0,15.024
60,16,11.543,-72.95,4,-51,14.920
60,16,11.775,75.06,4,-58,14.864
60,16,12.012,-58.53,4,62,14.684
60,16,12.244,34.63,4,-66,14.752
60,16,12.471,77.34,4,-53,14.932
60,16,12.718,-112.32,4,-52,14.940
60,16,12.995,66.62,4,-55,14.900
60,16,13.231,-23.38,4,46,14.920
60,16,13.475,-42.72,4,-69,14.692
60,16,13.705,108.28,4,-57,14.884
60,16,13.933,-91.41,4,-54,14.908
60,16,14.163,-36.74,4,-52,14.944
60,16,14.416,61.88,4,-61,14.800
60,16,14.641,-72.95,4,-69,14.600
60,16,14.865,76.99,4,-63,14.792
60,16,15.112,32.34,4,-22,15.016
60,16,15.340,-102.66,4,-51,14.940
60,16,15.571,62.75,4,-54,14.900
60,16,15.815,-11.78,4,43,14.936
60,16,16.044,-23.38,4,-69,14.732
60,16,16.279,101.95,4,-56,14.900
60,16,16.506,-94.57,4,-54,14.920
60,16,16.751,-17.05,4,-51,14.944
60,16,16.975,64.51,4,-61,14.800
60,16,17.207,-75.23,4,-69,14.696
60,16,17.435,80.86,4,-61,14.812
60,16,17.719,-36.21,4,-23,15.016
60,16,17.954,-76.82,4,-51,14.940
60,16,18.183,79.10,4,-57,14.864
60,16,18.419,-49.92,4,60,14.752
60,16,18.644,9.14,4,-68,14.744
60,16,18.882,92.64,4,-53,14.936
60,16,19.106,-105.82,4,-57,14.880
60,16,19.342,-5.27,4,-51,14.948
60,16,19.581,59.77,4,-61,14.804
60,16,19.832,-72.42,4,-69,14.692
60,16,20.069,99.32,4,-58,14.872
60,16,20.316,-44.65,4,0,15.020
60,16,20.578,-33.22,4,-51,14.944
60,16,20.867,57.48,4,-61,14.796
60,16,21.095,-74.88,4,-69,14.696
