alpha_deg,i_ma,mode,pwm,setpoint_deg,t_s,theta_deg,v_bus
-200.039,27.0,0,0,0.0,8.641,7.383,15.02
-200.039,26.9,0,0,0.0,8.7144,7.383,15.02
-199.863,27.3,0,0,0.0,8.7811,7.383,15.016
-199.687,26.4,0,0,0.0,8.8839,7.383,15.012
-199.687,27.1,0,0,0.0,8.994,7.383,15.016
-199.863,27.2,0,0,0.0,9.0965,7.383,15.016
-200.039,24.2,0,0,0.0,9.195,7.383,15.02
-200.039,24.2,0,0,0.0,9.2915,7.383,15.02
-199.687,27.3,0,0,0.0,9.3762,7.383,15.02
-199.687,26.5,0,0,0.0,9.4977,7.383,15.02
-199.687,27.2,0,0,0.0,9.5974,7.383,15.02
-199.863,26.8,0,0,0.0,9.6999,7.383,15.02
-199.863,26.8,0,0,0.0,9.7958,7.383,15.02
-199.863,26.6,0,0,0.0,9.8836,7.383,15.016
-199.863,27.3,0,0,0.0,9.9634,7.383,15.016
