alpha_deg,i_ma,mode,pwm,setpoint_deg,t_s,theta_deg,v_bus
-176.836,27.0,0,0,0.0,4.9938,75.762,15.02
-177.187,27.2,0,0,0.0,5.0756,75.762,15.02
-177.187,27.2,0,0,0.0,5.1983,75.762,15.02
-176.836,26.7,0,0,0.0,5.2621,75.762,15.02
-176.309,26.6,0,0,0.0,5.3509,75.762,15.02
-176.309,27.2,0,0,0.0,5.4539,75.762,15.028
-176.836,27.0,0,0,0.0,5.579,75.762,15.02
-177.187,27.1,0,0,0.0,5.6653,75.762,15.02
-177.187,27.2,0,0,0.0,5.7411,75.762,15.024
-176.66,26.6,0,0,0.0,5.8445,75.762,15.02
-176.309,26.9,0,0,0.0,5.9492,75.762,15.024
-176.66,26.6,0,0,0.0,6.0365,75.762,15.02
-177.012,26.9,0,0,0.0,6.1955,75.762,15.024
-177.187,26.9,0,0,0.0,6.2726,75.762,15.024
-177.012,26.6,0,0,0.0,6.3605,75.762,15.02
-176.309,27.1,0,0,0.0,6.4608,75.762,15.024
-176.66,27.1,0,0,0.0,6.6892,75.762,15.024
-176.836,23.6,0,0,0.0,6.758,75.762,15.02
-177.012,27.0,0,0,0.0,6.8343,75.762,15.024
-177.012,27.1,0,0,0.0,6.902,75.762,15.028
-176.66,26.8,0,0,0.0,6.9858,75.762,15.024
-176.484,27.2,0,0,0.0,7.0925,75.762,15.02
-176.484,26.5,0,0,0.0,7.2023,75.762,15.024
-176.836,26.5,0,0,0.0,7.278,75.762,15.024
-177.012,26.7,0,0,0.0,7.3758,75.762,15.024
-176.836,27.2,0,0,0.0,7.4696,75.762,15.02
-176.66,27.0,0,0,0.0,7.6185,75.762,15.02
-176.484,26.5,0,0,0.0,7.6873,75.762,15.016
-176.66,27.0,0,0,0.0,7.7891,75.762,15.02
-177.012,27.0,0,0,0.0,7.8931,75.762,15.02
-177.012,28.5,0,0,0.0,8.0356,75.762,15.016
-176.836,22.7,0,0,0.0,8.1164,75.762,15.02
-176.66,22.7,0,0,0.0,8.1833,75.762,15.02
-176.484,27.9,0,0,0.0,8.2511,75.762,15.012
-176.484,24.8,0,0,0.0,8.3438,75.762,15.02
-176.836,27.0,0,0,0.0,8.4116,75.762,15.02
-176.836,27.4,0,0,0.0,8.5792,75.762,15.024
-176.836,27.1,0,0,0.0,8.7527,75.762,15.02
-176.66,27.0,0,0,0.0,8.8275,75.762,15.02
-176.66,27.2,0,0,0.0,8.9114,75.762,15.02
-176.836,25.3,0,0,0.0,9.0326,75.762,15.02
-176.836,26.7,0,0,0.0,9.1125,75.762,15.02
-176.836,27.1,0,0,0.0,9.2506,75.762,15.02
-176.836,27.1,0,0,0.0,9.3294,75.762,15.02
-176.66,27.1,0,0,0.0,9.413,75.762,15.02
-176.66,26.6,0,0,0.0,9.4778,75.762,15.02
-176.836,27.5,0,0,0.0,9.5681,75.762,15.016
-176.836,26.9,0,0,0.0,9.6614,75.762,15.02
-176.836,26.9,0,0,0.0,9.8452,75.762,15.02
-176.836,27.1,0,0,0.0,9.9359,75.762,15.02
