sp,attempt,t,servo_deg,pend_deg,mode,pwm,v_bus
50,2,2.561,13.36,30.59,5,-49,14.924
50,2,2.637,-33.57,-58.53,5,18,14.936
50,2,2.734,-47.99,-104.24,5,19,15.052
50,2,2.818,-52.73,-101.07,5,-46,15.032
50,2,2.911,-43.07,-58.18,5,-37,15.028
50,2,2.984,11.95,52.38,5,-49,15.020
50,2,3.067,27.07,104.06,5,-49,15.016
50,2,3.160,38.50,108.63,5,29,14.912
50,2,3.262,42.72,56.07,5,47,14.936
50,2,3.349,-1.93,-61.00,5,-49,14.920
50,2,3.425,-9.84,-115.31,5,49,14.908
50,2,3.536,-21.27,-122.17,5,-49,15.004
50,2,3.616,-31.11,-66.44,5,-48,15.016
50,2,3.714,10.72,61.17,5,49,15.016
50,2,3.808,12.30,115.31,5,-49,15.008
50,2,3.891,13.71,126.91,5,49,14.896
50,2,3.963,14.59,99.14,5,49,14.900
50,2,4.056,-11.07,20.04,5,49,14.936
50,2,4.150,-54.49,-76.82,5,-46,15.052
50,2,4.235,-34.63,-107.93,5,-48,15.012
50,2,4.320,-14.94,-79.45,5,-49,15.020
50,2,4.399,32.70,0.88,5,-48,15.032
50,2,4.488,78.22,80.86,5,43,14.968
50,2,4.573,89.47,99.49,5,41,14.988
50,2,4.665,91.58,63.10,5,41,14.992
50,2,4.753,54.84,-28.48,5,46,14.964
50,2,4.850,36.56,-96.33,5,-37,14.924
50,2,4.956,21.45,-105.64,5,-49,15.004
50,2,5.033,17.93,-48.69,5,-49,15.016
50,2,5.119,49.92,45.88,5,-14,15.052
50,2,5.198,50.27,104.77,5,-13,15.056
50,2,5.306,45.00,110.22,5,47,14.932
50,2,5.398,24.96,44.47,5,49,14.928
50,2,5.481,-35.51,-62.58,5,48,14.936
50,2,5.571,-52.21,-111.44,5,-46,15.052
50,2,5.658,-51.85,-122.87,5,-46,15.028
50,2,5.741,-47.99,-90.00,5,-47,15.028
50,2,5.833,-10.20,1.58,5,-49,15.036
50,2,5.914,25.84,89.30,5,-49,15.016
50,2,6.001,36.91,123.57,5,48,15.020
50,2,6.086,52.03,107.58,5,46,14.924
50,2,6.162,52.21,57.30,5,46,14.940
50,2,6.250,6.68,-58.53,5,49,14.916
50,2,6.346,-2.64,-123.22,5,49,14.912
50,2,6.426,-16.35,-134.30,5,-49,15.004
50,2,6.520,-32.34,-96.33,5,-48,15.016
50,2,6.600,-20.21,-20.92,5,-49,15.024
50,2,6.723,12.13,111.80,5,49,15.008
50,2,6.814,12.66,137.99,5,49,14.892
50,2,6.908,17.58,117.95,5,49,14.904
50,2,6.988,11.60,65.57,5,49,14.908
50,2,7.091,-46.41,-51.33,5,-47,15.044
50,2,7.188,-44.47,-127.09,5,29,15.044
50,2,7.283,-34.10,-121.82,5,-48,15.016
50,2,7.402,-13.71,-47.11,5,49,15.024
50,2,7.502,49.92,81.39,5,47,15.056
50,2,7.600,61.17,125.86,5,15,15.052
50,2,7.674,71.37,119.00,5,44,14.956
50,2,7.757,74.18,72.07,5,43,14.976
50,2,7.844,33.93,-28.65,5,48,14.948
50,2,7.917,14.24,-104.06,5,49,14.904
50,2,8.024,-0.35,-136.58,5,-50,15.004
50,2,8.119,-20.92,-109.69,5,-49,15.004
50,2,8.203,-16.52,-30.23,5,-49,15.020
50,2,8.296,17.40,73.83,5,-49,15.012
50,2,8.377,15.29,132.19,5,-49,15.012
50,2,8.458,18.63,137.11,5,49,14.908
50,2,8.538,22.32,109.51,5,49,14.908
50,2,8.623,7.21,40.25,5,49,14.928
50,2,8.718,-51.33,-85.08,5,10,15.052
50,2,8.831,-48.34,-139.57,5,17,15.052
50,2,8.920,-45.53,-142.73,5,-47,15.020
50,2,9.004,-45.00,-105.29,5,-47,15.024
50,2,9.092,-17.93,-18.81,5,-49,15.032
50,2,9.178,29.53,92.11,5,-49,15.016
50,2,9.259,37.79,133.59,5,48,15.020
50,2,9.343,51.33,137.64,5,-10,14.924
50,2,9.415,63.98,110.39,5,45,14.948
50,2,9.494,58.71,44.65,5,46,14.968
50,2,9.599,9.14,-82.27,5,49,14.936
50,2,9.682,2.64,-136.58,5,49,14.912
50,2,9.764,-15.47,-143.79,5,-49,15.004
50,2,9.858,-34.80,-113.38,5,-48,15.012
50,2,9.944,-31.99,-37.09,5,-48,15.024
50,2,10.020,5.45,74.71,5,49,15.012
50,2,10.105,3.34,131.31,5,-49,15.008
50,2,10.221,10.37,139.92,5,49,14.904
50,2,10.308,17.40,100.72,5,49,14.908
50,2,10.398,-15.12,2.29,5,49,14.944
50,2,10.481,-52.56,-95.27,5,8,15.056
50,2,10.561,-48.69,-136.93,5,16,15.048
50,2,10.650,-44.12,-147.13,5,-47,15.024
50,2,10.734,-44.30,-124.81,5,-47,15.024
50,2,10.821,-35.33,-63.10,5,-48,15.020
50,2,10.908,22.50,57.30,5,-49,15.024
50,2,10.995,34.98,116.89,5,-48,15.016
50,2,11.071,46.41,140.80,5,47,14.944
50,2,11.165,63.81,119.18,5,45,14.944
50,2,11.248,65.74,64.86,5,45,14.956
50,2,11.349,14.24,-69.61,5,49,14.916
50,2,11.447,4.92,-138.34,5,35,14.912
50,2,11.527,-11.43,-145.55,5,-49,15.004
50,2,11.611,-31.64,-118.12,5,-48,15.012
50,2,11.693,-34.98,-57.48,5,-48,15.020
50,2,11.768,4.04,51.33,5,-49,15.020
50,2,11.851,7.21,121.64,5,-49,15.008
50,2,11.957,8.44,146.25,5,43,14.908
50,2,12.048,17.40,124.10,5,49,14.904
50,2,12.120,14.24,74.88,5,49,14.904
50,2,12.197,-31.29,-22.15,5,48,14.944
50,2,12.276,-53.44,-103.53,5,3,15.056
50,2,12.355,-42.36,-135.18,5,-47,15.036
50,2,12.437,-36.03,-132.72,5,-48,15.016
50,2,12.516,-32.17,-94.75,5,-48,15.024
50,2,12.615,18.46,21.27,5,-49,15.032
50,2,12.704,45.88,104.94,5,-25,15.048
50,2,12.825,56.60,135.88,5,46,14.940
50,2,12.914,68.20,103.53,5,44,14.964
50,2,13.013,41.48,4.75,5,-35,14.964
50,2,13.098,4.57,-95.80,5,-49,14.916
50,2,13.179,-4.22,-136.93,5,49,14.912
50,2,13.278,-27.95,-129.38,5,-49,15.000
50,2,13.384,-40.96,-75.23,5,-47,15.024
50,2,13.470,-0.70,57.13,5,-49,15.016
50,2,13.589,-2.81,132.54,5,-49,15.008
50,2,13.692,2.11,134.12,5,49,14.900
50,2,13.776,4.75,91.06,5,49,14.908
50,2,13.870,-29.00,0.88,5,49,14.940
50,2,13.954,-41.84,-84.90,5,36,15.036
50,2,14.044,-18.28,-88.42,5,49,15.016
50,2,14.154,31.46,-19.34,5,6,15.032
50,2,14.258,98.26,71.02,5,40,14.992
50,2,14.331,109.34,75.41,5,38,15.012
50,2,14.413,108.11,36.39,5,38,15.020
50,2,14.517,74.36,-62.40,5,43,14.972
50,2,14.597,69.43,-90.18,5,44,14.964
50,2,14.681,64.69,-74.36,5,26,15.048
50,2,14.768,81.39,8.26,5,42,14.960
50,2,14.854,83.67,64.69,5,42,14.988
50,2,14.946,63.28,66.27,5,45,14.964
50,2,15.025,23.03,16.88,5,-49,14.940
50,2,15.104,-34.80,-50.80,5,48,14.944
50,2,15.182,-52.73,-75.59,5,4,15.048
50,2,15.256,-36.03,-54.14,5,-48,15.020
50,2,15.327,7.03,7.91,5,-49,15.032
50,2,15.432,49.75,71.89,5,-15,15.052
50,2,15.516,64.86,73.83,5,45,14.948
50,2,15.604,58.36,10.90,5,46,14.964
50,2,15.678,34.98,-63.63,5,48,14.924
50,2,15.773,30.76,-92.99,5,48,14.920
50,2,15.848,26.54,-73.83,5,49,15.012
50,2,15.931,50.62,3.69,5,-29,15.044
50,2,16.029,68.38,77.87,5,44,14.964
50,2,16.106,59.41,85.61,5,45,14.956
50,2,16.199,35.16,39.73,5,48,14.940
50,2,16.273,-21.45,-43.24,5,49,14.928
50,2,16.360,-51.33,-92.81,5,22,15.048
50,2,16.447,-50.98,-94.92,5,-46,15.028
50,2,16.540,-27.07,-33.75,5,-49,15.028
50,2,16.612,22.32,52.38,5,-49,15.020
50,2,16.689,38.67,94.04,5,-48,15.020
50,2,16.777,52.73,97.03,5,46,14.932
50,2,16.864,54.67,44.12,5,46,14.952
50,2,16.957,16.00,-64.51,5,49,14.912
50,2,17.035,10.02,-110.39,5,49,14.908
50,2,17.118,0.70,-110.22,5,-49,15.008
50,2,17.192,-3.34,-69.96,5,-49,15.012
50,2,17.297,34.10,36.39,5,-48,15.028
50,2,17.387,43.42,108.11,5,47,15.024
50,2,17.471,45.35,117.25,5,47,14.924
50,2,17.547,44.82,85.25,5,47,14.932
50,2,17.643,-4.39,-28.30,5,49,14.940
50,2,17.729,-29.71,-104.06,5,-48,14.920
50,2,17.814,-43.59,-128.32,5,-47,15.012
50,2,17.894,-54.84,-113.73,5,-46,15.028
50,2,17.966,-45.18,-70.14,5,-47,15.028
50,2,18.044,3.69,23.73,5,-49,15.032
50,2,18.132,33.05,102.13,5,48,15.020
50,2,18.208,45.18,122.52,5,47,15.024
50,2,18.314,60.29,101.07,5,45,14.932
50,2,18.388,47.64,15.64,5,46,14.964
50,2,18.473,13.54,-83.67,5,49,14.904
50,2,18.548,9.32,-127.62,5,-49,14.912
50,2,18.630,-2.11,-132.01,5,-49,15.004
50,2,18.711,-14.77,-98.44,5,-49,15.004
50,2,18.791,-0.53,-17.58,5,-49,15.024
50,2,18.873,31.29,78.05,5,48,15.020
50,2,18.965,30.23,130.78,5,48,15.020
50,2,19.058,33.93,133.42,5,0,14.912
50,2,19.132,36.39,94.92,5,48,14.924
50,2,19.211,13.54,21.62,5,49,14.936
50,2,19.287,-35.16,-82.44,5,48,14.928
50,2,19.369,-46.05,-129.38,5,-47,14.936
50,2,19.447,-54.84,-144.84,5,-46,15.052
50,2,19.527,-52.73,-141.33,5,-46,15.028
50,2,19.623,-50.45,-97.38,5,-47,15.028
50,2,19.732,2.64,25.14,5,-49,15.032
50,2,19.809,27.77,103.18,5,-49,15.016
50,2,19.897,39.02,137.99,5,-48,15.020
50,2,19.981,57.66,126.56,5,46,14.932
50,2,20.063,65.39,87.19,5,45,14.956
50,2,20.138,36.03,-8.09,5,48,14.964
50,2,20.231,8.44,-106.70,5,49,14.908
50,2,20.315,1.76,-143.09,5,49,14.916
50,2,20.395,-18.81,-135.53,5,-49,15.004
50,2,20.512,-34.45,-89.12,5,48,15.012
50,2,20.610,5.45,68.03,5,-49,15.016
50,2,20.729,2.81,129.02,5,-49,15.008
50,2,20.816,6.50,140.10,5,49,14.904
50,2,20.947,9.67,113.20,5,49,14.892
50,2,21.044,-55.55,-55.37,5,-46,15.052
50,2,21.119,-36.21,-90.53,5,48,14.908
50,2,21.208,-12.48,-80.86,5,-49,15.020
50,2,21.289,24.08,-26.54,5,-49,15.032
50,2,21.374,83.14,50.62,5,42,14.960
50,2,21.455,104.59,79.28,5,39,15.004
50,2,21.546,109.51,58.71,5,38,15.020
50,2,21.631,77.69,-38.15,5,43,14.980
50,2,21.725,68.38,-85.25,5,44,14.960
50,2,21.810,61.17,-80.51,5,45,15.024
50,2,21.907,65.39,-22.32,5,38,15.008
50,2,21.991,77.17,62.40,5,43,14.976
50,2,22.077,61.17,74.53,5,45,14.964
50,2,22.172,18.28,27.42,5,49,14.936
50,2,22.258,-48.52,-47.99,5,40,14.948
50,2,22.345,-40.08,-54.84,5,-48,15.032
50,2,22.437,6.15,-2.46,5,49,15.028
50,2,22.518,52.21,50.80,5,-15,15.048
50,2,22.614,74.00,57.66,5,44,14.952
50,2,22.689,70.49,10.90,5,44,14.972
50,2,22.777,50.80,-59.59,5,46,14.944
50,2,22.852,48.69,-77.87,5,47,14.928
50,2,22.937,49.40,-56.78,5,-32,15.052
50,2,23.008,72.77,14.06,5,44,14.952
50,2,23.106,75.94,61.88,5,43,14.972
50,2,23.186,58.18,48.87,5,45,14.964
50,2,23.263,17.23,-2.99,5,49,14.940
50,2,23.338,-25.84,-56.78,5,49,14.920
50,2,23.419,-51.33,-73.48,5,-46,15.016
50,2,23.504,-40.78,-31.99,5,-47,15.032
50,2,23.580,-0.70,41.84,5,-49,15.020
50,2,23.672,15.47,81.39,5,-49,15.016
50,2,23.773,23.20,59.94,5,49,14.904
50,2,23.860,-8.26,-25.49,5,49,14.924
50,2,23.958,-26.89,-92.46,5,49,14.900
50,2,24.033,-34.28,-91.93,5,-48,15.016
50,2,24.124,-29.00,-35.33,5,-48,15.024
50,2,24.195,4.57,49.04,5,-49,15.016
50,2,24.280,11.25,96.86,5,49,15.008
50,2,24.360,14.06,100.55,5,49,14.892
50,2,24.440,7.03,54.49,5,49,14.920
50,2,24.521,-36.39,-31.82,5,-48,14.944
50,2,24.627,-54.84,-97.03,5,-46,15.056
50,2,24.709,-47.64,-101.95,5,-47,15.024
50,2,24.804,-30.94,-45.88,5,-48,15.024
50,2,24.897,25.14,61.17,5,-49,15.020
50,2,25.011,46.41,111.09,5,47,14.936
50,2,25.085,56.60,92.81,5,46,14.936
50,2,25.167,46.41,24.08,5,47,14.948
50,2,25.243,10.20,-69.08,5,-49,14.916
50,2,25.330,3.52,-117.77,5,-49,14.912
50,2,25.406,-7.91,-119.71,5,49,15.000
50,2,25.479,-18.11,-87.36,5,-49,15.008
50,2,25.567,6.86,13.36,5,-49,15.028
50,2,25.644,20.04,92.28,5,49,15.012
50,2,25.717,14.41,125.68,5,-49,15.008
50,2,25.816,16.35,115.31,5,49,14.908
50,2,25.887,12.30,71.19,5,49,14.904
50,2,25.991,-45.70,-51.50,5,47,14.948
50,2,26.073,-48.69,-111.27,5,33,15.044
50,2,26.170,-35.68,-124.98,5,-48,15.024
50,2,26.256,-22.15,-78.40,5,-49,15.020
50,2,26.341,33.57,28.12,5,-48,15.036
50,2,26.433,60.47,102.13,5,45,15.048
50,2,26.521,68.38,124.10,5,44,14.960
50,2,26.620,74.71,105.47,5,43,14.972
50,2,26.700,52.38,14.06,5,46,14.972
50,2,26.783,11.07,-85.25,5,49,14.916
50,2,26.871,0.00,-129.55,5,49,14.916
50,2,26.971,-25.66,-118.48,5,-49,15.000
50,2,27.044,-36.03,-73.30,5,-48,15.016
50,2,27.173,0.00,61.52,5,-49,15.008
50,2,27.251,-3.87,130.25,5,-49,15.008
50,2,27.339,-2.46,136.58,5,49,14.904
50,2,27.416,1.05,104.41,5,49,14.912
50,2,27.501,-18.98,28.30,5,49,14.932
50,2,27.607,-46.58,-61.70,5,44,14.996
50,2,27.687,-19.16,-68.20,5,-49,15.020
50,2,27.761,13.18,-31.99,5,-49,15.028
50,2,27.838,70.84,33.22,5,44,14.944
50,2,27.911,95.62,60.29,5,40,14.988
50,2,28.001,103.71,46.41,5,39,15.008
50,2,28.079,83.14,-24.43,5,42,14.992
50,2,28.165,73.30,-68.73,5,44,14.960
50,2,28.262,69.61,-65.04,5,44,14.964
50,2,28.351,77.17,-2.99,5,43,14.968
50,2,28.438,76.64,48.87,5,43,14.980
50,2,28.527,51.85,49.40,5,46,14.952
50,2,28.610,7.38,8.61,5,49,14.940
50,2,28.693,-55.37,-49.75,5,13,15.052
50,2,28.773,-34.63,-29.36,5,-16,15.028
50,2,28.889,28.65,47.64,5,-49,15.020
50,2,28.971,48.52,57.13,5,47,14.928
50,2,29.054,52.38,26.37,5,46,14.944
50,2,29.129,31.29,-45.53,5,48,14.924
50,2,29.223,26.02,-76.47,5,49,14.912
50,2,29.310,26.89,-55.72,5,-49,15.016
50,2,29.386,56.95,18.98,5,8,15.056
50,2,29.467,68.73,66.97,5,44,14.964
50,2,29.546,60.47,65.04,5,45,14.960
50,2,29.642,26.54,8.26,5,49,14.952
50,2,29.732,-25.31,-71.02,5,49,14.916
50,2,29.824,-46.76,-81.91,5,-47,15.020
50,2,29.901,-42.89,-43.07,5,-47,15.028
50,2,30.002,3.87,55.20,5,-49,15.020
50,3,0.034,0.00,-3.34,5,50,15.004
50,3,0.115,0.00,-3.52,5,-49,14.920
50,3,0.190,1.23,-2.99,5,48,15.000
50,3,0.303,-10.55,-16.70,5,49,14.920
50,3,0.393,-30.94,-26.72,5,-48,15.016
50,3,0.520,-28.83,10.55,5,-48,15.020
50,3,0.599,-25.66,31.29,5,-49,14.924
50,3,0.671,-36.03,13.54,5,48,14.932
50,3,0.750,-59.41,-24.61,5,-6,15.056
50,3,0.854,-65.39,-33.75,5,-45,15.036
50,3,0.940,-43.07,8.96,5,-47,15.032
50,3,1.020,-26.54,36.56,5,-49,15.016
50,3,1.096,-24.61,25.31,5,49,14.912
50,3,1.190,-50.27,-33.93,5,13,15.044
50,3,1.281,-54.84,-51.85,5,-46,15.032
50,3,1.385,-31.82,-8.44,5,-48,15.016
50,3,1.471,-2.29,44.30,5,-49,15.016
50,3,1.561,5.27,45.18,5,49,14.908
50,3,1.639,-18.98,-16.00,5,49,14.924
50,3,1.713,-40.78,-65.04,5,40,14.968
50,3,1.799,-48.69,-74.36,5,-47,15.024
50,3,1.879,-43.77,-38.67,5,-47,15.028
50,3,1.960,-12.13,39.90,5,-49,15.020
50,3,2.049,-4.75,73.12,5,-49,15.016
50,3,2.123,-5.10,59.41,5,49,14.912
50,3,2.217,-38.85,-15.82,5,48,14.948
50,3,2.311,-64.34,-79.98,5,-24,15.052
50,3,2.414,-66.44,-75.06,5,-45,15.036
50,3,2.493,-40.08,-2.81,5,-48,15.036
50,3,2.584,-13.01,70.84,5,-49,15.016
50,3,2.689,-6.33,81.56,5,49,14.904
50,3,2.763,-13.54,36.03,5,49,14.920
50,3,2.840,-53.44,-47.64,5,4,15.056
50,3,2.918,-63.46,-91.76,5,-45,15.056
50,3,3.004,-64.34,-93.16,5,-45,15.036
50,3,3.103,-50.45,-36.21,5,-46,15.036
50,3,3.190,-8.44,59.24,5,-49,15.016
50,3,3.279,1.41,94.22,5,49,15.016
50,3,3.357,4.57,74.53,5,49,14.908
50,3,3.451,-33.05,-20.39,5,49,14.940
50,3,3.523,-56.95,-87.89,5,-4,15.056
50,3,3.599,-60.65,-112.32,5,-45,15.052
50,3,3.684,-62.93,-94.92,5,-45,15.032
50,3,3.776,-41.84,-17.05,5,-47,15.040
50,3,3.865,-6.68,79.28,5,-49,15.008
50,3,3.949,-2.11,106.88,5,-49,15.012
50,3,4.030,4.22,92.28,5,49,14.908
50,3,4.123,-17.93,8.26,5,-49,14.940
50,3,4.200,-54.67,-79.98,5,0,15.056
50,3,4.286,-58.36,-117.60,5,-46,15.052
50,3,4.365,-60.47,-115.49,5,-45,15.024
50,3,4.436,-58.71,-75.76,5,-46,15.036
50,3,4.518,-18.11,22.68,5,-49,15.028
50,3,4.590,-0.53,88.59,5,49,15.016
50,3,4.681,5.10,116.19,5,49,15.012
50,3,4.774,11.25,95.10,5,49,14.908
50,3,4.897,-30.76,-21.27,5,-48,14.944
50,3,5.030,-58.36,-118.65,5,-8,15.052
50,3,5.121,-63.46,-126.74,5,-45,15.032
50,3,5.200,-64.69,-76.82,5,-45,15.036
50,3,5.281,-26.72,19.51,5,-49,15.036
50,3,5.357,-8.44,93.69,5,-49,15.016
50,3,5.444,-4.04,123.57,5,49,15.016
50,3,5.524,3.16,110.39,5,49,14.908
50,3,5.618,-4.57,46.41,5,49,14.920
50,3,5.703,-58.53,-68.20,5,-46,15.056
50,3,5.782,-65.74,-119.00,5,-28,15.056
50,3,5.869,-68.03,-135.18,5,-44,15.052
50,3,5.972,-73.48,-100.72,5,-44,15.036
50,3,6.047,-53.44,-20.39,5,-46,15.040
50,3,6.128,-16.17,80.16,5,-49,15.016
50,3,6.211,-12.66,122.17,5,49,15.012
50,3,6.289,-5.45,123.05,5,49,14.904
50,3,6.379,-1.76,89.65,5,-49,14.904
50,3,6.454,-32.17,0.70,5,49,14.944
50,3,6.528,-68.20,-87.19,5,-44,15.052
50,3,6.612,-71.02,-127.44,5,-44,15.048
50,3,6.706,-73.12,-130.78,5,-44,15.036
50,3,6.787,-74.71,-92.99,5,-43,15.044
50,3,6.864,-41.13,3.16,5,-47,15.040
50,3,6.955,-14.59,85.25,5,-49,15.016
50,3,7.035,-8.79,124.63,5,-49,15.012
50,3,7.123,2.29,114.08,5,49,14.904
50,3,7.203,1.93,58.89,5,49,14.916
50,3,7.280,-45.18,-45.00,5,29,15.036
50,3,7.370,-58.71,-118.48,5,-46,15.056
50,3,7.448,-58.89,-141.68,5,-10,15.056
50,3,7.528,-63.28,-132.01,5,-21,15.028
50,3,7.612,-64.34,-80.68,5,-45,15.036
50,3,7.707,-16.88,36.91,5,7,15.024
50,3,7.783,-4.39,104.24,5,-49,15.016
50,3,7.859,-0.35,129.90,5,-49,15.016
50,3,7.949,8.26,123.22,5,49,14.904
50,3,8.043,4.92,56.07,5,-49,14.920
50,3,8.127,-43.07,-43.42,5,-47,14.988
50,3,8.210,-59.06,-115.84,5,-11,15.052
50,3,8.292,-61.17,-141.68,5,-15,15.056
50,3,8.390,-67.32,-125.68,5,-44,15.040
50,3,8.469,-64.86,-65.22,5,-45,15.040
50,3,8.562,-16.35,52.56,5,-49,15.020
50,3,8.661,-8.44,117.25,5,-49,15.012
50,3,8.735,-0.35,130.08,5,-49,14.912
50,3,8.816,7.91,103.53,5,49,14.904
50,3,8.910,-5.10,33.22,5,49,14.924
50,3,8.991,-56.95,-79.98,5,-4,15.056
50,3,9.067,-61.70,-130.60,5,-45,15.052
50,3,9.142,-63.46,-148.36,5,-45,15.040
50,3,9.231,-70.31,-132.01,5,-40,15.032
50,3,9.304,-72.07,-87.89,5,-44,15.040
50,3,9.405,-24.96,34.28,5,-49,15.028
50,3,9.494,-11.43,108.63,5,29,15.016
50,3,9.590,-4.39,135.18,5,49,15.000
50,3,9.697,8.26,100.90,5,49,14.908
50,3,9.785,-11.07,21.09,5,-49,14.932
50,3,9.868,-56.60,-79.10,5,4,15.052
50,3,9.945,-61.35,-132.01,5,-17,15.056
50,3,10.024,-63.28,-145.90,5,-45,15.028
50,3,10.113,-69.61,-125.33,5,-44,15.036
50,3,10.203,-63.28,-53.79,5,-45,15.040
50,3,10.296,-13.36,68.56,5,-49,15.016
50,3,10.392,-8.44,123.57,5,-49,15.016
50,3,10.482,2.81,129.02,5,-49,14.900
50,3,10.561,10.90,98.09,5,49,14.904
50,3,10.677,-34.63,-31.11,5,48,14.952
50,3,10.775,-55.72,-123.75,5,-1,15.056
50,3,10.857,-55.90,-150.82,5,0,15.056
50,3,10.962,-64.86,-138.34,4,22,15.052
50,3,11.032,-71.02,-96.86,4,22,15.052
50,3,11.111,-49.40,-11.78,4,23,15.048
50,3,11.198,-21.62,90.70,4,24,15.052
50,3,11.287,-26.37,129.55,4,-50,15.004
50,3,11.362,-26.37,126.74,4,68,14.708
50,3,11.453,-35.33,88.07,4,67,14.728
50,3,11.532,-82.79,1.23,4,60,14.848
50,3,11.613,-125.86,-89.30,4,50,14.896
50,3,11.691,-113.20,-113.38,4,53,14.864
50,3,11.789,-107.23,-83.85,4,54,14.860
50,3,11.891,-76.64,21.62,4,-13,15.052
50,3,11.987,-69.61,90.35,4,-8,15.056
50,3,12.066,-78.40,97.21,4,60,14.808
50,3,12.148,-97.73,56.95,4,56,14.860
50,3,12.242,-119.53,2.29,4,51,14.868
50,3,12.323,-106.17,-8.44,4,23,15.052
50,3,12.406,-87.36,-13.71,4,0,15.056
50,3,12.488,-64.34,-7.21,4,-16,15.056
50,3,12.568,-43.07,1.05,4,66,14.716
50,3,12.652,-36.03,-8.44,4,-43,15.040
50,3,12.741,-25.14,-11.43,4,-50,15.008
50,3,12.828,-0.35,5.45,4,-69,14.804
50,3,12.905,29.36,24.79,4,-68,14.812
50,3,12.989,47.99,15.64,4,42,14.980
50,3,13.077,37.62,-33.22,4,43,14.968
50,3,13.165,33.05,-58.01,4,-68,14.800
50,3,13.243,47.64,-33.93,4,-66,14.840
50,3,13.322,89.47,28.83,4,-58,14.944
50,3,13.417,107.05,53.09,4,-54,14.972
50,3,13.507,97.56,15.47,4,0,15.056
50,3,13.585,69.61,-48.52,4,8,15.048
50,3,13.686,66.62,-64.16,4,-63,14.864
50,3,13.793,99.84,-2.29,4,-56,14.964
50,3,13.869,121.11,41.31,4,-21,15.048
50,3,13.966,107.93,28.65,4,-23,15.052
50,3,14.044,66.09,-30.23,4,11,15.052
50,3,14.139,48.16,-49.92,4,-66,14.820
50,3,14.211,59.06,-18.98,4,-64,14.856
50,3,14.300,92.99,43.77,4,-57,14.944
50,3,14.396,103.89,56.78,4,-55,14.964
50,3,14.493,96.68,10.02,4,0,15.052
50,3,14.568,75.94,-55.20,4,13,15.052
50,3,14.669,82.79,-65.74,4,-60,14.908
50,3,14.765,117.07,-12.83,4,-53,14.996
50,3,14.843,132.89,21.09,4,-20,15.052
50,3,14.931,101.78,-7.73,4,-23,15.052
50,3,15.014,75.76,-31.82,4,-61,15.032
50,3,15.107,75.76,-11.95,4,-61,14.900
50,3,15.185,95.62,30.41,4,-56,14.944
50,3,15.256,101.07,38.15,4,-23,15.056
50,3,15.331,90.35,8.61,4,0,15.056
50,3,15.403,72.25,-33.75,4,22,15.052
50,3,15.495,71.02,-45.88,4,-62,14.884
50,3,15.582,101.43,-1.93,4,-55,14.964
50,3,15.653,123.40,30.94,4,-50,15.004
50,3,15.741,113.91,14.41,4,-22,15.052
50,3,15.824,84.73,-33.05,4,0,15.056
50,3,15.903,77.34,-43.07,4,-60,14.892
50,3,16.002,104.41,6.50,4,-55,14.972
50,3,16.084,119.00,34.63,4,-22,15.052
50,3,16.180,105.29,13.01,4,-22,15.056
50,3,16.282,72.60,-41.31,4,-61,15.052
50,3,16.354,76.29,-32.70,4,-61,14.900
50,3,16.457,111.80,24.43,4,-53,14.984
50,3,16.552,116.02,29.71,4,-22,15.044
50,3,16.630,91.58,-14.06,4,0,15.056
50,3,16.722,75.41,-45.53,4,-61,14.896
50,3,16.810,87.72,-22.85,4,-58,14.928
50,3,16.892,117.25,24.79,4,-52,14.992
50,3,16.986,114.61,23.20,4,-22,15.056
50,3,17.071,86.31,-22.15,4,-58,14.952
50,3,17.159,74.18,-41.66,4,-61,14.888
50,3,17.276,104.77,10.72,4,-54,14.976
50,3,17.368,118.12,33.22,4,-22,15.044
50,3,17.448,99.14,-1.58,4,0,15.052
50,3,17.524,79.45,-37.44,4,9,15.052
50,3,17.602,77.69,-40.25,4,-60,14.896
50,3,17.687,106.88,7.73,4,-54,14.976
50,3,17.776,121.64,32.87,4,-21,15.052
50,3,17.857,102.66,2.11,4,-23,15.052
50,3,17.946,79.81,-36.03,4,7,15.052
50,3,18.029,78.57,-35.16,4,-60,14.900
50,3,18.126,109.69,16.88,4,-53,14.984
50,3,18.196,119.36,34.10,4,-22,15.056
50,3,18.287,101.60,2.81,4,-23,15.056
50,3,18.372,76.99,-41.31,4,13,15.040
50,3,18.464,83.14,-30.41,4,-60,14.916
50,3,18.539,113.38,16.70,4,-53,14.988
50,3,18.628,120.59,29.53,4,-21,15.052
50,3,18.709,96.86,-8.79,4,0,15.052
50,3,18.814,78.05,-40.08,4,-60,15.052
50,3,18.913,100.37,-0.88,4,-56,14.960
50,3,19.003,120.59,33.05,4,-22,15.048
50,3,19.077,110.22,14.94,4,-22,15.052
50,3,19.183,81.56,-34.45,4,5,15.048
50,3,19.270,80.51,-34.98,4,-60,14.912
50,3,19.367,107.05,8.09,4,-54,14.984
50,3,19.438,120.23,30.76,4,-22,15.052
50,3,19.528,97.38,-7.03,4,0,15.056
50,3,19.614,78.75,-39.20,4,10,15.052
50,3,19.720,88.59,-20.92,4,-58,14.936
50,3,19.797,119.36,28.65,4,-51,15.000
50,3,19.879,114.61,21.27,4,-22,15.052
50,3,19.980,86.84,-25.84,4,0,15.052
50,3,20.056,78.40,-39.90,4,-60,14.892
50,3,20.152,105.12,4.92,4,-55,14.972
