alpha_deg,i_ma,mode,pwm,setpoint_deg,t_s,theta_deg,v_bus
-98.262,109.6,3,-70,0.0,2.6842,-112.236,14.836
-97.031,103.9,3,-70,0.0,2.7849,-77.607,14.848
-107.227,103.9,3,-70,0.0,2.8662,-31.025,14.848
-122.344,100.6,3,-70,0.0,2.95,24.873,14.852
-132.187,101.3,3,-70,0.0,3.0318,67.412,14.856
-138.691,100.8,3,-70,0.0,3.0978,113.818,14.856
-120.938,100.8,3,-70,0.0,3.1716,129.814,14.856
-68.379,118.7,3,-70,0.0,3.2339,115.752,14.816
-46.406,111.0,3,-70,0.0,3.3057,128.76,14.836
-50.977,119.7,3,-70,0.0,3.3924,134.736,14.812
-76.289,119.7,3,-70,0.0,3.4638,135.088,14.812
-110.566,118.9,3,55,0.0,3.5376,132.803,14.812
-119.883,84.8,3,-55,0.0,3.6273,111.357,14.888
-106.875,84.4,3,-55,0.0,3.735,97.119,14.888
-87.539,82.4,3,-55,0.0,3.8068,87.451,14.896
-90.176,78.3,3,-55,0.0,3.9056,94.131,14.908
-102.832,78.3,3,-55,0.0,3.9724,110.479,14.908
-110.742,77.3,3,-55,0.0,4.0552,131.221,14.908
-86.133,78.9,3,-55,0.0,4.1469,131.748,14.896
-70.137,79.7,3,-55,0.0,4.223,134.736,14.9
-69.961,84.3,3,-55,0.0,4.302,135.088,14.896
-85.254,122.0,3,70,0.0,4.4048,116.807,14.812
-81.211,116.6,3,70,0.0,4.5269,85.693,14.82
-68.73,113.0,3,70,0.0,4.6187,41.572,14.832
-59.414,30.4,3,0,0.0,4.6915,-0.791,14.996
-73.125,30.4,3,-70,0.0,4.7589,-39.463,14.996
-121.289,119.2,3,-70,0.0,4.8536,-44.912,14.812
-151.875,113.8,3,-70,0.0,4.936,-46.846,14.82
-142.383,114.1,3,-70,0.0,5.0148,-48.076,14.828
-64.863,109.1,3,-70,0.0,5.1155,-43.33,14.84
-69.609,57.2,3,45,0.0,5.2547,7.471,14.952
-88.242,133.8,3,70,0.0,5.3769,47.021,14.78
-88.594,133.8,3,70,0.0,5.4647,66.006,14.78
-73.652,124.7,3,70,0.0,5.5437,63.896,14.8
-66.621,122.0,3,70,0.0,5.619,54.58,14.808
-71.719,121.2,3,70,0.0,5.6918,41.924,14.812
-89.121,65.4,3,45,0.0,5.7667,16.26,14.936
-108.984,66.5,3,-45,0.0,5.8594,-13.975,14.932
-124.805,117.6,3,-70,0.0,5.9601,-44.561,14.824
-121.289,114.7,3,-70,0.0,6.1236,-47.9,14.828
-121.289,112.3,3,-70,0.0,6.2003,-40.869,14.844
-121.289,112.3,3,-45,0.0,6.2728,-22.061,14.844
-120.586,62.1,3,0,0.0,6.3445,-0.615,14.936
-113.906,73.9,3,45,0.0,6.4124,19.248,14.916
-99.316,71.1,3,45,0.0,6.4842,30.146,14.92
-90.703,71.1,3,70,0.0,6.5635,34.189,14.92
-91.582,124.0,3,70,0.0,6.6274,32.08,14.804
-105.293,68.5,3,45,0.0,6.7122,25.576,14.928
-124.805,66.7,3,45,0.0,6.7879,16.611,14.928
-129.902,66.7,3,0,0.0,6.8717,0.264,14.928
-125.332,27.6,3,-45,0.0,6.9454,-22.061,15.02
-125.508,65.1,3,-70,0.0,7.0322,-34.365,14.932
-129.375,111.9,3,-45,0.0,7.1135,-27.334,14.848
-129.375,62.0,3,-45,0.0,7.1953,-19.951,14.956
-110.742,62.0,3,0,0.0,7.295,-1.846,14.94
-115.137,27.0,3,45,0.0,7.4546,15.732,15.02
-116.367,71.7,3,45,0.0,7.5324,25.928,14.92
-112.852,69.5,3,45,0.0,7.6123,27.158,14.924
-111.621,69.1,3,45,0.0,7.6989,24.697,14.928
-114.258,69.1,3,45,0.0,7.7658,19.424,14.928
-118.652,67.8,3,45,0.0,7.841,9.58,14.932
-121.641,28.4,3,0,0.0,7.9397,-3.428,15.008
-134.824,64.1,3,-45,0.0,8.0085,-12.92,14.94
-137.812,63.2,3,-45,0.0,8.1329,-14.326,14.936
-131.133,62.8,3,-45,0.0,8.2076,-15.381,14.944
-121.641,62.8,3,-45,0.0,8.2932,-13.096,14.944
-121.641,27.0,3,0,0.0,8.359,1.846,15.024
-119.707,27.0,3,45,0.0,8.4823,12.568,15.024
-110.918,69.3,3,45,0.0,8.566,11.514,14.924
-109.688,69.2,3,45,0.0,8.6493,9.053,14.924
-126.914,23.5,3,0,0.0,8.7341,1.494,15.02
-133.594,23.5,3,0,0.0,8.8783,-3.428,15.02
-132.539,26.6,3,-45,0.0,8.9631,-9.756,15.012
-129.199,63.5,3,-45,0.0,9.0319,-12.393,14.94
-127.969,62.8,3,-45,0.0,9.1127,-10.283,14.96
-127.793,62.8,3,0,0.0,9.1755,-4.482,14.96
-124.453,26.9,3,0,0.0,9.2425,3.604,15.024
-118.125,70.0,3,45,0.0,9.3353,6.416,14.928
-110.215,69.1,3,0,0.0,9.418,4.658,14.928
-119.531,69.4,3,45,0.0,9.5258,5.713,14.928
-128.496,26.8,3,0,0.0,9.6038,1.846,15.016
-129.375,62.1,3,0,0.0,9.7054,-2.549,14.912
-125.684,27.3,3,0,0.0,10.0165,-0.264,15.02
-118.828,26.4,3,0,0.0,10.0833,1.846,15.02
-118.828,26.4,3,45,0.0,10.192,6.592,14.928
-118.125,70.4,3,45,0.0,10.2658,5.713,14.928
-120.234,26.9,3,0,0.0,10.3546,2.9,15.02
-129.727,25.3,0,0,0.0,10.4514,3.34,15.024
-130.078,27.2,0,0,0.0,10.5423,0.703,15.02
-122.168,27.1,0,0,0.0,10.616,-4.922,15.02
-120.059,26.9,0,0,0.0,10.7127,-6.152,15.024
-123.926,26.9,0,0,0.0,10.7825,-4.043,15.024
-127.793,26.7,0,0,0.0,10.8663,-1.582,15.024
-127.793,27.5,0,0,0.0,10.9331,-1.23,15.016
-123.047,27.5,0,0,0.0,11.001,-2.109,15.016
-121.641,29.7,0,0,0.0,11.1124,-0.703,14.996
-123.926,26.5,0,0,0.0,11.2077,1.758,15.02
-125.859,26.5,0,0,0.0,11.2836,3.691,15.02
-124.805,26.7,0,0,0.0,11.3665,4.219,15.02
-122.695,27.4,0,0,0.0,11.4403,4.219,15.02
-121.992,27.2,0,0,0.0,11.5211,4.57,15.024
-123.398,27.2,0,0,0.0,11.6008,5.625,15.024
-124.805,23.8,0,0,0.0,11.6941,6.152,15.02
-124.98,23.8,0,0,0.0,11.7721,6.152,15.02
-124.629,27.1,0,0,0.0,11.8394,6.152,15.02
-123.926,26.8,0,0,0.0,11.9147,6.152,15.024
-123.223,27.2,0,0,0.0,11.9885,6.152,15.016
-123.047,27.2,0,0,0.0,12.0922,6.152,15.016
-123.75,26.7,0,0,0.0,12.17,6.152,15.02
-124.453,26.7,0,0,0.0,12.2657,6.152,15.016
-124.805,27.4,0,0,0.0,12.3395,6.152,15.016
-124.277,27.3,0,0,0.0,12.4139,6.152,15.016
-123.574,27.0,0,0,0.0,12.5176,6.152,15.016
-123.223,26.8,0,0,0.0,12.6143,6.152,15.02
-124.102,28.0,0,0,0.0,12.719,6.152,15.012
-124.629,27.1,0,0,0.0,12.8788,6.152,15.016
-124.277,27.3,0,0,0.0,13.0068,6.152,15.016
-123.75,27.3,0,0,0.0,13.0881,6.152,15.016
-123.398,26.6,0,0,0.0,13.1699,6.152,15.02
-123.398,27.1,0,0,0.0,13.2381,6.152,15.02
-123.75,27.1,0,0,0.0,13.3052,6.152,15.024
-124.102,27.1,0,0,0.0,13.381,6.152,15.024
-124.453,27.0,0,0,0.0,13.4804,6.152,15.024
-124.277,27.1,0,0,0.0,13.5502,6.152,15.016
-123.75,27.4,0,0,0.0,13.6589,6.152,15.016
-123.574,27.0,0,0,0.0,13.7338,6.152,15.024
-123.574,27.0,0,0,0.0,13.8046,6.152,15.02
-123.926,27.1,0,0,0.0,13.9243,6.152,15.02
-124.277,27.1,0,0,0.0,13.9972,6.152,15.02
-124.453,26.4,0,0,0.0,14.069,6.152,15.02
-124.102,26.9,0,0,0.0,14.1747,6.152,15.02
-123.574,26.4,0,0,0.0,14.2525,6.152,15.02
-123.574,26.4,0,0,0.0,14.3838,6.152,15.02
-123.75,27.1,0,0,0.0,14.4516,6.152,15.02
-124.102,27.1,0,0,0.0,14.5236,6.152,15.016
-124.277,27.1,0,0,0.0,14.5964,6.152,15.016
-124.277,26.9,0,0,0.0,14.6727,6.152,15.024
-124.102,26.6,0,0,0.0,14.7505,6.152,15.02
-123.75,27.2,0,0,0.0,14.8233,6.152,15.02
-123.574,27.3,0,0,0.0,14.9021,6.152,15.024
-123.75,27.3,0,0,0.0,14.9799,6.152,15.024
-123.926,26.8,0,0,0.0,15.0728,6.152,15.016
-124.277,27.5,0,0,0.0,15.1552,6.152,15.016
-124.277,27.2,0,0,0.0,15.2398,6.152,15.024
-124.102,26.7,0,0,0.0,15.3067,6.152,15.016
-123.75,27.3,0,0,0.0,15.3839,6.152,15.02
-123.75,27.5,0,0,0.0,15.5057,6.152,15.016
-123.75,27.5,0,0,0.0,15.5805,6.152,15.016
-123.926,27.1,0,0,0.0,15.6587,6.152,15.02
-124.102,28.6,0,0,0.0,15.7256,6.152,15.008
-124.102,30.1,0,0,0.0,15.829,6.152,14.996
-123.926,26.8,0,0,0.0,15.9218,6.152,15.02
-123.75,27.0,0,0,0.0,16.0009,6.152,15.024
-123.75,27.3,0,0,0.0,16.0797,6.152,15.012
-123.926,27.3,0,0,0.0,16.1894,6.152,15.012
-124.102,24.4,0,0,0.0,16.2644,6.152,15.016
-124.102,27.1,0,0,0.0,16.3371,6.152,15.02
-124.102,27.3,0,0,0.0,16.4378,6.152,15.02
-123.926,27.2,0,0,0.0,16.5305,6.152,15.02
-123.75,27.2,0,0,0.0,16.6023,6.152,15.02
-123.926,27.5,0,0,0.0,16.74,6.152,15.016
-123.926,27.3,0,0,0.0,16.8138,6.152,15.016
-124.102,27.3,0,0,0.0,16.8786,6.152,15.016
-124.102,27.0,0,0,0.0,16.9415,6.152,15.02
-124.102,27.0,0,0,0.0,17.0302,6.152,15.02
-123.926,26.9,0,0,0.0,17.1019,6.152,15.016
-123.926,26.9,0,0,0.0,17.2155,6.152,15.02
-123.926,26.7,0,0,0.0,17.318,6.152,15.016
-123.926,27.0,0,0,0.0,17.3869,6.152,15.016
-123.926,26.8,0,0,0.0,17.4917,6.152,15.016
-123.926,26.4,0,0,0.0,17.6074,6.152,15.016
-123.926,27.1,0,0,0.0,17.712,6.152,15.02
-123.926,27.1,0,0,0.0,17.7824,6.152,15.02
-123.926,27.2,0,0,0.0,17.8656,6.152,15.016
-123.926,27.2,0,0,0.0,17.9793,6.152,15.016
