sp,attempt,t,servo_deg,pend_deg,mode,pwm,v_bus
45,2,16.424,102.31,1.05,4,0,14.764
45,2,16.506,102.31,2.11,4,0,14.764
45,2,16.586,101.60,-0.18,0,0,14.776
45,2,16.665,100.90,-3.34,0,0,14.752
45,2,16.746,99.32,-6.15,0,0,14.764
45,2,16.824,95.98,-7.21,0,0,14.756
45,2,16.901,89.12,-8.26,0,0,14.764
45,2,16.976,76.99,-10.55,0,0,14.768
45,2,17.047,63.63,-8.61,0,0,14.768
45,2,17.119,57.66,4.22,0,0,14.768
45,2,17.196,54.14,17.23,0,0,14.772
45,2,17.275,49.40,17.58,0,0,14.760
45,2,17.354,45.88,6.68,0,0,14.752
45,2,17.426,49.40,-1.76,0,0,14.760
45,2,17.516,56.95,-7.38,0,0,14.744
45,2,17.590,57.48,-13.71,0,0,14.756
45,2,17.668,57.66,-11.60,0,0,14.760
45,2,17.740,57.30,-3.69,0,0,14.760
45,2,17.846,55.20,8.09,0,0,14.756
45,2,17.929,53.26,9.84,0,0,14.760
45,2,18.001,52.91,5.98,0,0,14.768
45,2,18.080,53.61,-1.23,0,0,14.760
45,2,18.156,54.49,-8.26,0,0,14.756
45,2,18.239,55.02,-10.37,0,0,14.768
45,2,18.308,55.55,-6.15,0,0,14.760
45,2,18.387,55.37,1.23,0,0,14.760
45,2,18.494,0.00,7.03,0,0,14.760
45,2,18.583,0.00,5.62,0,0,14.760
45,2,18.678,0.35,-1.58,0,0,14.764
45,2,18.756,0.88,-7.38,0,0,14.752
45,2,18.832,1.41,-8.44,0,0,14.764
45,2,18.917,1.58,-4.22,0,0,14.760
45,2,18.999,1.58,2.46,0,0,14.752
45,2,19.090,0.70,5.62,0,0,14.756
45,2,19.169,0.88,4.57,0,0,14.752
45,2,19.240,1.05,0.18,0,0,14.764
45,2,19.312,1.58,-4.57,0,0,14.756
45,2,19.384,1.41,-7.73,0,0,14.760
45,2,19.461,2.29,-5.45,0,0,14.760
45,2,19.537,2.29,-1.05,0,0,14.760
45,2,19.628,1.76,2.99,0,0,14.756
45,2,19.702,1.58,4.75,0,0,14.696
45,2,19.773,1.41,2.46,0,0,14.764
45,2,19.843,1.76,-1.05,0,0,14.760
45,2,19.925,2.29,-4.75,0,0,14.752
45,2,20.016,2.99,-5.27,0,0,14.760
45,2,20.111,6.33,0.70,0,0,14.760
45,2,20.188,9.84,5.80,0,0,14.760
45,2,20.260,10.90,3.87,0,0,14.760
45,2,20.342,11.07,-2.46,0,0,14.756
45,2,20.418,13.36,-5.10,0,0,14.760
45,2,20.510,20.21,-1.41,0,0,14.756
45,2,20.583,25.66,1.93,0,0,14.756
45,2,20.683,28.83,-0.35,0,0,14.760
45,2,20.763,29.88,-4.92,0,0,14.756
45,2,20.844,32.17,-5.27,0,0,14.760
45,2,20.956,36.56,-0.70,0,0,14.760
45,2,21.058,37.62,-0.18,0,0,14.724
45,2,21.153,36.91,-2.46,0,0,14.764
45,2,21.225,37.09,-2.81,0,0,14.760
45,2,21.311,37.44,-2.11,0,0,14.760
45,2,21.381,37.62,-1.05,0,0,14.764
45,2,21.455,37.62,-0.53,0,0,14.764
45,2,21.532,37.44,-0.53,0,0,14.760
45,2,21.610,37.44,-0.88,0,0,14.752
45,2,21.686,37.44,-1.58,0,0,14.760
45,2,21.763,37.44,-1.93,0,0,14.764
45,2,21.841,37.44,-1.93,0,0,14.760
45,2,21.911,37.62,-1.41,0,0,14.752
45,2,21.988,37.62,-1.05,0,0,14.764
45,2,22.067,37.62,-0.88,0,0,14.760
45,2,22.154,37.62,-1.05,0,0,14.764
45,2,22.233,37.62,-1.41,0,0,14.764
45,2,22.315,37.62,-1.58,0,0,14.772
45,2,22.389,37.62,-1.76,0,0,14.760
45,2,22.472,37.62,-1.41,0,0,14.664
45,2,22.570,37.62,-1.05,0,0,14.768
45,2,22.679,37.62,-1.05,0,0,14.752
45,2,22.752,37.62,-1.23,0,0,14.760
45,2,22.823,37.62,-1.41,0,0,14.764
45,2,22.903,37.62,-1.58,0,0,14.752
45,2,22.986,37.62,-1.58,0,0,14.756
45,2,23.060,37.62,-1.41,0,0,14.768
45,2,23.130,37.62,-1.23,0,0,14.764
45,2,23.209,37.62,-1.05,0,0,14.764
45,2,23.300,37.62,-1.05,0,0,14.760
45,2,23.374,37.62,-1.23,0,0,14.760
45,2,23.457,37.62,-1.41,0,0,14.756
45,2,23.540,37.62,-1.41,0,0,14.752
45,2,23.620,37.62,-1.41,0,0,14.764
45,2,23.695,37.62,-1.23,0,0,14.768
45,2,23.775,37.62,-1.23,0,0,14.768
45,2,23.861,37.62,-1.23,0,0,14.764
45,2,23.971,37.62,-1.41,0,0,14.772
45,2,24.072,37.62,-1.41,0,0,14.760
45,2,24.157,37.62,-1.41,0,0,14.760
45,2,24.235,37.62,-1.23,0,0,14.764
45,2,24.333,37.62,-1.23,0,0,14.764
45,2,24.407,37.62,-1.23,0,0,14.764
45,2,24.490,37.62,-1.23,0,0,14.764
45,2,24.598,37.62,-1.23,0,0,14.760
45,2,24.704,37.62,-1.23,0,0,14.764
45,2,24.780,37.62,-1.23,0,0,14.756
45,2,24.880,37.62,-1.23,0,0,14.768
45,2,24.964,37.62,-1.23,0,0,14.772
45,2,25.039,37.62,-1.23,0,0,14.760
45,2,25.117,37.62,-1.23,0,0,14.764
45,2,25.210,37.62,-1.23,0,0,14.780
45,2,25.289,37.62,-1.23,0,0,14.780
45,2,25.375,37.62,-1.23,0,0,14.764
45,2,25.463,37.62,-1.23,0,0,14.764
45,2,25.549,37.62,-1.23,0,0,14.756
45,2,25.628,37.62,-1.23,0,0,14.760
45,2,25.715,37.62,-1.23,0,0,14.768
45,2,25.784,37.62,-1.23,0,0,14.764
45,2,25.874,37.62,-1.23,0,0,14.756
45,2,25.971,37.62,-1.23,0,0,14.764
45,2,26.051,37.62,-1.23,0,0,14.764
45,2,26.123,37.62,-1.23,0,0,14.760
45,2,26.202,37.62,-1.23,0,0,14.760
45,2,26.281,37.62,-1.23,0,0,14.760
45,2,26.358,37.62,-1.23,0,0,14.768
45,2,26.434,37.79,-1.23,0,0,14.772
45,2,26.513,37.97,-1.23,0,0,14.776
45,2,26.583,37.97,-1.23,0,0,14.764
45,2,26.654,37.97,-1.41,0,0,14.760
45,2,26.731,37.97,-1.41,0,0,14.740
45,2,26.808,38.15,-1.41,0,0,14.752
45,2,26.887,38.15,-1.41,0,0,14.752
45,2,26.961,38.15,-1.23,0,0,14.756
45,2,27.037,38.15,-1.23,0,0,14.760
45,2,27.132,38.15,-1.23,0,0,14.760
45,2,27.224,38.15,-1.23,0,0,14.760
45,2,27.316,38.15,-1.23,0,0,14.764
45,2,27.401,38.15,-1.23,0,0,14.760
45,2,27.490,38.15,-1.23,0,0,14.768
45,2,27.565,38.15,-1.23,0,0,14.760
45,2,27.636,38.15,-1.23,0,0,14.760
45,2,27.713,38.15,-1.23,0,0,14.756
45,2,27.800,38.15,-1.23,0,0,14.760
45,2,27.877,38.15,-1.23,0,0,14.760
45,2,27.948,38.15,-1.23,0,0,14.768
45,2,28.037,38.15,-1.23,0,0,14.756
45,2,28.113,38.15,-1.23,0,0,14.756
45,2,28.185,38.15,-1.23,0,0,14.760
45,2,28.280,38.15,-1.23,0,0,14.776
45,2,28.352,38.15,-1.23,0,0,14.760
45,2,28.429,38.15,-1.23,0,0,14.756
45,2,28.511,38.15,-1.23,0,0,14.640
45,2,28.583,38.15,-1.23,0,0,14.764
45,2,28.683,38.15,-1.23,0,0,14.760
45,2,28.757,38.15,-1.23,0,0,14.760
45,2,28.839,38.15,-1.23,0,0,14.756
45,2,28.915,38.15,-1.23,0,0,14.768
45,2,28.990,38.15,-1.23,0,0,14.756
45,2,29.078,38.15,-1.23,0,0,14.764
45,2,29.147,38.15,-1.23,0,0,14.760
45,2,29.235,38.15,-1.23,0,0,14.764
45,2,29.311,38.15,-1.23,0,0,14.756
45,2,29.386,38.15,-1.23,0,0,14.764
45,2,29.478,38.15,-1.23,0,0,14.760
45,2,29.547,38.15,-1.23,0,0,14.760
45,2,29.620,38.15,-1.23,0,0,14.760
45,2,29.696,38.15,-1.23,0,0,14.760
45,2,29.775,38.15,-1.23,0,0,14.756
45,2,29.851,38.15,-1.23,0,0,14.760
45,2,29.930,38.15,-1.23,0,0,14.760
45,2,30.007,38.15,-1.23,0,0,14.756
45,3,0.032,-6.50,-5.45,5,49,14.608
45,3,0.108,-13.71,-6.86,5,-49,14.716
45,3,0.182,-10.72,5.80,5,-49,14.716
45,3,0.259,-3.16,19.16,5,49,14.716
45,3,0.336,-5.80,10.55,5,49,14.600
45,3,0.426,-28.83,-25.66,5,49,14.600
45,3,0.506,-43.07,-36.56,5,-47,14.748
45,3,0.594,-36.21,-0.88,5,48,14.740
45,3,0.687,-20.39,44.65,5,49,14.712
45,3,0.763,-19.16,45.18,5,49,14.584
45,3,0.855,-46.23,-10.72,5,-47,14.640
45,3,0.953,-65.39,-52.21,5,-45,14.732
45,3,1.031,-58.18,-35.68,5,27,14.760
45,3,1.126,-22.68,28.65,5,-49,14.724
45,3,1.240,-4.22,60.29,5,49,14.624
45,3,1.324,-11.07,18.28,5,49,14.612
45,3,1.402,-41.66,-50.98,5,-47,14.612
45,3,1.489,-52.03,-75.76,5,-33,14.656
45,3,1.570,-53.09,-54.84,5,-46,14.736
45,3,1.663,-18.11,35.68,5,-49,14.720
45,3,1.755,-7.38,77.87,5,-49,14.708
45,3,1.833,-4.75,72.77,5,49,14.600
45,3,1.914,-24.43,17.05,5,-49,14.620
45,3,1.988,-62.05,-61.52,5,-45,14.736
45,3,2.078,-67.32,-88.77,5,-44,14.740
45,3,2.150,-64.34,-70.84,5,-45,14.736
45,3,2.227,-41.31,-11.95,5,-47,14.740
45,3,2.314,-4.22,70.66,5,-49,14.716
45,3,2.391,4.04,90.00,5,49,14.592
45,3,2.467,5.98,68.38,5,49,14.592
45,3,2.540,-21.97,-1.93,5,49,14.624
45,3,2.627,-54.67,-83.50,5,44,14.664
45,3,2.719,-62.40,-103.53,5,-45,14.740
45,3,2.793,-66.62,-80.33,5,-45,14.744
45,3,2.871,-43.77,-4.22,5,-47,14.748
45,3,2.948,-14.77,77.17,5,-49,14.716
45,3,3.019,-10.37,106.70,5,-49,14.712
45,3,3.103,-7.03,101.60,5,49,14.588
45,3,3.179,-16.17,51.15,5,-49,14.600
45,3,3.273,-67.68,-53.61,5,-44,14.728
45,3,3.373,-75.94,-107.05,5,-43,14.748
45,3,3.450,-74.88,-96.86,5,-43,14.744
45,3,3.526,-64.69,-47.81,5,-45,14.744
45,3,3.615,-14.41,58.36,5,-49,14.716
45,3,3.687,-3.52,103.01,5,-49,14.720
45,3,3.765,5.98,109.69,5,49,14.584
45,3,3.847,9.84,79.81,5,49,14.592
45,3,3.948,-36.74,-36.03,5,48,14.628
45,3,4.024,-54.49,-101.95,5,42,14.664
45,3,4.111,-61.88,-126.56,5,-45,14.736
45,3,4.194,-69.61,-106.17,5,-44,14.740
45,3,4.277,-61.35,-39.38,5,-45,14.744
45,3,4.351,-20.57,56.43,5,-49,14.716
45,3,4.435,-13.36,112.15,5,-49,14.708
45,3,4.526,-6.33,126.21,5,49,14.596
45,3,4.621,-8.09,87.01,4,99,13.968
45,3,4.690,-48.34,14.94,4,94,14.124
45,3,4.772,-119.71,-91.93,4,73,14.328
45,3,4.862,-164.71,-148.36,4,59,14.504
45,3,4.960,-167.87,-209.00,4,0,14.756
45,3,5.037,-168.57,-286.35,4,0,14.764
45,3,5.127,-164.88,-39.38,5,-29,14.768
45,3,5.199,-134.47,-99.67,5,-34,14.752
45,3,5.278,-94.57,-117.95,5,-40,14.748
45,3,5.355,-58.01,-87.36,5,-46,14.744
45,3,5.427,-1.41,-15.82,5,-49,14.740
45,3,5.506,70.66,64.69,5,44,14.632
45,3,5.583,89.82,93.69,5,41,14.684
45,3,5.662,88.24,82.44,5,41,14.696
45,3,5.752,46.41,2.81,5,-47,14.672
45,3,5.829,1.76,-74.18,5,49,14.612
45,3,5.922,-19.51,-104.94,5,49,14.460
45,3,6.000,-43.95,-86.84,5,-47,14.720
45,3,6.079,-45.88,-20.57,5,47,14.712
45,3,6.164,-28.12,77.69,5,-49,14.708
45,3,6.256,-36.39,114.96,5,-48,14.724
45,3,6.328,-38.85,103.71,5,48,14.608
45,3,6.425,-57.48,32.17,5,-39,14.692
45,3,6.517,-99.67,-67.32,5,-40,14.752
45,3,6.596,-99.84,-92.28,5,-40,14.752
45,3,6.678,-94.39,-74.00,5,-40,14.752
45,3,6.753,-68.20,-10.02,5,-44,14.764
45,3,6.852,-27.42,79.10,5,-49,14.724
45,3,6.945,-15.29,96.33,5,49,14.596
45,3,7.030,-12.83,61.35,5,49,14.600
45,3,7.114,-54.84,-41.66,5,41,14.648
45,3,7.215,-64.16,-102.13,5,-45,14.736
45,3,7.315,-60.82,-92.99,5,-45,14.736
45,3,7.410,-35.68,-16.52,5,-48,14.732
45,3,7.490,5.10,71.72,5,49,14.720
45,3,7.582,14.77,107.93,5,-49,14.724
45,3,7.768,-8.09,9.84,5,49,14.632
45,3,7.860,-50.80,-87.01,5,46,14.644
45,3,7.955,-65.74,-120.59,5,-45,14.728
45,3,8.030,-75.59,-102.31,5,-43,14.740
45,3,8.106,-73.83,-47.99,5,-43,14.748
45,3,8.206,-31.99,76.82,5,-48,14.720
45,3,8.295,-28.12,120.94,4,-98,14.080
45,3,8.395,5.27,94.92,4,-99,14.080
45,3,8.469,33.93,27.60,4,-97,14.092
45,3,8.563,78.05,-60.29,4,-86,14.260
45,3,8.647,95.98,-102.31,4,-80,14.300
45,3,8.749,81.03,-86.66,4,-12,14.764
45,3,8.828,81.03,-20.57,4,-13,14.756
45,3,8.915,88.24,58.71,4,0,14.768
45,3,9.006,64.16,87.72,4,5,14.760
45,3,9.088,38.50,60.12,4,29,14.756
45,3,9.162,-10.20,-8.44,4,69,14.420
45,3,9.250,-55.55,-75.06,4,58,14.520
45,3,9.336,-87.89,-102.83,4,0,14.764
45,3,9.422,-108.98,-71.89,4,0,14.764
45,3,9.497,-101.60,4.57,4,0,14.756
45,3,9.586,-94.57,81.39,4,0,14.760
45,3,9.673,-107.05,111.97,4,0,14.756
45,3,9.784,-111.27,84.02,4,0,14.764
45,3,9.858,-143.44,-20.04,4,0,14.760
45,3,9.935,-150.82,-73.65,4,0,14.760
45,3,10.015,-140.80,-86.13,4,0,14.772
45,3,10.101,-122.87,-48.16,4,0,14.772
45,3,10.183,-73.48,35.68,4,3,14.760
45,3,10.271,-52.56,81.74,4,-16,14.764
45,3,10.360,-47.64,70.84,4,66,14.388
45,3,10.452,-77.52,2.29,4,28,14.760
45,3,10.528,-107.75,-66.80,4,0,14.772
45,3,10.604,-110.22,-77.17,4,0,14.760
45,3,10.685,-103.36,-44.82,4,0,14.708
45,3,10.761,-70.14,29.71,4,0,14.776
45,3,10.858,-57.13,78.57,4,-12,14.748
45,3,10.935,-60.65,66.09,4,46,14.616
45,3,11.015,-82.97,15.12,4,11,14.756
45,3,11.089,-113.20,-50.62,4,0,14.756
45,3,11.178,-113.73,-60.47,4,0,14.756
45,3,11.252,-100.02,-25.84,4,0,14.768
45,3,11.332,-66.97,40.25,4,-2,14.772
45,3,11.414,-58.01,64.51,4,50,14.628
45,3,11.491,-64.51,42.89,4,39,14.700
45,3,11.566,-92.99,-14.94,4,0,14.764
45,3,11.640,-105.47,-50.80,4,0,14.760
45,3,11.716,-100.72,-43.95,4,0,14.760
45,3,11.794,-77.52,1.93,4,6,14.772
45,3,11.866,-55.72,45.88,4,-12,14.752
45,3,11.938,-53.09,50.80,4,60,14.480
45,3,12.032,-81.21,0.53,4,13,14.764
45,3,12.110,-103.18,-40.60,4,0,14.768
45,3,12.205,-100.90,-32.17,4,0,14.756
45,3,12.284,-77.52,16.88,4,6,14.760
45,3,12.384,-64.69,47.99,4,39,14.712
45,3,12.470,-72.77,25.14,4,26,14.760
45,3,12.541,-92.28,-21.45,4,0,14.760
45,3,12.613,-93.16,-36.03,4,0,14.764
45,3,12.690,-79.45,-17.40,4,7,14.756
45,3,12.765,-54.32,21.62,4,-14,14.764
45,3,12.861,-45.18,34.63,4,66,14.392
45,3,12.956,-81.91,-21.97,4,12,14.760
45,3,13.029,-94.22,-38.67,4,0,14.756
45,3,13.138,-85.61,-7.56,4,0,14.764
45,3,13.211,-68.73,36.56,4,-1,14.760
45,3,13.288,-68.38,41.66,4,33,14.732
45,3,13.388,-86.48,-0.88,4,0,14.764
45,3,13.468,-94.75,-28.83,4,0,14.760
45,3,13.538,-85.61,-21.80,4,0,14.768
45,3,13.637,-58.18,17.93,4,-11,14.764
45,3,13.710,-50.10,27.77,4,64,14.404
45,3,13.784,-71.72,-4.92,4,29,14.756
45,3,13.874,-89.82,-31.11,4,0,14.764
45,3,13.972,-83.14,-7.91,4,9,14.756
45,3,14.049,-67.85,29.18,4,0,14.760
45,3,14.126,-67.15,34.10,4,35,14.740
45,3,14.200,-79.98,6.86,4,14,14.756
45,3,14.277,-90.70,-20.74,4,0,14.764
45,3,14.393,-78.57,-10.37,4,6,14.756
45,3,14.469,-58.53,18.46,4,-11,14.756
45,3,14.554,-55.20,20.21,4,57,14.512
45,3,14.635,-78.93,-17.05,4,16,14.760
45,3,14.713,-85.08,-24.43,4,0,14.764
45,3,14.799,-73.83,1.93,4,3,14.760
45,3,14.890,-61.88,29.53,4,44,14.656
45,3,14.990,-76.29,5.98,4,20,14.748
45,3,15.074,-88.42,-18.63,4,0,14.756
45,3,15.160,-81.74,-9.67,4,9,14.756
45,3,15.232,-67.32,13.18,4,-2,14.764
45,3,15.327,-63.63,16.88,4,41,14.692
45,3,15.408,-76.64,-6.50,4,20,14.752
45,3,15.493,-80.33,-15.82,4,8,14.760
45,3,15.573,-68.56,2.99,4,-1,14.776
45,3,15.642,-59.24,17.75,4,48,14.596
45,3,15.722,-68.20,5.10,4,34,14.736
45,3,15.793,-79.98,-12.30,4,7,14.752
45,3,15.890,-77.52,-5.62,4,6,14.760
45,3,15.984,-66.09,16.00,4,36,14.748
45,3,16.067,-68.73,11.43,4,33,14.740
45,3,16.170,-77.87,-8.26,4,6,14.768
45,3,16.246,-74.36,-7.03,4,3,14.768
45,3,16.325,-63.63,6.68,4,40,14.696
45,3,16.408,-64.86,4.92,4,38,14.708
45,3,16.478,-72.42,-5.45,4,1,14.768
45,3,16.556,-72.60,-4.57,4,2,14.768
45,3,16.643,-66.62,6.68,4,35,14.740
45,3,16.721,-67.50,6.86,4,35,14.736
45,3,16.809,-72.77,-1.58,4,1,14.756
45,3,16.886,-71.37,-1.58,4,0,14.768
45,3,16.965,-66.62,4.04,4,36,14.732
45,3,17.041,-66.62,2.81,4,36,14.732
45,3,17.131,-69.26,-2.11,4,0,14.764
45,3,17.203,-66.80,0.53,4,35,14.736
45,3,17.285,-65.74,2.11,4,37,14.736
45,3,17.362,-68.73,-0.88,4,-1,14.760
45,3,17.458,-68.03,1.58,4,34,14.736
45,3,17.530,-67.85,2.99,4,34,14.744
45,3,17.603,-69.08,1.93,4,32,14.748
45,3,17.704,-69.43,1.41,4,31,14.748
45,3,17.784,-68.73,1.58,4,33,14.744
45,3,17.886,-68.73,0.88,4,33,14.748
45,3,17.963,-68.73,0.53,4,33,14.752
45,3,18.041,-68.73,0.70,4,33,14.740
45,3,18.121,-68.73,1.23,4,33,14.744
45,3,18.201,-68.73,1.76,4,33,14.748
45,3,18.279,-68.73,1.93,4,33,14.744
45,3,18.350,-68.73,1.58,4,33,14.744
45,3,18.421,-68.73,1.23,4,33,14.740
45,3,18.495,-68.73,0.70,4,33,14.752
45,3,18.580,-68.73,0.70,4,33,14.740
45,3,18.662,-68.73,1.05,4,33,14.752
45,3,18.749,-68.73,1.41,4,33,14.744
45,3,18.823,-68.73,1.76,4,33,14.756
45,3,18.905,-68.73,1.58,4,33,14.744
45,3,18.999,-68.73,1.23,4,33,14.744
45,3,19.093,-68.73,0.88,4,33,14.744
45,3,19.177,-68.73,0.88,4,33,14.744
45,3,19.256,-68.73,1.23,4,33,14.756
45,3,19.327,-68.73,1.41,4,33,14.736
45,3,19.403,-68.73,1.58,4,33,14.744
45,3,19.506,-68.73,1.58,4,33,14.740
45,3,19.578,-68.73,1.23,4,33,14.740
45,3,19.662,-68.73,0.88,4,33,14.748
45,3,19.737,-68.73,0.88,4,33,14.736
45,3,19.815,-68.73,1.05,4,33,14.744
45,3,19.889,-68.73,1.41,4,33,14.740
45,3,19.968,-68.73,1.58,4,33,14.748
45,3,20.051,-68.73,1.58,4,33,14.740
45,3,20.150,-68.73,1.23,4,33,14.744
45,3,20.221,-68.73,1.05,4,33,14.752
45,3,20.312,-68.73,1.05,4,33,14.740
45,3,20.406,-68.73,1.23,4,33,14.740
45,3,20.480,-68.73,1.41,4,33,14.744
45,3,20.580,-68.73,1.41,4,33,14.740
45,3,20.686,-68.73,1.23,4,33,14.748
45,3,20.776,-68.73,1.05,4,33,14.748
45,3,20.857,-68.73,1.05,4,33,14.748
45,3,20.934,-68.73,1.23,4,33,14.740
45,3,21.006,-68.91,1.23,4,32,14.740
45,3,21.090,-68.73,1.41,4,33,14.736
45,3,21.164,-68.73,1.41,4,33,14.740
45,3,21.239,-68.73,1.23,4,33,14.744
45,3,21.336,-68.73,1.23,4,33,14.740
45,3,21.419,-68.73,1.23,4,33,14.740
45,3,21.497,-68.73,1.23,4,33,14.752
45,3,21.588,-68.73,1.23,4,33,14.748
45,3,21.697,-68.73,1.23,4,33,14.744
45,3,21.771,-68.73,1.23,4,33,14.744
45,3,21.861,-68.73,1.23,4,33,14.740
45,3,21.935,-68.73,1.23,4,33,14.744
45,3,22.024,-68.73,1.23,4,33,14.748
45,3,22.121,-68.73,1.41,4,33,14.740
45,3,22.209,-68.73,1.23,4,33,14.744
45,3,22.292,-68.73,1.23,4,33,14.748
45,3,22.370,-68.73,1.05,4,33,14.748
45,3,22.458,-68.73,1.23,4,33,14.744
45,3,22.538,-68.73,1.23,4,33,14.740
45,3,22.608,-68.73,1.41,4,33,14.744
45,3,22.696,-68.73,1.41,4,33,14.752
45,3,22.784,-68.73,1.23,4,33,14.744
45,3,22.865,-68.73,1.23,4,33,14.740
45,3,22.950,-68.73,1.23,4,33,14.744
45,3,23.042,-68.73,1.23,4,33,14.748
45,3,23.144,-68.73,1.23,4,33,14.744
45,3,23.238,-68.73,1.23,4,33,14.748
45,3,23.322,-68.73,1.23,4,33,14.744
45,3,23.409,-68.73,1.23,4,33,14.744
45,3,23.488,-68.73,1.23,4,33,14.744
45,3,23.578,-68.73,1.23,4,33,14.744
45,3,23.658,-68.73,1.23,4,33,14.740
45,3,23.736,-68.73,1.23,4,33,14.740
45,3,23.814,-68.73,1.23,4,33,14.740
45,3,23.894,-68.73,1.23,4,33,14.744
45,3,23.976,-68.73,1.23,4,33,14.744
45,3,24.053,-68.73,1.23,4,33,14.740
45,3,24.126,-68.73,1.23,4,33,14.748
45,3,24.210,-68.73,1.23,4,33,14.736
45,3,24.308,-68.73,1.23,4,33,14.744
45,3,24.393,-68.73,1.23,4,33,14.744
45,3,24.467,-68.73,1.23,4,33,14.740
45,3,24.540,-68.73,1.23,4,33,14.744
45,3,24.626,-68.73,1.23,4,33,14.744
45,3,24.698,-68.73,1.23,4,33,14.744
45,3,24.787,-68.73,1.23,4,33,14.664
45,3,24.870,-68.91,1.23,4,32,14.752
45,3,24.970,-68.73,1.23,4,33,14.744
45,3,25.044,-68.73,1.23,4,33,14.748
45,3,25.123,-68.73,1.23,4,33,14.728
45,3,25.203,-68.73,1.23,4,33,14.740
45,3,25.283,-68.73,1.23,4,33,14.748
45,3,25.361,-68.73,1.23,4,33,14.748
45,3,25.432,-68.73,1.23,4,33,14.728
45,3,25.527,-68.73,1.23,4,33,14.744
45,3,25.614,-68.73,1.23,4,33,14.740
45,3,25.695,-68.73,1.23,4,33,14.744
45,3,25.770,-68.73,1.23,4,33,14.740
45,3,25.867,-68.73,1.23,4,33,14.748
45,3,25.945,-68.73,1.23,4,33,14.744
45,3,26.058,-68.73,1.23,4,33,14.744
45,3,26.143,-68.73,1.23,4,33,14.744
45,3,26.233,-68.73,1.23,4,33,14.748
45,3,26.331,-68.73,1.23,4,33,14.744
45,3,26.424,-68.73,1.23,4,33,14.744
45,3,26.501,-68.73,1.23,4,33,14.748
45,3,26.598,-68.73,1.23,4,33,14.744
45,3,26.682,-68.73,1.23,4,33,14.740
45,3,26.759,-68.73,1.23,4,33,14.700
45,3,26.835,-68.73,1.23,4,33,14.744
45,3,26.917,-68.73,1.23,4,33,14.744
45,3,26.996,-68.73,1.23,4,33,14.752
45,3,27.092,-68.73,1.23,4,33,14.748
45,3,27.171,-68.73,1.23,4,33,14.708
45,3,27.257,-68.73,1.23,4,33,14.744
45,3,27.335,-68.73,1.23,4,33,14.740
45,3,27.408,-68.73,1.23,4,33,14.748
45,3,27.483,-68.73,1.23,4,33,14.744
45,3,27.578,-68.73,1.23,4,33,14.744
45,3,27.677,-68.73,1.23,4,33,14.744
45,3,27.752,-68.73,1.23,4,33,14.740
45,3,27.828,-68.91,1.23,4,32,14.740
45,3,27.930,-68.73,1.23,4,33,14.744
45,3,28.001,-68.73,1.23,4,33,14.748
45,3,28.084,-68.91,1.23,4,32,14.736
45,3,28.192,-68.73,1.23,4,33,14.740
45,3,28.272,-68.73,1.23,4,33,14.748
45,3,28.371,-68.73,1.23,4,33,14.728
45,3,28.447,-68.73,1.23,4,33,14.740
45,3,28.548,-68.73,1.23,4,33,14.752
45,3,28.619,-68.73,1.23,4,33,14.736
45,3,28.721,-68.73,1.23,4,33,14.748
45,3,28.815,-68.73,1.23,4,33,14.744
45,3,28.910,-68.73,1.23,4,33,14.744
45,3,28.999,-68.73,1.23,4,33,14.740
45,3,29.075,-68.73,1.23,4,33,14.740
45,3,29.158,-68.73,1.23,4,33,14.740
45,3,29.229,-68.73,1.23,4,33,14.744
45,3,29.308,-68.73,1.23,4,33,14.740
45,3,29.384,-68.73,1.23,4,33,14.744
45,3,29.477,-68.73,1.23,4,33,14.744
45,3,29.569,-68.73,1.23,4,33,14.744
45,3,29.650,-68.73,1.23,4,33,14.744
45,3,29.725,-68.73,1.23,4,33,14.748
45,3,29.811,-68.73,1.23,4,33,14.752
45,3,29.909,-68.73,1.23,4,33,14.752
45,3,30.003,-68.73,1.23,4,33,14.744
45,4,0.026,-13.71,-12.48,5,49,14.600
45,4,0.099,-29.00,-19.16,5,-48,14.704
45,4,0.200,-29.36,8.09,5,48,14.732
45,4,0.278,-23.38,31.46,5,-49,14.708
45,4,0.362,-26.37,25.84,5,49,14.588
45,4,0.436,-49.40,-12.66,5,-33,14.636
45,4,0.509,-65.04,-38.50,5,-45,14.740
45,4,0.597,-55.72,-16.17,5,38,14.732
45,4,0.678,-30.94,29.00,5,-48,14.728
45,4,0.757,-16.35,50.10,5,-49,14.608
45,4,0.832,-17.23,28.65,5,49,14.604
45,4,0.911,-41.84,-27.25,5,47,14.624
45,4,1.012,-56.78,-63.81,5,37,14.760
45,4,1.090,-54.32,-42.54,5,-46,14.740
45,4,1.171,-23.03,26.89,5,49,14.724
45,4,1.244,-10.37,65.57,5,49,14.712
45,4,1.341,-10.90,56.07,5,-49,14.600
45,4,1.423,-39.02,-4.04,5,48,14.636
45,4,1.506,-66.80,-64.34,5,-44,14.728
45,4,1.594,-68.38,-67.85,5,-44,14.744
45,4,1.702,-35.16,8.61,5,48,14.736
45,4,1.777,-9.67,67.85,5,-49,14.712
45,4,1.856,-1.23,79.98,5,49,14.588
45,4,1.942,-5.80,39.38,5,-49,14.600
45,4,2.037,-47.99,-56.60,5,47,14.632
45,4,2.152,-60.12,-92.99,5,-45,14.748
45,4,2.240,-60.65,-60.29,5,-45,14.740
