sp,attempt,t,pend_deg,mode,pwm,v_bus
62,5,24.301,-48.34,4,-39,15.012
62,5,24.534,-48.34,4,-39,15.012
62,5,24.761,-48.34,4,-39,15.012
62,5,25.030,-48.34,4,-39,15.008
62,5,25.260,-48.34,4,-39,15.012
62,5,25.485,-48.34,4,-39,15.012
62,5,25.719,-48.34,4,-39,15.012
62,5,25.945,-48.34,4,-39,15.012
62,5,26.183,-48.34,4,-39,15.012
62,5,26.414,-48.34,4,-39,15.008
62,5,26.656,-48.34,4,-39,15.012
62,5,26.878,-48.34,4,-39,15.008
62,5,27.143,-48.34,4,-39,15.008
62,5,27.369,-48.34,4,-39,15.008
62,5,27.590,-48.34,4,-39,15.012
62,5,27.868,-48.34,4,-39,15.012
62,5,28.116,-48.34,4,-39,15.008
62,5,28.351,-48.34,4,-39,15.012
62,5,28.580,-48.34,4,-39,15.012
62,5,28.808,-48.34,4,-39,15.012
62,5,29.034,-48.34,4,-39,15.012
62,5,29.259,-48.34,4,-39,15.012
62,5,29.490,-48.34,4,-39,15.008
62,5,29.724,-48.34,4,-39,15.012
62,5,29.951,-48.34,4,-39,15.008
62,6,0.033,9.32,5,-61,14.824
62,6,0.302,-53.97,5,18,14.676
62,6,0.543,68.20,5,61,14.816
62,6,0.772,-45.70,5,21,15.012
62,6,1.004,-53.79,5,-55,14.900
62,6,1.246,112.32,5,61,14.672
62,6,1.478,-89.12,5,31,15.008
62,6,1.707,-138.16,5,-55,14.884
62,6,1.939,73.48,5,61,14.836
62,6,2.177,156.27,4,-23,15.020
62,6,2.406,95.98,4,-24,15.016
62,6,2.642,-137.81,4,65,14.648
62,6,2.896,52.38,4,43,15.016
62,6,3.127,86.31,4,36,14.984
62,6,3.374,-65.04,4,43,14.908
62,6,3.629,55.02,4,66,15.008
62,6,3.892,-85.61,4,54,14.796
62,6,4.127,55.02,4,45,14.916
62,6,4.366,42.19,4,34,14.992
62,6,4.600,-45.88,4,17,15.012
62,6,4.830,44.12,4,61,14.680
62,6,5.057,-70.66,4,50,14.828
62,6,5.301,63.10,4,46,14.876
62,6,5.531,37.97,4,36,14.964
62,6,5.772,37.44,4,37,14.968
62,6,6.004,37.44,4,37,14.964
62,6,6.249,37.27,4,37,14.964
62,6,6.478,37.27,4,37,14.968
62,6,6.705,37.27,4,37,14.964
62,6,6.938,37.27,4,37,14.964
62,6,7.172,37.27,4,37,14.964
62,6,7.403,37.09,4,37,14.960
62,6,7.628,37.09,4,37,14.964
62,6,7.856,37.09,4,37,14.960
62,6,8.094,37.09,4,37,14.960
62,6,8.328,36.91,4,37,14.960
62,6,8.629,36.91,4,37,14.960
62,6,8.855,36.91,4,37,14.964
62,6,9.093,36.91,4,37,14.964
62,6,9.320,36.91,4,37,14.960
62,6,9.557,36.91,4,37,14.960
62,6,9.817,36.91,4,37,14.940
62,6,10.044,36.74,4,37,14.964
62,6,10.272,36.74,4,37,14.968
62,6,10.523,36.74,4,37,14.968
62,6,10.772,36.74,4,37,14.964
62,6,11.006,36.74,4,37,14.964
62,6,11.254,36.74,4,37,14.964
62,6,11.497,36.74,4,37,14.964
62,6,11.722,36.74,4,37,14.960
62,6,12.001,36.56,4,37,14.960
62,6,12.222,36.56,4,37,14.960
62,6,12.445,36.56,4,37,14.960
62,6,12.721,36.56,4,37,14.960
62,6,12.961,36.56,4,37,14.960
62,6,13.190,36.56,4,37,14.964
62,6,13.420,36.56,4,37,14.964
62,6,13.643,36.56,4,37,14.960
62,6,13.875,36.56,4,37,14.960
62,6,14.106,36.56,4,37,14.960
62,6,14.333,36.56,4,37,14.960
62,6,14.558,36.56,4,37,14.960
62,6,14.780,36.56,4,37,14.964
62,6,15.005,36.39,4,37,14.956
62,6,15.284,36.39,4,37,14.960
62,6,15.511,36.39,4,37,14.956
62,6,15.761,36.39,4,37,14.960
62,6,16.005,36.39,4,37,14.956
62,6,16.228,36.39,4,37,14.956
62,6,16.454,36.39,4,37,14.956
62,6,16.699,36.39,4,37,14.956
62,6,16.925,36.21,4,37,14.960
62,6,17.150,36.21,4,37,14.964
62,6,17.396,36.21,4,37,14.960
62,6,17.621,36.21,4,37,14.964
62,6,17.852,36.21,4,37,14.964
62,6,18.073,36.21,4,37,14.960
62,6,18.295,36.21,4,37,14.964
62,6,18.548,36.21,4,37,14.964
62,6,18.773,36.21,4,37,14.960
62,6,18.998,36.21,4,37,14.964
62,6,19.231,36.21,4,37,14.964
62,6,19.452,36.21,4,37,14.960
62,6,19.681,36.21,4,37,14.960
62,6,19.906,36.21,4,37,14.964
62,6,20.129,36.21,4,37,14.964
62,6,20.358,36.21,4,37,14.960
62,6,20.600,36.21,4,37,14.964
62,6,20.826,36.21,4,37,14.964
62,6,21.152,36.21,4,37,14.960
62,6,21.377,36.03,4,37,14.964
62,6,21.601,36.03,4,37,14.964
62,6,21.858,36.03,4,37,14.964
62,6,22.085,36.03,4,37,14.964
62,6,22.320,36.03,4,37,14.964
62,6,22.546,36.03,4,37,14.964
62,6,22.773,36.03,4,37,14.964
62,6,23.006,36.03,4,37,14.964
62,6,23.249,36.03,4,37,14.964
62,6,23.473,36.03,4,37,14.964
62,6,23.698,36.03,4,37,14.964
62,6,23.925,36.03,4,37,14.964
62,6,24.161,36.03,4,37,14.964
62,6,24.387,36.03,4,37,14.968
62,6,24.620,36.03,4,37,14.964
62,6,24.851,36.03,4,37,14.968
62,6,25.079,36.03,4,37,14.968
62,6,25.330,36.03,4,37,14.964
62,6,25.636,36.03,4,37,14.964
62,6,25.860,35.86,4,37,14.964
62,6,26.089,35.86,4,37,14.960
62,6,26.320,35.16,4,37,14.964
62,6,26.551,-25.14,4,14,15.004
62,6,26.781,20.74,4,42,14.916
62,6,27.002,-19.69,4,16,15.004
62,6,27.234,16.70,4,40,14.948
62,6,27.463,-3.52,4,15,15.004
62,6,27.684,5.62,4,37,14.972
62,6,27.912,12.66,4,16,15.008
62,6,28.140,-22.68,4,37,14.960
62,6,28.383,29.18,4,42,14.916
62,6,28.615,-28.83,4,14,15.004
62,6,28.901,12.83,4,37,14.968
62,6,29.133,8.79,4,16,15.004
62,6,29.361,-20.57,4,16,14.960
62,6,29.595,26.54,4,42,14.920
62,6,29.822,-27.42,4,15,15.008
62,7,0.025,3.34,5,58,14.792
62,7,0.254,-32.70,5,-58,14.836
62,7,0.502,57.13,5,-61,14.660
62,7,0.729,-68.03,5,-56,14.892
62,7,0.958,78.05,5,61,14.804
62,7,1.189,-30.06,5,60,14.708
62,7,1.416,-101.43,5,-61,14.784
62,7,1.643,116.89,5,-60,14.816
62,7,1.869,93.34,5,57,14.724
62,7,2.111,-145.72,5,33,14.972
62,7,2.345,-135.18,4,20,15.004
62,7,2.572,86.31,4,-53,14.920
62,7,2.824,72.95,4,64,14.644
62,7,3.070,-152.23,4,59,14.728
62,7,3.347,-281.07,4,0,15.012
62,7,3.570,-104.59,5,-60,14.692
62,7,3.814,45.53,5,41,14.904
62,7,4.049,-59.59,5,44,14.904
62,7,4.291,9.84,5,48,14.840
62,7,4.516,25.66,5,61,14.728
62,7,4.760,50.10,5,24,14.848
62,7,5.003,-47.81,5,3,15.008
62,7,5.232,6.50,5,-61,14.852
62,7,5.465,78.57,5,55,14.752
62,7,5.687,-116.19,5,61,14.688
62,7,5.929,26.02,5,-9,14.844
62,7,6.175,135.70,5,58,14.712
62,7,6.441,-105.12,5,60,14.712
62,7,6.665,-173.50,4,21,15.012
62,7,6.904,-334.51,4,22,15.008
62,7,7.156,-27.95,5,61,14.836
62,7,7.397,110.92,5,42,14.912
62,7,7.623,-39.02,5,48,14.844
62,7,7.860,73.48,5,51,14.804
62,7,8.090,69.26,5,61,14.740
62,7,8.323,90.35,5,-57,15.016
62,7,8.555,12.48,5,-55,14.900
62,7,8.797,105.82,5,-47,14.984
62,7,9.021,-34.45,5,59,14.704
62,7,9.252,63.81,5,17,15.012
62,7,9.512,63.46,5,61,14.740
62,7,9.739,-56.60,5,-51,14.940
62,7,9.971,139.40,5,61,14.816
62,7,10.202,93.52,4,-22,15.004
62,7,10.434,-74.00,4,-20,15.008
62,7,10.745,96.50,4,-42,14.992
62,7,10.971,3.87,4,10,15.008
62,7,11.207,109.86,4,-56,14.876
62,7,11.445,-7.38,4,-23,15.008
62,7,11.681,64.51,4,-39,14.988
62,7,11.903,16.52,4,-20,15.008
62,7,12.137,74.53,4,-47,14.972
62,7,12.370,22.68,4,-22,15.012
62,7,12.599,62.40,4,-45,14.984
62,7,12.823,26.72,4,-20,14.980
62,7,13.049,51.50,4,-46,14.984
62,7,13.291,41.13,4,-48,14.968
62,7,13.521,41.84,4,-20,15.008
62,7,13.759,47.81,4,-20,15.004
62,7,14.004,38.85,4,-20,15.012
62,7,14.232,47.28,4,-20,15.008
62,7,14.534,44.12,4,-21,15.008
62,7,14.759,44.82,4,-21,15.012
62,7,15.035,43.42,4,-21,15.000
62,7,15.260,44.82,4,-21,15.012
62,7,15.492,43.24,4,-21,15.012
62,7,15.715,44.30,4,-21,15.008
62,7,15.939,44.12,4,-21,15.016
62,7,16.169,43.42,4,-21,15.016
62,7,16.396,44.65,4,-21,15.012
62,7,16.629,43.42,4,-21,15.008
62,7,16.861,44.30,4,-21,15.016
62,7,17.081,44.12,4,-21,15.016
62,7,17.313,43.59,4,-21,15.008
62,7,17.553,44.47,4,-21,15.008
62,7,17.809,43.59,4,-21,15.012
62,7,18.039,44.30,4,-21,15.012
62,7,18.281,43.77,4,-21,15.008
62,7,18.524,43.95,4,-21,15.012
62,7,18.752,44.12,4,-21,15.012
62,7,19.061,43.95,4,-21,15.008
62,7,19.354,44.12,4,-21,15.016
62,7,19.752,44.12,4,-21,15.016
62,7,20.061,43.77,4,-21,15.008
62,7,20.362,44.12,4,-21,15.012
62,7,20.673,43.95,4,-21,15.012
62,7,20.991,43.95,4,-21,15.008
62,7,21.308,43.95,4,-21,15.008
62,7,21.541,43.95,4,-21,15.008
62,7,21.770,43.95,4,-21,15.008
62,7,21.999,43.95,4,-21,15.008
62,7,22.232,43.95,4,-21,15.008
62,7,22.465,43.95,4,-21,15.008
62,7,22.716,43.95,4,-21,15.012
62,7,22.947,43.95,4,-21,15.012
62,7,23.173,43.95,4,-21,15.012
62,7,23.395,43.95,4,-21,15.012
62,7,23.619,43.95,4,-21,15.016
62,7,23.884,43.95,4,-21,14.984
62,7,24.151,43.95,4,-21,15.012
62,7,24.381,43.95,4,-21,15.012
62,7,24.641,43.95,4,-21,15.012
62,7,24.865,43.95,4,-21,15.012
62,7,25.097,43.95,4,-21,15.008
62,7,25.334,43.95,4,-21,15.012
62,7,25.562,43.95,4,-21,15.008
62,7,25.812,43.95,4,-21,15.012
62,7,26.049,43.95,4,-21,15.008
62,7,26.309,43.95,4,-21,15.016
62,7,26.543,43.95,4,-21,15.016
62,7,26.828,43.95,4,-21,15.008
62,7,27.062,43.95,4,-21,15.012
62,7,27.317,43.95,4,-21,15.008
62,7,27.544,43.95,4,-21,15.012
62,7,27.839,43.95,4,-21,15.012
62,7,28.072,43.95,4,-21,15.012
62,7,28.303,43.95,4,-21,15.004
62,7,28.533,43.95,4,-21,15.012
62,7,28.773,43.95,4,-21,15.012
62,7,28.999,43.95,4,-21,15.012
62,7,29.227,43.95,4,-21,15.012
62,7,29.451,43.95,4,-21,15.012
62,7,29.680,43.95,4,-21,15.012
62,7,29.945,43.95,4,-21,15.012
62,8,0.089,-28.65,5,38,14.920
62,8,0.341,56.78,5,-60,14.816
62,8,0.565,-60.65,5,-29,15.008
62,8,0.785,65.22,5,61,14.824
62,8,1.011,-24.61,5,61,14.716
62,8,1.235,-94.57,5,-56,14.868
62,8,1.465,114.96,5,-61,14.812
62,8,1.706,59.94,5,61,14.696
62,8,1.937,-135.70,5,-53,14.916
62,8,2.160,-31.29,5,-57,14.900
62,8,2.412,144.49,5,59,14.664
62,8,2.643,79.45,5,61,14.700
62,8,2.870,-120.06,5,-43,14.988
62,8,3.100,27.60,5,-40,15.012
62,8,3.359,102.66,5,-38,15.008
62,8,3.599,-88.24,5,-31,15.008
62,8,3.825,49.04,5,-45,14.996
62,8,4.060,46.05,5,-52,14.932
62,8,4.283,-73.65,5,-58,14.868
62,8,4.603,-59.59,5,60,14.688
62,8,4.830,21.45,5,-55,14.896
62,8,5.061,68.03,5,-55,15.000
62,8,5.292,-69.26,5,-53,14.924
62,8,5.514,73.30,5,-48,14.924
62,8,5.743,-55.72,5,-61,14.704
62,8,5.967,-83.67,5,-53,14.904
62,8,6.197,124.98,5,-58,14.836
62,8,6.433,10.72,5,6,15.008
62,8,6.660,-98.79,5,-53,14.904
62,8,6.891,100.72,5,-61,14.808
62,8,7.155,8.09,5,-61,14.736
62,8,7.386,-139.22,5,-52,14.912
62,8,7.609,23.91,5,-54,14.940
62,8,7.838,139.92,5,26,15.004
62,8,8.086,-81.21,5,-52,14.916
62,8,8.328,-97.38,5,-56,14.872
62,8,8.556,124.10,5,-40,14.992
62,8,8.786,127.97,5,15,14.696
62,8,9.024,-86.84,5,-48,14.944
62,8,9.261,-65.04,5,-36,15.000
62,8,9.502,131.48,5,-39,15.004
62,8,9.747,-56.07,5,-33,15.004
62,8,9.980,-73.48,5,-37,14.996
62,8,10.215,111.27,5,-54,14.912
62,8,10.446,-60.47,5,-33,15.008
62,8,10.670,-65.04,5,-61,14.816
62,8,10.919,37.44,5,-33,14.708
62,8,11.173,-49.04,5,-42,14.992
62,8,11.406,74.18,5,-40,15.000
62,8,11.655,-54.67,5,-30,15.004
62,8,11.886,53.26,5,-40,15.004
62,8,12.125,-33.93,5,-40,15.000
62,8,12.353,29.18,5,-54,14.920
62,8,12.611,-37.62,5,1,15.008
62,8,12.881,39.55,5,61,14.832
62,8,13.125,-3.34,5,-30,14.724
62,8,13.354,-94.57,5,-54,14.884
62,8,13.600,111.80,5,-60,14.816
62,8,13.822,27.07,5,59,14.740
62,8,14.050,-114.43,5,-50,14.948
62,8,14.289,90.35,5,-61,14.812
62,8,14.523,81.91,5,61,14.676
62,8,14.754,-144.14,5,-13,15.008
62,8,14.982,-182.64,4,20,15.008
62,8,15.207,-326.25,4,19,15.008
62,8,15.457,-121.47,5,-44,14.992
62,8,15.684,65.74,5,-57,14.888
62,8,15.911,140.80,4,-24,15.012
62,8,16.162,-94.75,4,-24,15.004
62,8,16.384,-61.70,4,-68,14.688
62,8,16.700,45.18,4,66,14.652
62,8,16.972,-54.67,4,44,14.908
62,8,17.209,105.64,4,33,14.992
62,8,17.444,-20.39,4,32,15.000
62,8,17.667,-4.22,4,19,15.008
62,8,17.899,46.41,4,57,14.740
62,8,18.135,-56.78,4,41,14.944
62,8,18.360,88.94,4,40,14.940
62,8,18.593,13.54,4,35,14.968
62,8,18.829,11.78,4,43,14.888
62,8,19.064,4.39,4,41,14.928
62,8,19.291,24.61,4,36,14.968
62,8,19.517,22.68,4,32,14.992
62,8,19.757,12.83,4,33,14.988
62,8,19.983,17.75,4,36,14.964
62,8,20.225,13.36,4,36,14.972
62,8,20.484,17.58,4,35,14.976
62,8,20.759,18.11,4,34,14.980
62,8,20.988,15.29,4,35,14.972
62,8,21.218,16.88,4,35,14.980
62,8,21.458,16.70,4,34,14.980
62,8,21.689,16.00,4,34,14.980
62,8,21.933,19.34,4,33,14.976
62,8,22.167,24.08,4,36,14.960
62,8,22.398,9.32,4,35,14.968
62,8,22.628,19.34,4,37,14.948
62,8,22.855,14.59,4,34,14.968
62,8,23.083,18.63,4,34,14.972
62,8,23.303,15.47,4,34,14.968
62,8,23.549,17.05,4,34,14.964
62,8,23.778,16.70,4,34,14.964
62,8,24.014,17.05,4,34,14.964
62,8,24.268,16.88,4,34,14.972
62,8,24.506,16.70,4,34,14.968
62,8,24.733,17.05,4,34,14.976
62,8,24.975,16.70,4,34,14.972
62,8,25.197,16.88,4,34,14.976
62,8,25.424,17.05,4,34,14.976
62,8,25.666,16.88,4,34,14.976
62,8,25.914,17.05,4,34,14.972
62,8,26.134,16.88,4,34,14.976
62,8,26.363,16.88,4,34,14.972
62,8,26.603,16.88,4,34,14.968
62,8,26.839,16.88,4,34,14.968
62,8,27.062,17.05,4,34,14.968
62,8,27.311,16.88,4,34,14.972
62,8,27.540,16.88,4,34,14.972
62,8,27.788,16.88,4,34,14.972
62,8,28.054,16.88,4,34,14.972
62,8,28.292,16.88,4,34,14.972
62,8,28.540,16.88,4,34,14.972
62,8,28.770,16.88,4,34,14.972
62,8,28.998,16.88,4,34,14.976
62,8,29.227,16.88,4,34,14.972
62,8,29.454,16.88,4,34,14.972
62,8,29.691,16.88,4,34,14.972
62,8,29.936,16.88,4,34,14.968
