t_ms,mode,pwm,servo_count,servo_deg,setpoint_deg,error_deg,gain_mode,pend_count,pend_deg,v_bus,i_ma,p_mw
20121,2,58,384,66.797,0.0,-66.797,0,-5,-0.879,14.468,86.0,1246.0
20271,2,49,209,36.035,0.0,-36.035,0,-141,-24.785,14.516,72.8,1058.0
20413,2,46,114,19.336,0.0,-19.336,0,-11,-1.934,14.552,65.5,954.0
20543,2,-14,31,4.746,0.0,-4.746,0,152,26.719,14.688,26.7,394.0
20686,2,-52,-80,-14.766,0.0,14.766,0,16,2.813,14.524,70.3,1022.0
20827,2,21,-4,-1.406,0.0,1.406,0,7,1.23,14.676,37.0,548.0
20951,2,40,70,11.602,0.0,-11.602,0,-32,-5.625,14.576,58.0,846.0
21096,2,44,82,13.711,0.0,-13.711,0,-64,-11.25,14.556,65.7,956.0
21226,2,37,77,12.832,0.0,-12.832,0,-6,-1.055,14.588,53.5,780.0
21360,2,8,41,6.504,0.0,-6.504,0,31,5.449,14.7,26.8,394.0
21479,2,0,12,1.406,0.0,-1.406,0,22,3.867,14.696,26.5,390.0
21602,2,23,37,5.801,0.0,-5.801,0,0,0.0,14.632,41.3,602.0
21827,2,32,58,9.492,0.0,-9.492,0,-21,-3.691,14.616,49.4,720.0
21995,2,32,60,9.844,0.0,-9.844,0,-11,-1.934,14.608,47.9,698.0
22147,2,26,51,8.262,0.0,-8.262,0,7,1.23,14.64,42.5,622.0
22278,2,22,38,5.977,0.0,-5.977,0,6,1.055,14.652,39.6,580.0
22411,2,25,37,5.801,0.0,-5.801,0,1,0.176,14.636,41.7,610.0
22558,2,27,38,5.977,0.0,-5.977,0,-7,-1.23,14.632,44.3,642.0
22739,2,28,38,5.977,0.0,-5.977,0,-2,-0.352,14.632,45.5,666.0
22877,2,29,38,5.977,0.0,-5.977,0,3,0.527,14.636,45.9,672.0
23005,2,29,36,5.625,0.0,-5.625,0,0,0.0,14.62,46.4,678.0
23140,2,30,36,5.625,0.0,-5.625,0,-4,-0.703,14.616,46.4,678.0
23262,2,32,36,5.625,0.0,-5.625,0,-2,-0.352,14.612,49.6,724.0
23424,2,32,35,5.449,0.0,-5.449,0,0,0.0,14.608,49.9,708.0
23546,2,30,32,4.922,0.0,-4.922,0,0,0.0,14.616,44.1,646.0
23685,2,33,32,4.922,0.0,-4.922,0,-1,-0.176,14.604,49.7,728.0
23808,2,33,31,4.746,0.0,-4.746,0,-1,-0.176,14.62,46.7,682.0
23929,2,33,30,4.57,0.0,-4.57,0,-2,-0.352,14.608,47.8,698.0
24052,2,-57,39,6.152,30.0,23.848,0,10,1.758,14.448,90.4,1308.0
24208,2,-29,113,19.16,30.0,10.84,0,20,3.516,14.628,44.8,656.0
24377,2,-11,130,22.148,30.0,7.852,0,-59,-10.371,14.692,27.7,406.0
24511,2,15,193,33.223,30.0,-3.223,0,3,0.527,14.696,30.9,456.0
24664,2,0,173,29.707,30.0,0.293,0,-8,-1.406,14.696,27.2,400.0
24793,2,-13,147,25.137,30.0,4.863,0,-9,-1.582,14.692,28.9,426.0
24941,2,-19,143,24.434,30.0,5.566,0,22,3.867,14.68,32.7,478.0
25076,2,-19,137,23.379,30.0,6.621,0,-6,-1.055,14.68,31.6,466.0
25309,2,-15,149,25.488,30.0,4.512,0,-8,-1.406,14.696,27.0,396.0
29660,0,0,0,0.0,0.0,0.0,0,0,0.0,14.684,27.2,400.0
31194,0,0,0,0.0,0.0,0.0,0,0,0.0,14.688,27.7,406.0
31328,0,0,0,0.0,0.0,0.0,0,0,0.0,14.688,26.8,394.0
31476,0,0,0,0.0,0.0,0.0,0,0,0.0,14.696,28.3,416.0
31630,0,0,0,0.0,0.0,0.0,0,0,0.0,14.684,27.7,406.0
31757,0,0,0,0.0,0.0,0.0,0,0,0.0,14.688,26.6,390.0
31922,0,0,0,0.0,0.0,0.0,0,0,0.0,14.684,27.8,410.0
