t_s,position_deg,setpoint_deg,error_deg,pwm,current_ma,voltage_v,power_mw
41.8550,1.2300,180.0000,178.7700,0.0000,0.0000,0.0000,0.0000
41.8710,-1.2300,180.0000,181.2300,0.0000,0.0000,0.0000,0.0000
42.0660,-1.4060,180.0000,181.4060,0.0000,0.0000,0.0000,0.0000
42.0850,-1.4060,180.0000,181.4060,0.0000,0.0000,0.0000,0.0000
42.2680,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
42.5470,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
42.6600,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
42.6810,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
42.8790,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
42.8970,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
43.0910,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
43.1220,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
43.2730,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
43.3410,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
43.4940,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
43.5340,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
43.7070,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
43.7500,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
43.9040,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
43.9660,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
44.1150,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
44.1860,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
44.3080,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
44.4310,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
44.5130,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
44.7530,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
44.7710,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
44.9240,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
44.9970,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
45.1390,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
45.2190,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
45.3500,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
45.5700,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
45.5900,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
45.7710,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
45.7980,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
45.9950,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
46.0120,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
46.1780,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
46.2150,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
46.4290,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
46.5540,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
46.5780,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
46.7760,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
46.7940,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
46.9750,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
47.0240,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
47.1810,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
47.2520,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
47.3920,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
47.4730,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
47.6940,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
47.7160,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
47.9030,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
47.9380,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
48.1090,1.4060,180.0000,178.5940,0.0000,0.0000,0.0000,0.0000
48.1420,1.2300,180.0000,178.7700,0.0000,0.0000,0.0000,0.0000
48.3070,2.1090,180.0000,177.8910,0.0000,0.0000,0.0000,0.0000
48.3610,1.9340,180.0000,178.0660,0.0000,0.0000,0.0000,0.0000
48.5100,2.8130,180.0000,177.1870,0.0000,0.0000,0.0000,0.0000
48.5720,2.9880,180.0000,177.0120,0.0000,0.0000,0.0000,0.0000
48.7180,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
48.8230,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
49.0230,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
49.0400,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
49.2330,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
49.2500,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
49.4320,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
49.4950,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
49.6370,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
49.6760,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
49.8480,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
49.8930,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
50.0470,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
50.0950,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
50.2720,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
50.3180,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
50.7180,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
50.7580,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
50.9640,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
50.9860,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
51.1820,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
51.1970,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
51.3790,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
51.4300,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
51.6070,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
51.6530,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
51.8550,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
51.9050,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
52.1370,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
52.1860,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
52.3020,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
52.5130,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
52.5610,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
52.6460,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
52.8080,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
52.8520,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
53.0270,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
53.0500,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
53.2330,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
53.2770,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
53.4300,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
53.4880,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
53.6380,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
53.6950,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
53.8360,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
53.9390,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
54.1490,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
54.1680,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
54.4730,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
54.5950,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
54.6140,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
54.7690,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
54.8320,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
55.0650,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
55.0830,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
55.2650,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
55.3020,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
55.4760,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
55.5030,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
55.6750,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
55.7120,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
55.8940,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
55.9350,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
56.0940,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
56.1390,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
56.3090,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
56.3720,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
56.4940,3.1640,180.0000,176.8360,0.0000,0.0000,0.0000,0.0000
56.7020,-4.3950,180.0000,184.3950,0.0000,0.0000,0.0000,0.0000
56.7210,-5.0980,180.0000,185.0980,0.0000,0.0000,0.0000,0.0000
56.9170,-1.4060,180.0000,181.4060,0.0000,0.0000,0.0000,0.0000
56.9480,-4.0430,180.0000,184.0430,0.0000,0.0000,0.0000,0.0000
57.1210,-8.0860,180.0000,188.0860,0.0000,0.0000,0.0000,0.0000
57.1780,-2.1090,180.0000,182.1090,0.0000,0.0000,0.0000,0.0000
57.3190,12.6560,180.0000,167.3440,0.0000,0.0000,0.0000,0.0000
57.3870,15.1170,180.0000,164.8830,0.0000,0.0000,0.0000,0.0000
57.5240,16.6990,180.0000,163.3010,0.0000,0.0000,0.0000,0.0000
57.6320,27.2460,180.0000,152.7540,0.0000,0.0000,0.0000,0.0000
57.8250,15.1170,180.0000,164.8830,0.0000,0.0000,0.0000,0.0000
57.8470,13.1840,180.0000,166.8160,0.0000,0.0000,0.0000,0.0000
58.0400,7.5590,180.0000,172.4410,0.0000,0.0000,0.0000,0.0000
58.0740,7.5590,180.0000,172.4410,0.0000,0.0000,0.0000,0.0000
58.2460,-0.8790,180.0000,180.8790,0.0000,0.0000,0.0000,0.0000
58.2800,-1.4060,180.0000,181.4060,0.0000,0.0000,0.0000,0.0000
58.6080,11.0740,180.0000,168.9260,0.0000,0.0000,0.0000,0.0000
58.6290,11.7770,180.0000,168.2230,0.0000,0.0000,0.0000,0.0000
58.8540,15.6450,180.0000,164.3550,0.0000,0.0000,0.0000,0.0000
58.8800,15.2930,180.0000,164.7070,0.0000,0.0000,0.0000,0.0000
59.0540,10.7230,180.0000,169.2770,0.0000,0.0000,0.0000,0.0000
59.0810,10.5470,180.0000,169.4530,0.0000,0.0000,0.0000,0.0000
59.2800,10.3710,180.0000,169.6290,0.0000,0.0000,0.0000,0.0000
59.3070,10.1950,180.0000,169.8050,0.0000,0.0000,0.0000,0.0000
59.4690,10.3710,180.0000,169.6290,0.0000,0.0000,0.0000,0.0000
59.5130,10.5470,180.0000,169.4530,0.0000,0.0000,0.0000,0.0000
59.6730,11.2500,180.0000,168.7500,0.0000,0.0000,0.0000,0.0000
59.7280,11.2500,180.0000,168.7500,0.0000,0.0000,0.0000,0.0000
59.8400,11.2500,180.0000,168.7500,0.0000,0.0000,0.0000,0.0000
59.9810,11.2500,180.0000,168.7500,0.0000,0.0000,0.0000,0.0000
60.0420,11.2500,180.0000,168.7500,0.0000,0.0000,0.0000,0.0000
60.1930,11.2500,180.0000,168.7500,0.0000,0.0000,0.0000,0.0000
60.2590,11.2500,180.0000,168.7500,0.0000,0.0000,0.0000,0.0000
60.3920,11.2500,180.0000,168.7500,0.0000,0.0000,0.0000,0.0000
60.4980,11.2500,180.0000,168.7500,0.0000,0.0000,0.0000,0.0000
60.7020,11.2500,180.0000,168.7500,0.0000,0.0000,0.0000,0.0000
60.7190,11.2500,180.0000,168.7500,0.0000,0.0000,0.0000,0.0000
60.8990,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
60.9230,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
61.1010,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
61.1370,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
61.3220,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
61.3510,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
61.5230,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
61.5570,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
61.7160,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
61.7740,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
61.9210,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
61.9770,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
62.1310,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
62.2000,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
62.3360,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
62.6130,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
62.6420,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
62.8490,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
62.8680,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
63.0510,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
63.0790,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
63.2580,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
63.2790,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
63.4620,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
63.4810,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
63.6750,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
63.6920,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
63.8950,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
63.9110,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
64.0940,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
64.1220,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
64.2760,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
64.3330,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
64.4860,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
64.5470,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
64.7000,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
64.7720,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
64.9970,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
65.0230,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
65.1990,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
65.2250,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
65.4050,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
65.4280,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
65.6180,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
65.6480,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
65.8160,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
65.8730,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
66.0220,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
66.0710,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
66.2250,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
66.2790,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
66.5840,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
66.6200,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
66.7340,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
66.8160,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
66.9450,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
67.0430,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
67.1440,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
67.2500,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
67.4560,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
67.4750,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
67.6590,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
67.6850,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
67.8610,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
67.8960,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
68.0770,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
68.1030,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
68.2740,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
68.3240,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
68.4790,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
68.5300,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
68.6820,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
68.7460,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
68.8860,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
68.9500,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
69.0930,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
69.1920,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
69.4030,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
69.4190,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
69.6000,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
69.6540,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
69.8160,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
69.8610,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
70.0580,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
70.0760,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
70.2160,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
70.2800,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
70.4350,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
70.4990,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
70.6370,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
70.6930,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
70.8420,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
70.8950,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
71.0350,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
71.1000,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
71.2450,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
71.3480,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
71.4480,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
71.5580,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
71.6260,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
71.7530,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
71.8420,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
71.9590,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
72.0600,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
72.2670,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
72.2900,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
72.4740,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
72.4900,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
72.6770,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
72.7010,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
72.8790,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
72.9040,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
73.0820,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
73.1060,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
73.3780,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
73.3940,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
73.6000,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
73.6170,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
73.8000,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
73.8210,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
74.0040,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
74.0320,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
74.2130,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
74.2370,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
74.4280,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
74.4480,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
74.6190,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
74.6540,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
74.8280,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
74.8590,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
75.0390,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
75.0610,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
75.2450,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
75.2640,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
75.4680,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
75.4860,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
75.6430,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
75.6960,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
75.8540,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
75.9030,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
76.0660,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
76.1220,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
76.2720,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
76.3170,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
76.4670,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
76.5180,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
76.6830,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
76.7340,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
76.8820,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
76.9360,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
77.0830,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
77.1440,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
77.5250,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
77.5420,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
77.6920,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
77.7560,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
77.8980,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
77.9690,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
78.1000,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
78.1720,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
78.3070,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
78.4190,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
78.4940,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
78.6340,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
78.7070,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
78.8540,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
78.9030,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
79.1290,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
79.1690,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
79.3180,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
79.3560,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
79.5380,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
79.5540,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
79.7430,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
79.7660,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
79.9590,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
80.0090,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
80.1530,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
80.2020,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
80.3530,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
80.4180,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
80.5690,11.4260,180.0000,168.5740,0.0000,0.0000,0.0000,0.0000
