alpha_deg,i_ma,mode,pwm,setpoint_deg,t_s,theta_deg,v_bus
130.078,107.3,3,-70,0.0,5.1582,-44.033,14.872
128.32,107.3,3,-45,0.0,5.2272,-11.514,14.872
113.027,27.2,3,70,0.0,5.298,32.256,15.028
119.355,128.7,3,70,0.0,5.3789,50.889,14.816
140.449,128.7,3,70,0.0,5.4492,52.295,14.816
151.875,122.9,3,70,0.0,5.5195,48.252,14.824
143.086,122.8,3,70,0.0,5.6003,42.1,14.828
117.773,121.1,3,45,0.0,5.6816,27.334,14.832
102.305,65.4,3,45,0.0,5.7583,4.482,14.948
99.492,65.4,3,-45,0.0,5.8421,-18.193,14.948
96.68,70.3,3,-70,0.0,5.9136,-41.748,14.94
94.395,116.3,3,-70,0.0,6.0025,-46.846,14.84
97.031,114.0,3,-70,0.0,6.0654,-44.561,14.844
103.008,114.0,3,-70,0.0,6.1381,-31.201,14.844
104.414,110.5,3,-45,0.0,6.2203,-9.229,14.856
115.664,55.9,3,45,0.0,6.3205,11.689,14.96
126.738,71.4,3,45,0.0,6.3903,22.939,14.94
131.836,126.5,3,70,0.0,6.4571,34.014,14.816
129.375,126.5,3,70,0.0,6.5417,36.299,14.816
121.289,123.7,3,45,0.0,6.6065,28.037,14.824
112.148,66.9,3,45,0.0,6.699,16.787,14.944
104.941,27.2,3,0,0.0,6.7644,0.967,15.028
103.184,27.2,3,-45,0.0,6.8342,-14.326,15.028
103.184,61.6,3,-45,0.0,6.908,-25.225,14.96
103.184,115.7,3,-70,0.0,6.9768,-31.553,14.86
103.184,115.7,3,-45,0.0,7.0396,-29.268,14.86
103.184,61.7,3,-45,0.0,7.1244,-23.643,14.968
103.184,61.7,3,-45,0.0,7.1892,-17.842,14.972
104.238,61.7,3,-45,0.0,7.2561,-7.822,14.972
104.238,60.1,3,45,0.0,7.3259,7.998,14.964
106.348,74.1,3,45,0.0,7.4058,19.951,14.928
110.215,70.1,3,45,0.0,7.4745,24.17,14.94
110.918,70.1,3,45,0.0,7.5484,25.049,14.94
106.523,68.8,3,45,0.0,7.6201,23.467,14.94
101.074,68.7,3,45,0.0,7.6929,18.018,14.94
100.898,67.0,3,0,0.0,7.7737,1.846,14.948
101.25,64.4,3,-45,0.0,7.8683,-9.229,14.964
101.25,64.4,3,-45,0.0,7.9376,-12.393,14.964
101.25,62.6,3,-45,0.0,8.0124,-12.393,14.964
101.25,63.1,3,-45,0.0,8.1104,-12.568,14.968
101.25,60.9,3,-45,0.0,8.1941,-10.107,14.968
101.25,26.8,3,0,0.0,8.2675,-0.791,15.024
100.02,26.8,3,45,0.0,8.3393,10.107,15.024
106.172,70.7,3,45,0.0,8.4201,13.975,14.936
108.984,68.8,3,45,0.0,8.514,11.865,14.94
106.172,69.2,3,45,0.0,8.5889,9.053,14.944
97.383,27.0,3,0,0.0,8.6621,2.373,15.028
89.648,27.0,3,0,0.0,8.7488,-2.373,15.028
88.418,26.5,3,-45,0.0,8.8341,-8.174,15.028
88.418,62.7,3,-45,0.0,8.9109,-10.635,14.964
88.418,62.8,3,-45,0.0,9.0007,-8.877,14.972
90.0,27.6,3,0,0.0,9.0655,-2.725,15.028
93.34,27.6,3,0,0.0,9.1459,3.076,15.028
97.91,27.3,3,45,0.0,9.2127,7.471,15.024
104.062,69.2,3,45,0.0,9.2964,6.768,14.94
103.887,69.2,3,45,0.0,9.3616,5.186,14.94
93.516,68.7,3,45,0.0,9.4274,5.186,14.94
85.605,66.7,3,0,0.0,9.5112,3.252,14.936
84.199,27.0,3,0,0.0,9.6025,-2.9,15.024
85.43,27.0,3,-45,0.0,9.6705,-8.174,15.024
85.43,62.9,3,-45,0.0,9.7683,-6.416,14.964
84.199,61.9,3,0,0.0,9.8371,-0.967,14.968
87.891,27.2,3,0,0.0,9.91,1.67,15.024
95.098,27.3,3,0,0.0,9.9737,3.779,15.028
97.383,70.5,3,45,0.0,10.0656,6.24,14.94
98.262,70.5,3,0,0.0,10.1468,4.482,14.94
92.812,27.1,3,0,0.0,10.2215,4.834,15.02
86.836,68.8,3,0,0.0,10.2854,3.955,14.94
85.254,68.8,3,0,0.0,10.3573,0.264,14.94
86.836,27.3,3,0,0.0,10.441,-4.482,15.028
86.836,62.9,3,-45,0.0,10.5208,-5.01,14.964
85.781,23.6,3,0,0.0,10.6002,-1.318,15.012
90.703,29.6,3,0,0.0,10.7033,-0.791,15.012
94.922,26.8,3,0,0.0,10.7741,-0.088,15.004
92.812,26.6,3,0,0.0,10.8459,4.131,15.028
91.23,26.6,3,45,0.0,10.9436,5.713,15.028
92.988,26.9,3,0,0.0,11.0693,1.318,15.024
88.594,26.9,3,0,0.0,11.1481,2.021,15.024
86.309,27.1,3,0,0.0,11.2229,2.021,15.024
88.066,27.2,3,0,0.0,11.2852,0.439,15.028
90.879,26.9,3,0,0.0,11.378,-0.439,15.024
92.285,26.9,3,0,0.0,11.4439,-0.264,15.024
91.582,27.2,3,0,0.0,11.5087,0.967,15.028
90.0,26.8,3,0,0.0,11.5744,2.9,15.028
89.121,26.8,3,0,0.0,11.6353,4.307,15.028
90.0,27.1,3,0,0.0,11.6998,4.834,15.028
91.934,27.2,3,45,0.0,11.7793,5.01,15.028
93.164,27.2,0,0,0.0,11.8645,4.658,15.028
91.406,26.7,0,0,0.0,11.9363,5.713,15.028
89.121,27.4,0,0,0.0,12.002,6.768,15.028
88.945,27.4,0,0,0.0,12.0768,6.768,15.028
89.824,27.4,0,0,0.0,12.1521,6.592,15.028
90.879,27.1,0,0,0.0,12.213,6.592,15.028
91.758,26.7,0,0,0.0,12.2787,6.592,15.032
91.758,26.7,0,0,0.0,12.3461,6.943,15.032
91.055,27.0,0,0,0.0,12.4149,7.471,15.02
90.352,26.7,0,0,0.0,12.4814,7.646,15.028
90.0,26.7,0,0,0.0,12.548,7.646,15.028
90.0,27.1,0,0,0.0,12.6168,7.646,15.028
90.527,27.2,0,0,0.0,12.7005,7.646,15.028
91.055,27.3,0,0,0.0,12.7982,7.646,15.028
91.055,27.1,0,0,0.0,12.886,7.646,15.028
91.055,27.1,0,0,0.0,12.9508,7.646,15.028
90.527,26.6,0,0,0.0,13.0166,7.646,15.032
90.176,27.2,0,0,0.0,13.0935,7.646,15.028
90.176,27.1,0,0,0.0,13.1867,7.646,15.028
90.352,27.1,0,0,0.0,13.2506,7.646,15.028
90.703,27.3,0,0,0.0,13.3163,7.646,15.028
91.055,27.2,0,0,0.0,13.4001,7.646,15.032
91.055,27.2,0,0,0.0,13.4649,7.646,15.032
90.527,26.4,0,0,0.0,13.5407,7.646,15.028
90.176,27.4,0,0,0.0,13.6967,7.646,15.032
90.176,27.2,0,0,0.0,13.7933,7.646,15.028
90.703,23.6,0,0,0.0,13.8621,7.646,15.024
90.879,27.1,0,0,0.0,13.9872,7.646,15.028
90.879,27.0,0,0,0.0,14.0528,7.646,15.028
90.527,26.8,0,0,0.0,14.1486,7.646,15.028
90.352,26.8,0,0,0.0,14.2432,7.646,15.028
90.176,26.6,0,0,0.0,14.3309,7.646,15.028
90.527,27.3,0,0,0.0,14.4008,7.646,15.028
90.703,26.9,0,0,0.0,14.4866,7.646,15.024
90.879,27.3,0,0,0.0,14.5583,7.646,15.028
90.703,27.0,0,0,0.0,14.688,7.646,15.028
90.527,27.1,0,0,0.0,14.7688,7.646,15.024
90.352,27.1,0,0,0.0,14.8546,7.646,15.024
90.352,26.8,0,0,0.0,14.9244,7.646,15.028
90.527,27.5,0,0,0.0,15.0042,7.646,15.028
90.703,27.4,0,0,0.0,15.067,7.646,15.02
90.879,27.4,0,0,0.0,15.1461,7.646,15.02
90.703,28.8,0,0,0.0,15.2174,7.646,15.016
90.527,27.1,0,0,0.0,15.3185,7.646,15.028
90.352,27.0,0,0,0.0,15.3983,7.646,15.028
90.352,27.1,0,0,0.0,15.4841,7.646,15.028
90.527,27.1,0,0,0.0,15.5638,7.646,15.028
90.703,25.6,0,0,0.0,15.6323,7.646,15.024
90.703,27.1,0,0,0.0,15.6951,7.646,15.032
90.703,27.1,0,0,0.0,15.7629,7.646,15.032
90.703,27.6,0,0,0.0,15.8316,7.646,15.024
90.527,27.5,0,0,0.0,15.9014,7.646,15.028
90.527,27.2,0,0,0.0,15.9762,7.646,15.024
90.527,27.2,0,0,0.0,16.0516,7.646,15.024
90.527,25.5,0,0,0.0,16.1344,7.646,15.028
90.703,27.2,0,0,0.0,16.2082,7.646,15.028
90.703,26.8,0,0,0.0,16.276,7.646,15.028
90.703,26.8,0,0,0.0,16.3598,7.646,15.028
90.703,26.5,0,0,0.0,16.4332,7.646,15.024
90.527,26.9,0,0,0.0,16.499,7.646,15.024
90.527,28.4,0,0,0.0,16.5754,7.646,15.016
90.527,28.4,0,0,0.0,16.6453,7.646,15.016
90.527,26.9,0,0,0.0,16.735,7.646,15.024
90.703,27.4,0,0,0.0,16.8238,7.646,15.024
90.703,28.2,0,0,0.0,16.9063,7.646,15.02
90.703,26.9,0,0,0.0,17.0046,7.646,15.028
90.703,27.0,0,0,0.0,17.0843,7.646,15.024
90.703,27.0,0,0,0.0,17.1602,7.646,15.024
90.703,24.9,0,0,0.0,17.2299,7.646,15.024
90.527,27.3,0,0,0.0,17.2948,7.646,15.028
90.527,27.1,0,0,0.0,17.3995,7.646,15.024
90.527,26.8,0,0,0.0,17.4869,7.646,15.028
90.703,26.8,0,0,0.0,17.5558,7.646,15.028
90.703,27.4,0,0,0.0,17.6379,7.646,15.028
90.703,27.0,0,0,0.0,17.7057,7.646,15.028
90.527,27.1,0,0,0.0,17.7955,7.646,15.024
90.527,27.1,0,0,0.0,17.8623,7.646,15.024
90.703,27.4,0,0,0.0,17.9341,7.646,15.024
