t,pend,servo,mode,pwm,v
52.973,3.16,-4.57,5,-26,14.76
53.048,3.87,-4.39,5,28,14.76
53.12,1.23,-5.27,5,28,14.76
53.199,-1.41,-5.8,5,35,14.77
53.29,-2.81,-5.8,5,28,14.76
53.373,-1.41,-5.8,5,-26,14.64
53.474,2.81,-4.39,5,-26,14.76
53.549,3.34,-4.39,5,-34,14.77
53.626,1.23,-4.92,5,28,14.76
53.707,-1.05,-5.27,5,35,14.76
53.795,-2.46,-5.27,5,35,14.76
53.893,-1.41,-6.15,5,-26,14.76
53.971,2.64,-4.75,5,-26,14.76
54.044,4.22,-4.39,5,-34,14.76
54.139,1.23,-5.45,5,28,14.76
54.214,-1.58,-5.8,5,28,14.75
54.313,-2.64,-5.8,5,28,14.75
54.386,-1.23,-5.62,5,-26,14.77
54.464,2.29,-4.39,5,-26,14.76
54.549,3.34,-4.04,5,-34,14.76
54.624,1.23,-4.75,5,28,14.76
54.693,-1.05,-5.1,5,28,14.77
54.788,-2.46,-5.27,5,35,14.74
54.868,-2.46,-6.33,5,-26,14.76
54.962,2.46,-5.1,5,-26,14.76
55.042,4.39,-4.57,5,-34,14.76
55.127,2.11,-5.27,5,28,14.76
55.227,-1.76,-5.98,5,28,14.75
55.311,-2.64,-5.8,5,35,14.74
55.383,-1.76,-5.98,5,-26,14.76
55.456,1.76,-4.75,5,-26,14.76
55.533,3.87,-4.04,5,-34,14.75
55.623,1.41,-4.92,5,28,14.63
55.695,-1.05,-5.45,5,28,14.75
55.78,-2.46,-5.45,5,35,14.74
55.868,-2.29,-6.33,5,-26,14.76
55.946,1.58,-5.1,5,-26,14.76
56.068,4.04,-4.39,5,-34,14.77
56.152,0.7,-5.62,5,28,14.75
56.229,-1.93,-5.8,5,28,14.74
56.304,-2.81,-5.8,5,35,14.74
56.38,-1.76,-6.33,5,-26,14.76
56.481,3.34,-4.57,5,-26,14.76
56.555,3.87,-4.39,5,28,14.77
56.63,1.05,-5.45,5,28,14.76
56.703,-1.58,-5.8,5,35,14.75
56.822,-2.81,-5.98,5,35,14.74
56.898,-0.88,-5.98,5,-26,14.77
56.99,3.69,-4.22,5,-26,14.76
57.075,3.52,-4.39,5,28,14.75
57.161,0.0,-5.62,5,28,14.75
57.246,-2.29,-5.8,5,28,14.74
57.326,-2.64,-6.15,5,35,14.73
57.413,0.35,-5.98,5,-26,14.76
57.508,3.69,-4.92,5,-26,14.77
57.585,2.99,-5.1,5,28,14.76
57.675,-0.88,-6.15,5,28,14.7
57.745,-2.64,-6.15,5,28,14.74
57.823,-2.81,-6.33,5,35,14.76
57.913,0.7,-5.62,5,-26,14.76
58.008,4.04,-4.22,5,-34,14.76
58.083,2.46,-4.92,5,28,14.62
58.159,-0.7,-5.8,5,28,14.76
58.241,-2.46,-5.98,5,35,14.74
58.333,-2.46,-6.5,5,-26,14.76
58.406,0.53,-5.98,5,-26,14.76
58.482,4.04,-4.92,5,-26,14.76
58.565,3.34,-5.27,5,28,14.76
58.689,-1.41,-6.15,5,28,14.76
58.764,-2.46,-5.8,5,35,14.74
58.841,-2.11,-5.8,5,-26,14.75
58.934,1.23,-4.92,5,-26,14.77
59.017,3.34,-4.22,5,-34,14.76
59.097,2.11,-4.75,5,28,14.75
59.191,-1.05,-5.27,5,28,14.76
59.271,-2.29,-5.27,5,35,14.76
59.358,-2.64,-6.15,5,35,14.74
59.471,2.29,-5.27,5,-26,14.76
59.568,3.87,-4.92,5,28,14.76
59.642,0.7,-5.8,5,28,14.76
59.721,-1.93,-6.33,5,28,14.64
59.797,-2.81,-6.15,5,35,14.74
59.871,-2.11,-6.5,5,-26,14.77
59.96,1.93,-5.1,5,-26,14.76
