t,pend,servo,mode,pwm,v
52.649,3.16,-5.1,5,28,14.76
52.735,-0.53,-6.15,5,28,14.64
52.819,-2.11,-5.8,5,35,14.76
52.9,-2.46,-6.15,5,35,14.73
52.979,0.0,-5.98,5,-26,14.76
53.053,3.69,-4.57,5,-26,14.76
53.132,4.04,-4.57,5,-34,14.76
53.202,1.05,-5.62,5,28,14.76
53.279,-1.41,-5.8,5,28,14.76
53.356,-2.46,-5.62,5,28,14.74
53.426,-2.64,-6.33,5,-33,14.76
53.499,0.7,-5.62,5,-26,14.77
53.577,4.22,-4.39,5,-26,14.77
53.652,3.69,-4.75,5,28,14.75
53.726,0.18,-5.98,5,28,14.76
53.803,-1.93,-5.98,5,28,14.76
53.873,-2.64,-5.98,5,35,14.74
53.948,-1.58,-6.33,5,-26,14.76
54.022,2.29,-4.92,5,-26,14.76
54.105,4.04,-4.22,5,-34,14.76
54.185,1.76,-5.1,5,28,14.76
54.265,-1.23,-5.8,5,28,14.76
54.362,-2.29,-5.8,5,35,14.74
54.433,-1.93,-6.5,5,-26,14.76
54.516,1.76,-5.62,5,-26,14.76
54.597,4.39,-4.75,5,-34,14.76
54.677,2.64,-5.45,5,28,14.76
54.761,-1.05,-6.15,5,28,14.75
54.848,-2.46,-6.15,5,35,14.74
54.927,-2.29,-6.5,5,-33,14.76
55.021,1.93,-5.45,5,-26,14.76
55.111,4.39,-4.57,5,-34,14.76
55.186,1.76,-5.45,5,28,14.75
55.258,-1.23,-6.15,5,28,14.76
55.342,-2.64,-6.15,5,35,14.74
55.418,-2.29,-6.5,5,35,14.74
55.493,1.05,-5.8,5,-26,14.76
55.57,4.22,-4.92,5,-34,14.76
55.653,3.34,-5.27,5,28,14.76
55.736,-0.53,-6.15,5,28,14.75
55.829,-1.93,-5.8,5,35,14.74
55.903,-2.29,-5.98,5,35,14.75
55.974,0.0,-5.45,5,-26,14.76
56.072,3.52,-4.22,5,-26,14.76
56.153,2.81,-4.57,5,28,14.76
56.232,-0.18,-5.27,5,28,14.76
56.304,-1.76,-5.27,5,28,14.73
56.376,-2.46,-5.8,5,35,14.74
56.468,-1.05,-6.5,5,-26,14.76
56.543,3.34,-5.27,5,-26,14.76
56.617,4.57,-4.92,5,-34,14.76
56.694,2.29,-5.8,5,28,14.76
56.793,-1.58,-6.5,5,28,14.76
56.877,-2.64,-6.15,5,35,14.76
56.96,-1.58,-6.15,5,-26,14.76
57.036,2.46,-4.57,5,-26,14.76
57.109,4.04,-4.22,5,-34,14.76
57.201,1.23,-4.92,5,28,14.76
57.279,-1.41,-5.45,5,28,14.76
57.362,-2.29,-5.27,5,35,14.74
57.456,-1.93,-6.15,5,-26,14.64
57.553,2.99,-4.75,5,-26,14.76
57.648,3.87,-4.57,5,-34,14.6
57.737,0.35,-5.8,5,28,14.75
57.81,-1.93,-5.8,5,28,14.75
57.886,-2.64,-5.98,5,35,14.74
57.963,-0.88,-5.98,5,-26,14.76
58.042,3.16,-4.57,5,-26,14.76
58.125,3.87,-4.22,5,-34,14.76
58.209,0.88,-5.45,5,28,14.75
58.299,-2.11,-5.8,5,35,14.7
58.393,-2.64,-6.15,5,35,14.73
58.493,0.88,-5.8,5,-26,14.76
58.599,4.22,-4.57,5,-34,14.7
58.676,2.29,-5.27,5,28,14.76
58.753,-0.88,-5.98,5,28,14.76
58.833,-2.29,-5.8,5,35,14.74
58.924,-2.29,-6.33,5,-33,14.76
59.005,1.23,-5.45,5,-26,14.76
59.09,4.39,-4.39,5,-34,14.76
59.166,2.64,-5.1,5,28,14.76
59.243,-0.7,-5.98,5,28,14.76
59.327,-2.29,-5.98,5,35,14.74
59.407,-2.64,-6.33,5,35,14.74
59.485,0.53,-6.15,5,-26,14.76
59.556,4.04,-4.92,5,-26,14.76
59.638,3.87,-5.1,5,28,14.76
59.74,-0.18,-6.15,5,28,14.75
59.843,-2.64,-6.15,5,28,14.74
59.919,-2.46,-6.5,5,-33,14.75
59.997,0.88,-5.8,5,-26,14.76
