t,pend,servo,mode,pwm,v
53.484,16.7,-23.38,5,36,14.74
53.571,-15.82,-39.73,5,33,14.75
53.645,-25.31,-44.3,5,33,14.75
53.718,-9.14,-37.09,5,-14,14.76
53.797,18.98,-23.55,5,-24,14.76
53.882,23.2,-21.8,5,36,14.74
53.968,-2.64,-34.98,5,35,14.68
54.043,-24.79,-46.05,5,32,14.75
54.128,-12.83,-40.43,5,-12,14.76
54.224,21.09,-23.38,5,-24,14.76
54.315,19.51,-23.55,5,37,14.73
54.398,-9.14,-37.79,5,34,14.75
54.497,-23.73,-44.47,5,-10,14.77
54.582,-0.88,-33.4,5,-16,14.74
54.662,22.68,-21.97,5,-25,14.76
54.741,17.58,-23.73,5,36,14.73
54.817,-10.37,-37.62,5,34,14.75
54.892,-24.79,-44.12,5,33,14.75
54.976,-11.07,-37.79,5,-14,14.76
55.047,15.82,-24.61,5,-22,14.76
55.129,24.08,-20.57,5,37,14.73
55.212,0.88,-31.82,5,35,14.74
55.317,-24.79,-44.3,5,33,14.75
55.4,-12.13,-38.67,5,-14,14.76
55.473,17.93,-24.08,5,-23,14.76
55.548,24.26,-20.92,5,-30,14.76
55.625,4.04,-30.06,5,35,14.74
55.727,-23.55,-43.07,5,32,14.75
55.833,-7.91,-35.51,5,-16,14.77
55.909,19.69,-21.62,5,-25,14.74
55.998,21.27,-20.74,5,37,14.73
56.08,-10.37,-37.27,5,34,14.75
56.181,-23.38,-44.12,5,-10,14.76
56.261,-0.18,-33.22,5,-16,14.76
56.34,23.2,-21.97,5,-25,14.76
56.412,20.57,-22.85,5,36,14.73
56.482,-4.22,-35.51,5,34,14.75
56.561,-23.91,-44.82,5,33,14.75
56.663,-13.36,-39.73,5,-12,14.76
56.743,19.51,-23.03,5,-24,14.76
56.818,22.15,-21.27,5,36,14.73
56.894,-1.23,-32.7,5,35,14.74
56.976,-23.73,-43.77,5,33,14.75
57.064,-12.3,-38.5,5,-14,14.76
57.165,19.69,-22.85,5,-25,14.72
57.279,13.71,-25.14,5,36,14.65
57.381,-17.58,-40.96,5,34,14.74
57.459,-19.51,-42.01,5,-11,14.74
57.544,9.49,-27.95,5,-20,14.7
57.62,24.79,-20.74,5,-26,14.77
57.696,14.06,-24.96,5,36,14.74
57.784,-17.58,-40.25,5,34,14.76
57.877,-20.92,-41.48,5,-12,14.76
57.97,10.37,-26.02,5,-22,14.76
58.049,24.96,-18.98,5,-27,14.76
58.162,4.04,-28.65,5,37,14.73
58.266,-25.66,-43.59,5,33,14.65
58.354,-7.73,-35.86,5,-14,14.76
58.43,21.62,-22.15,5,-25,14.76
58.52,19.51,-23.38,5,36,14.74
58.597,-8.79,-37.97,5,34,14.75
58.679,-24.96,-46.05,5,32,14.74
58.779,-4.57,-36.21,5,-15,14.69
58.856,22.68,-22.85,5,-25,14.77
58.942,21.45,-22.85,5,36,14.74
59.034,-13.18,-39.73,5,33,14.74
59.119,-24.79,-44.82,5,-23,14.76
59.215,3.69,-30.23,5,-18,14.76
59.289,23.91,-20.39,5,-26,14.76
59.371,16.0,-23.38,5,36,14.74
59.455,-15.47,-39.2,5,33,14.71
59.562,-22.32,-42.54,5,-11,14.75
59.634,5.1,-29.18,5,-20,14.76
59.714,24.43,-20.04,5,-26,14.76
59.788,17.58,-22.5,5,36,14.74
59.864,-10.02,-36.21,5,33,14.75
59.939,-25.49,-43.42,5,33,14.76
60.027,-7.91,-35.51,5,-16,14.76
