t,pend,servo,mode,pwm,v
54.134,-23.38,-42.01,5,33,14.74
54.206,-19.69,-39.9,5,-12,14.74
54.307,13.01,-23.73,5,-24,14.74
54.397,23.38,-18.28,5,37,14.7
54.466,2.81,-28.3,5,36,14.72
54.536,-20.92,-40.25,5,34,14.73
54.617,-22.68,-41.66,5,-12,14.75
54.725,13.36,-24.96,5,-22,14.61
54.804,25.66,-19.86,5,-31,14.75
54.894,3.69,-30.41,5,35,14.73
54.964,-21.97,-43.42,5,33,14.73
55.047,-21.8,-43.77,5,-10,14.74
55.155,9.14,-29.18,5,-20,14.68
55.259,20.57,-23.91,5,36,14.72
55.348,-11.25,-39.9,5,33,14.72
55.433,-24.43,-46.05,5,-9,14.74
55.508,-7.03,-37.27,5,-14,14.74
55.582,17.93,-24.43,5,-23,14.74
55.667,22.68,-21.45,5,37,14.7
55.752,-4.22,-34.63,5,35,14.7
55.868,-22.5,-43.42,5,-10,14.73
55.96,5.8,-29.36,5,-18,14.73
56.052,24.96,-20.04,5,-26,14.73
56.159,0.7,-30.94,5,35,14.67
56.233,-23.2,-42.36,5,32,14.74
56.315,-17.93,-39.73,5,-13,14.73
56.404,14.06,-23.73,5,-23,14.74
56.499,23.91,-18.63,5,37,14.7
56.587,-4.75,-32.87,5,35,14.72
56.698,-25.49,-43.24,5,38,14.72
56.784,-2.99,-33.4,5,-16,14.74
56.875,24.61,-20.92,5,-26,14.7
56.954,18.11,-23.91,5,37,14.72
57.04,-11.6,-39.2,5,33,14.74
57.126,-24.26,-45.53,5,-9,14.74
57.218,3.16,-32.52,5,-18,14.74
57.31,25.31,-21.97,5,-25,14.74
57.394,10.9,-28.3,5,36,14.72
57.492,-20.92,-43.77,5,33,14.65
57.583,-16.88,-41.48,5,-12,14.74
57.687,18.98,-23.2,5,-24,14.74
57.771,23.38,-20.74,5,37,14.7
57.856,-5.27,-34.8,5,35,14.72
57.95,-25.14,-44.3,5,-23,14.73
58.036,-6.15,-35.33,5,-16,14.74
58.114,20.21,-22.32,5,-25,14.74
58.212,17.58,-23.2,5,36,14.71
58.302,-12.83,-38.5,5,34,14.72
58.388,-23.73,-43.77,5,-10,14.74
58.461,-2.29,-33.22,5,-16,14.74
58.564,24.96,-19.86,5,-26,14.74
58.657,9.67,-27.25,5,37,14.71
58.753,-23.38,-44.47,5,33,14.73
58.834,-18.28,-42.54,5,-11,14.74
58.921,13.18,-27.25,5,-20,14.73
59.028,25.49,-21.45,5,36,14.71
59.108,-2.99,-35.16,5,35,14.72
59.188,-24.26,-45.18,5,32,14.72
59.264,-17.05,-41.66,5,-11,14.74
59.341,11.78,-27.25,5,-20,14.74
59.428,25.31,-20.74,5,-30,14.75
59.537,-5.8,-35.33,5,35,14.73
59.611,-24.79,-44.12,5,33,14.74
59.686,-15.47,-39.73,5,-13,14.74
59.766,13.18,-25.49,5,-20,14.74
59.846,25.14,-19.69,5,-31,14.74
59.918,9.14,-26.89,5,37,14.72
60.018,-21.09,-41.84,5,33,14.72
