t,pend,servo,mode,pwm,v
52.964,-3.16,-6.33,5,35,14.74
53.037,-3.34,-6.68,5,35,14.75
53.112,-0.7,-6.5,5,-26,14.77
53.201,3.52,-4.92,5,-26,14.77
53.278,2.99,-5.27,5,28,14.72
53.359,-0.53,-6.15,5,28,14.76
53.458,-2.99,-6.15,5,35,14.76
53.532,-3.34,-6.33,5,35,14.75
53.625,-0.18,-5.8,5,-26,14.77
53.718,3.34,-4.57,5,-34,14.78
53.8,2.11,-5.1,5,28,14.77
53.88,-1.05,-5.98,5,28,14.76
53.961,-2.81,-5.98,5,35,14.75
54.058,-2.81,-6.5,5,-26,14.77
54.135,0.88,-5.45,5,-26,14.77
54.213,3.34,-4.57,5,-34,14.77
54.293,2.11,-5.1,5,28,14.76
54.383,-1.58,-5.98,5,28,14.77
54.465,-2.99,-5.8,5,35,14.76
54.563,-2.99,-6.5,5,-33,14.77
54.646,0.88,-5.45,5,-26,14.77
54.724,3.52,-4.75,5,-34,14.76
54.809,1.93,-5.27,5,28,14.77
54.89,-1.58,-6.15,5,28,14.77
54.966,-3.16,-6.15,5,35,14.75
55.05,-3.16,-6.5,5,35,14.74
55.127,0.18,-5.8,5,-26,14.76
55.217,3.52,-4.75,5,-34,14.77
55.295,2.29,-5.27,5,28,14.76
55.384,-1.41,-6.15,5,28,14.77
55.469,-2.99,-5.8,5,35,14.76
55.541,-3.16,-6.33,5,35,14.74
55.62,-0.53,-5.98,5,-26,14.78
55.7,3.16,-4.75,5,-26,14.77
55.784,2.64,-5.1,5,28,14.76
55.863,-0.53,-5.98,5,28,14.76
55.933,-2.64,-5.98,5,28,14.76
56.037,-3.34,-6.15,5,35,14.74
56.112,-0.7,-5.8,5,-26,14.77
56.193,2.99,-4.57,5,-26,14.77
56.279,2.99,-4.57,5,-34,14.76
56.376,-0.35,-5.62,5,28,14.76
56.454,-2.64,-5.8,5,28,14.77
56.537,-3.16,-6.15,5,35,14.74
56.61,-1.23,-6.33,5,-26,14.77
56.705,3.16,-4.75,5,-26,14.77
56.784,2.81,-5.1,5,28,14.76
56.861,-0.35,-6.15,5,28,14.76
56.932,-2.64,-6.33,5,28,14.76
57.016,-3.16,-6.15,5,35,14.74
57.093,-1.41,-6.15,5,-26,14.76
57.166,2.11,-4.75,5,-26,14.76
57.242,3.16,-4.39,5,-34,14.77
57.326,0.7,-5.1,5,28,14.76
57.4,-2.11,-5.62,5,35,14.76
57.486,-3.16,-5.62,5,28,14.67
57.588,-2.11,-6.33,5,-26,14.77
57.672,2.11,-4.92,5,-26,14.77
57.747,3.52,-4.75,5,-34,14.78
57.824,0.88,-5.62,5,28,14.76
57.903,-1.93,-6.15,5,35,14.76
58.001,-3.34,-5.98,5,35,14.76
58.105,-1.41,-6.15,5,-26,14.76
58.177,2.64,-4.57,5,-26,14.77
58.275,2.99,-4.57,5,28,14.76
58.349,-0.53,-5.8,5,35,14.75
58.461,-3.16,-5.98,5,28,14.75
58.549,-2.81,-6.5,5,-33,14.77
58.626,0.7,-5.62,5,-26,14.76
58.703,3.52,-4.75,5,-26,14.77
58.779,2.29,-5.1,5,28,14.76
58.883,-1.58,-5.98,5,28,14.76
58.985,-3.16,-5.8,5,35,14.76
59.077,-2.11,-5.98,5,-26,14.78
59.185,2.46,-4.39,5,-26,14.77
59.273,2.11,-4.57,5,28,14.77
59.368,-1.58,-5.8,5,28,14.77
59.483,-2.99,-5.8,5,35,14.68
59.561,-2.81,-6.86,5,-33,14.77
59.67,2.29,-5.62,5,-26,14.77
59.743,3.69,-5.45,5,-33,14.77
59.829,0.7,-6.15,5,28,14.76
59.909,-2.11,-6.5,5,28,14.76
59.982,-2.99,-5.98,5,35,14.75
