t_s,mode,alpha_deg,theta_deg,pwm
15.9667,5,10.898,-52.031,-46
16.0326,5,-92.461,-20.039,-49
16.1115,5,-133.066,-20.566,-49
16.1874,5,-143.086,-16.523,-49
16.2472,5,-130.078,-6.328,49
16.308,5,-86.836,0.879,49
16.3839,5,-16.523,-17.402,49
16.4482,5,67.324,-50.977,47
16.521,5,123.047,-54.668,46
16.5899,5,143.965,-57.305,46
16.6587,5,132.891,-68.906,-44
16.7335,5,90.176,-75.937,-43
16.8204,5,15.82,-56.074,-46
16.8852,5,-89.121,-18.633,-49
16.9725,5,-129.375,-16.699,-49
17.0383,5,-140.273,-10.195,-49
17.1091,5,-123.223,2.285,49
17.1774,5,-59.238,5.977,49
17.2645,5,50.801,-36.387,48
17.3478,5,119.883,-43.242,47
17.4277,5,141.68,-44.121,47
17.4894,5,139.395,-54.668,-46
17.5678,5,108.281,-67.676,-44
17.6308,5,60.469,-66.973,-44
17.6926,5,-26.016,-33.047,-48
17.7627,5,-100.723,-18.281,-49
17.8252,5,-132.891,-19.16,-49
17.8856,5,-142.207,-15.469,-49
17.9464,5,-127.617,-4.57,49
18.0154,5,-90.352,1.934,49
18.0785,5,-17.227,-15.645,49
18.1528,5,81.562,-51.328,46
18.2246,5,130.605,-52.734,46
18.3024,5,144.141,-55.898,46
18.3643,5,127.441,-70.137,-44
18.4465,5,87.539,-76.641,-43
18.5122,5,15.469,-58.535,-45
18.5766,5,-75.762,-24.785,-49
18.6444,5,-122.52,-22.676,-49
18.7125,5,-141.504,-20.391,-49
18.778,5,-133.77,-9.492,49
18.8519,5,-86.66,1.582,49
18.9373,5,-9.668,-18.457,49
19.0002,5,80.684,-49.395,47
19.0688,5,125.684,-50.098,47
19.1377,5,144.844,-53.437,46
19.2164,5,132.715,-65.215,-45
19.2781,5,98.613,-73.828,-44
19.3448,5,15.469,-56.25,-46
19.4242,5,-77.871,-22.5,-49
19.4969,5,-123.75,-21.094,-49
19.5648,5,-142.559,-18.105,-49
19.6396,5,-130.254,-6.152,49
19.7034,5,-95.801,2.813,49
19.7813,5,-16.172,-13.008,49
19.844,5,73.125,-45.352,47
19.9074,5,120.762,-47.109,47
19.9742,5,144.316,-47.285,47
20.0366,5,139.922,-58.359,-46
20.1111,5,110.215,-68.73,-44
20.1874,5,59.766,-66.445,-44
20.2477,5,-61.172,-19.16,-49
20.3365,5,-127.969,-14.063,-49
20.4353,5,-142.383,-9.492,-49
20.5077,5,-124.805,4.395,49
20.5743,5,-81.562,10.898,49
20.6441,5,-6.152,-10.371,49
20.71,5,80.684,-39.551,48
20.7828,5,131.133,-40.605,48
20.8516,5,146.25,-44.121,47
20.9154,5,133.418,-58.887,-46
20.9982,5,91.055,-70.312,-44
21.063,5,6.68,-50.273,-46
21.1587,5,-93.691,-21.797,-49
21.2281,5,-135.352,-23.555,-49
21.2999,5,-142.383,-16.875,-49
21.3802,5,-117.422,-4.746,49
21.4531,5,-62.227,-4.219,49
21.5219,5,28.652,-41.484,48
21.5867,5,99.141,-56.602,46
21.6645,5,140.273,-56.602,46
21.7384,5,143.613,-63.633,45
21.8061,5,121.465,-75.937,-43
21.8816,5,75.41,-79.102,-43
21.9404,5,-34.805,-37.266,-48
