t_s,mode,alpha_deg,theta_deg,pwm
8.3481,5,-38.672,-32.959,-48
8.4099,5,-96.855,-21.709,-49
8.4718,5,-134.121,-21.182,-49
8.5616,5,-138.691,-10.811,-49
8.6399,5,-101.25,3.955,49
8.7207,5,-33.398,-3.955,49
8.7816,5,56.953,-39.99,48
8.8434,5,111.621,-44.561,47
8.9112,5,146.074,-46.494,47
9.0095,5,132.363,-60.205,-45
9.0993,5,88.594,-68.115,-44
9.1716,5,-20.742,-32.08,-48
9.2564,5,-104.414,-13.623,-49
9.3372,5,-137.109,-13.447,-49
9.4071,5,-137.812,-3.252,49
9.4848,5,-113.379,7.119,49
9.5487,5,-64.16,7.295,49
9.6146,5,24.434,-28.037,49
9.6879,5,97.383,-44.736,47
9.7469,5,134.473,-45.264,47
9.8156,5,145.02,-51.768,46
9.89,5,128.672,-64.951,-45
9.9518,5,90.0,-72.334,-44
10.0196,5,16.172,-55.107,-46
10.0889,5,-96.152,-20.127,-49
10.1787,5,-140.449,-19.775,-49
10.2769,5,-138.164,-10.283,-49
10.3468,5,-108.984,2.197,49
10.4106,5,-50.625,0.264,49
10.48,5,64.863,-42.979,47
10.5688,5,121.289,-45.791,47
10.6346,5,144.844,-46.143,47
10.7014,5,143.086,-54.756,-46
10.7633,5,121.289,-65.83,-45
10.8262,5,66.973,-67.939,-44
10.904,5,-27.773,-30.674,-48
10.9736,5,-96.855,-15.381,-49
11.0444,5,-139.57,-14.502,-49
11.1342,5,-137.109,-3.252,49
11.2041,5,-112.676,7.119,49
11.2674,5,-52.383,5.713,49
11.3379,5,60.469,-37.705,48
11.4196,5,114.258,-42.275,47
11.4874,5,145.195,-43.857,47
11.5643,5,141.68,-54.229,-46
11.625,5,112.148,-67.764,-44
11.7217,5,38.145,-62.139,-45
11.7905,5,-60.293,-23.115,-49
11.8554,5,-121.816,-19.424,-49
11.9312,5,-142.559,-18.896,-49
11.994,5,-139.746,-10.811,49
12.0538,5,-115.312,-0.615,49
12.1197,5,-65.742,-0.264,49
12.1865,5,52.91,-46.846,47
12.2726,5,108.809,-54.053,46
12.3459,5,140.801,-54.58,46
12.4177,5,140.273,-64.951,-26
12.488,5,118.125,-74.971,-43
12.5489,5,69.609,-76.377,-43
12.6188,5,-33.398,-35.771,-48
12.7115,5,-109.863,-22.061,-49
12.7733,5,-137.461,-21.182,-49
12.838,5,-137.461,-10.635,49
12.9198,5,-108.281,1.846,49
12.994,5,-48.867,-0.791,49
13.0568,5,73.828,-45.264,47
13.1466,5,120.41,-46.846,47
13.2124,5,144.141,-47.725,47
13.2839,5,136.934,-60.029,-45
13.3537,5,105.469,-70.225,-44
13.4215,5,38.848,-63.018,-45
13.5003,5,-59.414,-23.115,-49
13.5637,5,-110.391,-18.369,-49
13.6255,5,-138.164,-18.545,-49
13.6983,5,-138.691,-9.404,49
13.7691,5,-110.391,1.846,49
13.8364,5,-63.809,1.143,49
13.8991,5,29.355,-36.299,48
13.9638,5,96.152,-51.24,46
14.0308,5,133.77,-51.416,46
14.0939,5,145.02,-55.811,46
14.1587,5,133.418,-67.236,-45
14.2205,5,100.195,-75.674,-43
14.2918,5,-0.176,-49.834,-46
14.3836,5,-103.184,-21.006,-49
14.4789,5,-136.055,-20.83,-49
14.5408,5,-139.746,-12.568,-49
14.6176,5,-114.785,-0.264,49
14.6814,5,-62.93,0.791,49
14.7524,5,27.246,-34.717,48
14.8182,5,96.504,-49.834,47
14.8855,5,133.594,-49.482,47
14.9585,5,143.965,-56.338,46
15.0263,5,125.684,-68.291,-44
15.0923,5,88.242,-73.916,-43
15.1566,5,7.734,-51.768,-46
15.2295,5,-80.508,-21.006,-49
15.2948,5,-131.836,-19.6,-49
15.3815,5,-140.977,-13.096,-49
15.4578,5,-117.949,0.615,49
15.5257,5,-64.16,3.604,49
15.6015,5,42.363,-36.475,48
15.6783,5,116.016,-45.088,47
15.7581,5,143.086,-45.088,47
15.8317,5,137.812,-58.271,-46
15.9147,5,105.82,-68.643,-44
15.9874,5,50.625,-64.424,-45
16.0554,5,-52.734,-22.412,-49
16.1211,5,-113.027,-15.732,-49
16.1909,5,-141.504,-14.502,-49
16.2687,5,-136.406,-4.658,49
16.3435,5,-104.766,6.064,49
16.4085,5,-40.781,-0.967,49
16.4806,5,53.262,-40.518,48
16.5474,5,114.609,-47.549,47
16.6159,5,140.977,-48.252,47
16.6788,5,142.734,-57.393,-46
16.749,5,121.992,-69.17,-44
16.8158,5,70.312,-72.158,-44
16.8866,5,-18.281,-38.936,-47
16.9601,5,-92.109,-19.775,-49
17.0208,5,-131.484,-19.6,-49
17.0903,5,-142.207,-14.502,-49
17.1592,5,-126.211,-2.373,49
17.2227,5,-83.32,4.307,49
17.2925,5,-4.922,-18.193,49
17.3604,5,84.199,-47.549,47
17.4305,5,127.617,-48.252,47
17.4976,5,145.195,-51.064,46
17.5604,5,135.527,-63.193,-45
17.6353,5,100.195,-73.037,-44
17.7101,5,35.684,-63.896,-44
17.771,5,-57.129,-25.4,-49
17.8377,5,-114.785,-19.775,-49
17.9076,5,-139.57,-19.424,-49
17.9704,5,-135.703,-8.35,49
18.0513,5,-98.437,3.779,49
18.127,5,-30.937,-6.064,49
18.1989,5,66.621,-43.682,47
18.2687,5,130.605,-46.143,47
18.3534,5,146.074,-49.131,47
18.4199,5,135.703,-61.084,-45
18.4877,5,105.82,-70.049,-44
18.5595,5,36.914,-61.436,-45
18.6244,5,-62.578,-21.182,-49
18.6944,5,-112.148,-16.611,-49
18.7673,5,-142.559,-14.15,-49
18.8472,5,-127.793,-0.088,49
18.9263,5,-93.34,7.646,49
18.9861,5,-35.156,-0.967,49
19.0483,5,61.875,-39.287,48
19.1158,5,130.078,-42.803,47
19.2115,5,146.25,-46.318,47
19.2723,5,137.812,-58.271,-46
19.3411,5,106.699,-69.521,-44
19.4095,5,17.578,-54.756,-46
19.4911,5,-74.355,-21.357,-49
19.5589,5,-120.41,-20.127,-49
19.632,5,-143.262,-18.896,-49
19.6978,5,-133.594,-7.646,49
19.7672,5,-105.82,0.615,49
19.8276,5,-43.066,-5.713,49
19.9148,5,87.187,-52.471,46
19.999,5,129.199,-52.998,46
20.0678,5,145.371,-56.514,46
20.1366,5,133.242,-68.818,-44
20.2116,5,99.668,-76.553,-43
20.2725,5,31.465,-64.951,-45
20.3423,5,-56.426,-27.158,-49
20.4077,5,-114.434,-20.654,-49
20.4885,5,-141.328,-18.193,-49
20.5526,5,-134.297,-6.943,49
20.6194,5,-91.758,4.834,49
20.7117,5,-18.633,-10.283,49
20.7721,5,73.828,-44.033,47
20.8415,5,121.992,-45.791,47
20.9029,5,145.898,-48.076,47
20.9817,5,137.988,-59.15,-46
21.0445,5,111.797,-70.049,-44
21.1074,5,31.113,-62.49,-45
21.1931,5,-71.016,-24.521,-49
21.2659,5,-126.563,-23.291,-49
21.3447,5,-143.613,-22.061,-49
21.408,5,-136.406,-12.041,49
21.4723,5,-103.887,-2.021,49
21.5423,5,-50.098,-6.416,49
21.6081,5,51.855,-48.779,47
21.683,5,116.016,-55.986,46
21.7499,5,140.449,-55.986,46
21.8087,5,144.316,-62.139,45
21.87,5,110.918,-78.311,-43
21.9649,5,61.523,-77.08,-43
