t_s,mode,alpha_deg,theta_deg,pwm
9.7529,5,130.605,-47.285,47
9.8248,5,146.074,-49.57,47
9.8886,5,133.418,-63.809,-45
9.9665,5,91.582,-73.301,-44
10.0414,5,7.734,-52.031,-46
10.1175,5,-88.945,-21.094,-49
10.2098,5,-135.0,-21.094,-49
10.277,5,-130.957,-5.273,49
10.3927,5,-86.836,4.219,49
10.4705,5,8.613,-23.906,49
10.5533,5,97.207,-46.582,47
10.6311,5,139.746,-45.527,47
10.7603,5,135.0,-61.523,-45
10.8282,5,60.469,-68.203,-44
10.9361,5,-33.926,-30.059,-48
11.0049,5,-103.535,-17.402,-49
11.0799,5,-136.582,-17.578,-49
11.1398,5,-139.219,-7.383,49
11.2289,5,-115.664,2.988,49
11.2908,5,-65.039,3.691,49
11.3586,5,44.648,-39.727,48
11.4404,5,105.117,-49.219,47
11.5018,5,137.461,-49.395,47
11.5713,5,144.844,-56.074,46
11.6427,5,110.215,-73.652,-44
11.7395,5,53.086,-71.016,-44
11.8168,5,-61.348,-26.367,-49
11.8861,5,-112.148,-21.621,-49
11.949,5,-142.383,-19.336,-49
12.0423,5,-132.891,-7.559,49
12.1121,5,-87.187,1.934,49
12.197,5,-8.789,-19.16,49
12.2718,5,103.359,-51.855,46
12.3625,5,137.285,-51.68,46
12.4244,5,144.141,-57.305,46
12.4986,5,117.422,-72.773,-44
12.574,5,67.148,-74.707,-43
12.6478,5,-29.707,-37.266,-47
12.7136,5,-106.523,-23.203,-49
12.7914,5,-136.055,-23.555,-49
12.8592,5,-136.406,-11.953,49
12.9474,5,-108.809,-1.055,49
13.0103,5,-50.625,-3.34,49
13.0881,5,53.437,-44.297,47
13.1589,5,116.191,-49.922,47
13.2317,5,144.844,-50.625,47
13.3065,5,139.219,-60.996,-45
13.3714,5,109.512,-72.07,-44
13.4452,5,45.352,-66.797,-44
13.517,5,-46.23,-27.949,-48
13.5803,5,-123.926,-19.687,-49
13.6821,5,-142.91,-15.469,-49
13.7818,5,-115.312,1.23,49
13.8646,5,-52.383,0.352,49
13.9329,5,74.707,-46.055,47
14.0291,5,124.629,-47.812,47
14.1158,5,145.02,-54.316,46
14.1972,5,123.398,-68.027,-44
14.275,5,80.508,-72.246,-44
14.3455,5,-3.691,-44.648,-46
14.4073,5,-86.309,-18.809,-49
14.4802,5,-136.582,-17.754,-49
14.567,5,-140.098,-9.844,-49
14.6358,5,-120.41,1.23,49
14.7018,5,-72.773,5.098,49
14.7676,5,20.566,-29.18,49
14.8374,5,91.406,-46.934,47
14.9065,5,132.891,-47.109,47
14.9814,5,144.668,-53.789,46
15.0523,5,120.41,-68.906,-44
15.132,5,64.16,-71.191,-44
15.2071,5,-26.895,-35.508,-48
15.273,5,-91.23,-20.742,-49
15.3419,5,-140.977,-19.863,-49
15.444,5,-129.375,-5.273,49
15.5298,5,-88.242,3.34,49
15.6041,5,10.547,-26.016,49
15.6885,5,97.559,-47.988,47
15.7612,5,137.109,-47.285,47
15.836,5,145.898,-52.734,46
15.9029,5,126.211,-66.797,-45
15.9747,5,87.012,-72.422,-44
16.0415,5,13.887,-53.613,-46
16.1017,5,-83.145,-19.863,-49
16.1802,5,-126.035,-18.984,-49
16.246,5,-142.383,-12.832,-49
16.3393,5,-110.039,3.516,49
16.4256,5,-58.711,3.34,49
16.4959,5,42.187,-36.387,48
16.5703,5,116.191,-45.527,47
16.6441,5,143.437,-45.703,47
16.7169,5,135.527,-60.996,-45
16.8077,5,105.293,-70.312,-44
16.8736,5,36.914,-62.578,-45
16.9428,5,-52.031,-25.312,-49
17.0099,5,-114.082,-18.809,-49
17.091,5,-143.086,-17.227,-49
17.1632,5,-136.055,-7.383,-49
17.2269,5,-84.023,6.504,49
17.3207,5,-8.789,-12.305,49
17.3876,5,87.187,-41.836,47
17.4594,5,133.242,-40.781,48
17.5322,5,148.184,-43.418,47
17.594,5,136.582,-56.953,-46
17.6689,5,98.262,-67.5,-44
17.7408,5,28.652,-55.898,-46
17.8096,5,-68.203,-18.281,-49
17.8809,5,-120.234,-15.82,-49
17.9657,5,-143.613,-10.371,-49
18.054,5,-123.926,1.758,50
18.1248,5,-85.43,6.504,49
18.1877,5,19.512,-29.355,49
18.2745,5,110.918,-49.219,47
18.3633,5,145.547,-52.031,46
18.4523,5,139.746,-63.105,-45
18.5152,5,113.379,-74.355,-44
18.5915,5,44.648,-69.961,-44
18.6629,5,-55.02,-28.828,-48
18.7331,5,-128.32,-22.852,-49
18.8334,5,-142.91,-19.512,-49
18.8972,5,-130.254,-6.855,49
18.9641,5,-89.473,1.582,49
19.0508,5,-1.934,-22.5,49
19.1152,5,84.199,-50.273,47
19.183,5,127.617,-50.801,46
19.2509,5,145.371,-53.613,46
19.3387,5,122.168,-70.312,-44
19.4245,5,72.773,-73.301,-44
19.4962,5,-35.156,-31.992,-48
19.5796,5,-109.688,-18.984,-49
19.6555,5,-138.691,-18.281,-49
19.7223,5,-138.691,-9.141,-49
19.8126,5,-95.977,6.504,49
19.8805,5,-11.953,-10.547,49
19.9592,5,79.102,-41.133,48
20.0322,5,127.617,-41.484,47
20.1036,5,146.953,-44.648,47
20.178,5,135.352,-57.48,-46
20.2547,5,70.137,-67.324,-44
20.3455,5,-18.984,-34.98,-48
20.4128,5,-108.633,-17.227,-49
20.5006,5,-141.504,-17.754,-49
20.5928,5,-135.0,-6.152,49
20.6648,5,-104.766,2.813,49
20.7316,5,-49.219,-2.285,49
20.7941,5,75.059,-49.57,47
20.8902,5,124.629,-52.207,46
20.9557,5,144.492,-54.141,46
21.0184,5,138.34,-65.566,-45
21.0892,5,110.391,-75.41,-43
21.162,5,46.582,-70.137,-44
21.2324,5,-71.719,-23.906,-49
21.3182,5,-118.125,-20.742,-49
21.3915,5,-142.383,-17.402,-49
21.4658,5,-123.75,-1.934,49
21.5556,5,-76.816,3.516,49
21.6275,5,26.543,-33.75,48
21.7033,5,95.449,-49.043,47
21.78,5,139.922,-49.395,47
21.8742,5,139.746,-60.469,-46
21.9341,5,102.832,-73.125,-44
