t,pend,servo,mode,pwm,v
52.441,0.7,-2.81,5,18,14.77
52.523,-1.05,-2.99,5,34,14.77
52.604,-2.29,-3.34,5,34,14.74
52.692,-1.76,-3.69,5,-17,14.76
52.789,2.11,-2.46,5,-18,14.76
52.867,2.64,-2.46,5,-34,14.76
52.942,0.88,-2.99,5,18,14.76
53.025,-1.05,-2.99,5,34,14.76
53.115,-2.46,-3.16,5,34,14.74
53.206,-1.41,-3.16,5,-17,14.76
53.285,1.58,-2.11,5,-18,14.76
53.362,2.29,-1.93,5,-34,14.68
53.442,0.7,-2.64,5,34,14.77
53.523,-1.41,-3.16,5,34,14.77
53.594,-2.46,-3.52,5,34,14.75
53.681,-2.11,-4.04,5,-17,14.77
53.806,1.76,-2.81,5,-18,14.76
53.91,2.11,-2.99,5,-34,14.78
53.986,-0.35,-3.34,5,19,14.76
54.065,-1.93,-3.16,5,34,14.76
54.165,-2.64,-3.52,5,-17,14.77
54.243,0.0,-2.64,5,-18,14.77
54.335,2.46,-1.93,5,-34,14.76
54.418,1.41,-2.29,5,34,14.76
54.497,-0.88,-2.99,5,34,14.76
54.569,-2.29,-3.34,5,19,14.75
54.651,-2.46,-3.87,5,34,14.74
54.754,0.88,-3.16,5,-18,14.76
54.837,2.81,-2.64,5,-34,14.77
54.911,1.76,-2.99,5,34,14.77
55.015,-0.88,-3.34,5,19,14.76
55.094,-2.29,-3.34,5,34,14.76
55.184,-2.11,-3.34,5,-34,14.76
55.263,0.53,-2.46,5,-18,14.77
55.359,2.29,-1.93,5,-34,14.77
55.45,0.7,-2.46,5,18,14.77
55.535,-1.41,-2.81,5,34,14.76
55.615,-2.46,-3.34,5,34,14.7
55.689,-1.93,-3.87,5,-17,14.62
55.767,1.41,-2.81,5,-18,14.77
55.847,2.81,-2.64,5,-34,14.76
55.929,1.41,-2.99,5,18,14.77
56.012,-0.53,-3.34,5,19,14.77
56.103,-2.29,-3.16,5,18,14.74
56.188,-2.46,-3.52,5,-17,14.77
56.263,0.7,-2.29,5,-18,14.78
56.349,2.46,-1.76,5,-34,14.77
56.429,1.41,-2.11,5,18,14.77
56.503,-0.88,-2.81,5,18,14.77
56.583,-2.11,-2.81,5,18,14.76
56.693,-2.11,-3.34,5,-17,14.77
56.784,1.05,-2.46,5,-18,14.76
56.899,2.11,-2.29,5,18,14.77
56.972,0.0,-2.99,5,18,14.77
57.044,-1.58,-3.16,5,18,14.74
57.12,-2.46,-3.34,5,19,14.75
57.201,-1.41,-3.52,5,-17,14.77
57.28,1.41,-2.46,5,-18,14.76
57.356,2.46,-2.29,5,-34,14.7
57.435,1.05,-2.64,5,18,14.76
57.511,-1.05,-2.99,5,34,14.77
57.594,-2.11,-2.99,5,34,14.75
57.669,-2.46,-3.52,5,-17,14.78
57.746,0.18,-2.81,5,-18,14.77
57.836,2.64,-2.11,5,-34,14.76
57.923,1.76,-2.46,5,34,14.74
58.008,-0.7,-2.99,5,18,14.77
58.111,-2.29,-2.99,5,18,14.77
58.196,-1.58,-2.99,5,-18,14.76
58.271,0.88,-2.11,5,-18,14.77
58.357,2.11,-1.93,5,-34,14.76
58.43,1.05,-2.29,5,18,14.76
58.509,-1.05,-2.81,5,18,14.77
58.58,-1.93,-2.99,5,34,14.75
58.657,-2.46,-3.69,5,-34,14.75
58.749,0.18,-3.34,5,-17,14.77
58.844,2.81,-2.64,5,-34,14.77
58.944,1.05,-3.16,5,18,14.76
59.02,-1.05,-3.34,5,34,14.76
59.09,-2.46,-3.34,5,34,14.75
59.17,-2.46,-3.52,5,-34,14.77
59.251,0.35,-2.64,5,-18,14.77
59.35,2.46,-1.93,5,-34,14.77
59.443,1.05,-2.46,5,18,14.76
59.526,-1.23,-2.99,5,34,14.76
59.612,-2.46,-3.34,5,34,14.76
59.686,-1.93,-3.87,5,-17,14.77
59.775,1.41,-2.99,5,-18,14.76
59.86,2.81,-2.64,5,-34,14.76
59.935,1.05,-3.16,5,18,14.76
60.036,-1.23,-3.52,5,19,14.61
