t,pend,servo,mode,pwm,v
53.57,-1.23,-5.98,5,28,14.76
53.668,-3.16,-5.8,5,28,14.75
53.766,-2.11,-6.15,5,-26,14.77
53.868,2.99,-4.39,5,-26,14.78
53.943,2.99,-4.39,5,28,14.76
54.021,0.0,-5.27,5,28,14.76
54.123,-2.81,-5.62,5,35,14.76
54.206,-3.34,-5.98,5,35,14.76
54.292,-0.53,-5.62,5,-26,14.77
54.369,3.34,-4.39,5,-34,14.78
54.441,3.34,-4.57,5,-34,14.76
54.533,-0.35,-5.8,5,28,14.76
54.613,-2.64,-5.8,5,35,14.77
54.703,-3.34,-6.15,5,35,14.75
54.779,-1.58,-6.33,5,-26,14.76
54.873,3.34,-4.57,5,-26,14.76
54.944,3.34,-4.75,5,28,14.76
55.022,0.0,-5.8,5,28,14.77
55.127,-2.64,-5.98,5,28,14.75
55.216,-3.34,-6.15,5,35,14.74
55.293,-0.7,-5.98,5,-26,14.77
55.369,2.99,-4.57,5,-26,14.77
55.444,3.16,-4.57,5,28,14.76
55.519,0.18,-5.62,5,28,14.76
55.594,-2.29,-5.8,5,28,14.77
55.666,-3.34,-5.8,5,35,14.75
55.737,-2.99,-6.33,5,-33,14.76
55.824,0.53,-5.27,5,-26,14.76
55.902,3.52,-4.22,5,-34,14.77
55.984,1.58,-4.92,5,28,14.76
56.07,-1.58,-5.62,5,28,14.76
56.16,-3.16,-5.62,5,28,14.74
56.249,-2.81,-6.5,5,-33,14.77
56.327,1.05,-5.45,5,-26,14.77
56.413,3.87,-4.57,5,-34,14.77
56.491,1.58,-5.27,5,28,14.76
56.587,-2.11,-5.8,5,28,14.76
56.666,-3.34,-5.62,5,35,14.74
56.754,-3.16,-6.15,5,-26,14.76
56.841,1.93,-4.57,5,-26,14.73
56.953,3.52,-4.22,5,-34,14.77
57.03,-0.18,-5.45,5,28,14.76
57.107,-2.64,-5.8,5,28,14.75
57.195,-3.34,-5.98,5,35,14.74
57.277,-1.93,-6.5,5,-26,14.76
57.35,2.64,-4.92,5,-26,14.76
57.425,3.69,-4.57,5,28,14.76
57.508,0.7,-5.62,5,28,14.76
57.594,-2.29,-5.98,5,28,14.76
57.671,-3.16,-5.8,5,35,14.75
57.755,-2.64,-6.15,5,-26,14.76
57.837,1.58,-4.75,5,-26,14.77
57.923,3.34,-4.22,5,-34,14.77
58.016,0.53,-5.1,5,28,14.77
58.099,-2.11,-5.62,5,28,14.75
58.182,-3.16,-5.62,5,35,14.6
58.262,-2.64,-6.33,5,-26,14.77
58.341,1.76,-5.1,5,-26,14.77
58.421,3.69,-4.39,5,-34,14.77
58.529,0.53,-5.62,5,28,14.76
58.625,-2.81,-5.8,5,35,14.76
58.724,-3.34,-6.15,5,35,14.76
58.8,-0.35,-5.27,5,-26,14.76
58.873,3.16,-4.04,5,-26,14.76
58.959,2.64,-4.39,5,28,14.76
59.038,-0.7,-5.62,5,28,14.76
59.119,-2.81,-5.62,5,28,14.74
59.196,-3.16,-5.98,5,35,14.72
59.294,0.18,-5.45,5,-26,14.76
59.373,3.16,-4.39,5,-34,14.77
59.456,2.64,-4.75,5,28,14.76
59.529,-0.53,-5.45,5,28,14.74
59.603,-2.46,-5.45,5,28,14.75
59.678,-3.16,-5.62,5,35,14.74
59.778,-1.76,-5.8,5,-26,14.76
59.858,2.64,-4.39,5,-26,14.77
59.937,2.99,-4.57,5,28,14.77
60.013,0.53,-5.27,5,28,14.77
