t,pend,servo,mode,pwm,v
54.178,-24.08,-43.59,5,-10,14.76
54.26,-1.23,-32.52,5,-18,14.77
54.333,23.03,-20.74,5,-26,14.76
54.413,21.97,-20.57,5,37,14.72
54.487,-5.8,-34.28,5,35,14.75
54.577,-25.49,-43.59,5,33,14.62
54.66,-11.07,-37.09,5,-14,14.76
54.745,21.27,-21.62,5,-25,14.76
54.831,23.55,-20.39,5,37,14.73
54.902,-2.46,-33.4,5,34,14.74
54.991,-24.96,-44.47,5,33,14.76
55.1,-15.12,-40.08,5,-12,14.76
55.201,25.31,-20.74,5,-26,14.76
55.299,11.95,-26.54,5,36,14.74
55.377,-17.75,-41.48,5,33,14.74
55.463,-22.85,-43.77,5,-10,14.76
55.555,10.72,-27.42,5,-20,14.76
55.649,26.19,-20.21,5,-26,14.76
55.73,5.98,-29.71,5,35,14.74
55.809,-21.62,-43.42,5,33,14.75
55.9,-17.75,-41.66,5,-12,14.76
55.976,10.2,-27.77,5,-20,14.76
56.054,25.66,-20.39,5,-26,14.76
56.16,2.29,-31.64,5,35,14.75
56.237,-23.2,-44.3,5,33,14.75
56.341,-10.72,-38.67,5,-14,14.76
56.43,19.86,-23.73,5,-24,14.76
56.517,21.62,-22.68,5,36,14.73
56.597,-3.52,-35.16,5,34,14.74
56.672,-24.26,-45.18,5,33,14.75
56.755,-12.83,-39.73,5,-13,14.76
56.848,20.21,-23.2,5,-24,14.75
56.929,23.03,-21.45,5,36,14.74
57.013,-2.99,-34.45,5,35,14.74
57.085,-23.73,-44.3,5,33,14.74
57.179,-10.72,-37.97,5,-13,14.76
57.256,17.58,-23.73,5,-24,14.76
57.363,19.34,-22.15,5,36,14.74
57.442,-7.38,-35.33,5,35,14.73
57.539,-24.43,-43.42,5,-10,14.73
57.613,-5.8,-34.98,5,-16,14.76
57.695,20.57,-22.32,5,-25,14.76
57.781,20.57,-22.15,5,37,14.73
57.875,-13.01,-39.38,5,34,14.74
57.954,-24.61,-45.0,5,-10,14.75
58.032,-5.8,-36.21,5,-15,14.77
58.111,20.92,-23.2,5,-24,14.77
58.195,23.03,-21.97,5,36,14.74
58.291,-11.6,-39.02,5,34,14.74
58.377,-24.43,-45.0,5,33,14.76
58.471,-2.46,-34.63,5,-16,14.76
58.549,23.38,-22.32,5,-25,14.76
58.628,19.34,-23.73,5,37,14.73
58.724,-13.18,-40.08,5,33,14.75
58.821,-22.68,-44.3,5,-10,14.76
58.899,4.04,-30.94,5,-18,14.76
58.99,24.96,-20.39,5,37,14.76
59.067,11.43,-26.89,5,36,14.74
59.149,-17.58,-41.84,5,33,14.75
59.248,-19.51,-43.07,5,-11,14.76
59.326,7.91,-29.53,5,-20,14.77
59.409,25.31,-21.27,5,-25,14.76
59.498,13.18,-26.54,5,36,14.73
59.592,-18.63,-42.54,5,33,14.75
59.685,-15.29,-40.78,5,-11,14.76
59.771,17.05,-24.61,5,-22,14.77
59.853,24.96,-20.39,5,37,14.77
59.943,-1.76,-33.05,5,35,14.74
60.033,-24.43,-43.77,5,33,14.75
