t,pend,servo,mode,pwm,v
52.889,1.58,-2.99,5,-18,14.77
52.977,2.64,-2.81,5,18,14.76
53.062,0.88,-3.16,5,18,14.77
53.156,-1.58,-3.34,5,19,14.75
53.238,-2.64,-3.52,5,34,14.75
53.339,-0.7,-3.52,5,-17,14.76
53.438,2.46,-2.46,5,-18,14.77
53.53,1.76,-2.81,5,18,14.77
53.605,-0.53,-3.34,5,19,14.77
53.68,-1.76,-3.16,5,34,14.75
53.764,-2.46,-3.69,5,34,14.75
53.849,-0.18,-3.16,5,-34,14.77
53.935,2.11,-2.29,5,-34,14.77
54.019,2.11,-2.64,5,-34,14.77
54.092,-0.35,-3.34,5,19,14.76
54.167,-1.93,-3.52,5,19,14.75
54.264,-2.46,-3.87,5,34,14.72
54.375,0.0,-3.69,5,-17,14.77
54.456,2.64,-2.64,5,-34,14.77
54.539,1.23,-3.16,5,18,14.77
54.614,-0.88,-3.52,5,19,14.74
54.69,-2.11,-3.52,5,34,14.76
54.765,-2.64,-3.69,5,34,14.76
54.836,-0.53,-3.52,5,-17,14.77
54.931,2.46,-2.46,5,-34,14.77
55.002,2.11,-2.64,5,18,14.77
55.078,0.35,-3.16,5,18,14.77
55.188,-1.93,-3.16,5,34,14.75
55.265,-2.46,-3.69,5,34,14.75
55.355,-0.7,-3.34,5,-17,14.77
55.439,2.29,-2.29,5,-18,14.72
55.546,1.41,-2.81,5,18,14.76
55.624,-1.05,-3.34,5,19,14.76
55.695,-2.29,-3.52,5,19,14.74
55.772,-2.46,-4.04,5,-34,14.76
55.849,-0.18,-3.69,5,-17,14.76
55.924,2.46,-2.64,5,-34,14.77
56.024,2.11,-2.99,5,-34,14.77
56.109,-0.53,-3.52,5,19,14.76
56.211,-2.46,-3.52,5,34,14.76
56.303,-1.93,-3.87,5,-17,14.77
56.38,1.05,-2.81,5,-18,14.76
56.464,2.64,-2.46,5,-34,14.76
56.584,0.35,-3.16,5,18,14.77
56.66,-1.41,-3.34,5,34,14.77
56.739,-2.46,-3.52,5,34,14.74
56.817,-1.58,-3.69,5,-17,14.76
56.899,1.58,-2.46,5,-18,14.77
56.978,2.46,-2.46,5,-34,14.76
57.062,0.7,-2.99,5,18,14.76
57.143,-1.23,-3.34,5,19,14.77
57.227,-2.29,-3.34,5,34,14.75
57.315,-1.41,-3.69,5,-17,14.77
57.414,1.58,-2.64,5,-18,14.77
57.487,2.29,-2.46,5,-34,14.77
57.561,0.7,-2.99,5,18,14.77
57.645,-1.23,-3.34,5,19,14.76
57.725,-2.11,-3.34,5,34,14.76
57.854,-0.18,-3.16,5,-18,14.76
57.927,2.11,-2.29,5,-34,14.76
58.047,1.23,-2.81,5,18,14.61
58.151,-1.41,-3.34,5,34,14.76
58.238,-2.29,-3.52,5,34,14.75
58.31,-1.58,-3.69,5,-17,14.76
58.392,1.41,-2.64,5,-18,14.76
58.463,2.46,-2.46,5,-34,14.77
58.537,1.41,-2.81,5,18,14.75
58.618,-0.88,-3.34,5,19,14.76
58.693,-1.93,-3.34,5,34,14.76
58.79,-2.29,-4.04,5,-17,14.76
58.866,0.88,-3.16,5,-18,14.77
58.971,2.64,-2.64,5,-34,14.76
59.052,0.88,-3.16,5,18,14.76
59.125,-0.88,-3.34,5,19,14.75
59.199,-2.46,-3.52,5,19,14.74
59.283,-2.46,-3.69,5,-17,14.77
59.366,0.35,-2.99,5,-18,14.77
59.462,2.46,-2.46,5,-18,14.77
59.544,1.23,-2.99,5,18,14.78
59.632,-1.05,-3.16,5,34,14.72
59.71,-2.11,-3.16,5,34,14.76
59.801,-2.29,-3.69,5,-17,14.77
59.884,1.05,-2.64,5,-18,14.77
59.976,2.46,-2.29,5,-34,14.76
