t,pend,servo,mode,pwm,v
52.779,-0.35,-3.34,5,19,14.76
52.874,-1.76,-3.34,5,19,14.74
52.956,-1.93,-3.69,5,-17,14.76
53.034,0.7,-2.81,5,-18,14.65
53.107,2.81,-2.29,5,-34,14.77
53.194,2.11,-2.46,5,18,14.76
53.277,-0.18,-2.99,5,18,14.78
53.353,-1.58,-2.99,5,34,14.76
53.435,-2.11,-3.52,5,34,14.75
53.524,0.18,-3.16,5,-18,14.76
53.617,2.81,-2.46,5,-18,14.76
53.706,2.11,-2.81,5,18,14.76
53.791,-0.35,-3.52,5,19,14.77
53.867,-1.76,-3.52,5,34,14.78
53.934,-2.11,-3.87,5,34,14.75
54.013,-0.35,-3.69,5,-17,14.76
54.091,2.64,-2.64,5,-18,14.76
54.17,2.81,-2.64,5,-34,14.76
54.249,0.53,-3.52,5,19,14.76
54.347,-1.93,-3.87,5,19,14.75
54.448,-2.11,-4.39,5,34,14.75
54.524,0.88,-3.69,5,-17,14.77
54.604,3.16,-2.99,5,-34,14.77
54.686,2.64,-3.34,5,34,14.77
54.766,0.0,-3.69,5,19,14.76
54.846,-1.58,-3.52,5,34,14.75
54.935,-2.29,-3.52,5,34,14.75
55.01,-0.53,-3.34,5,-17,14.76
55.089,2.46,-2.11,5,-34,14.77
55.175,2.46,-2.29,5,-34,14.77
55.253,0.35,-2.99,5,34,14.77
55.33,-1.41,-3.34,5,19,14.76
55.428,-1.93,-3.52,5,34,14.74
55.521,0.35,-3.34,5,-17,14.76
55.593,2.64,-2.64,5,-18,14.77
55.673,2.64,-2.64,5,-34,14.76
55.753,0.53,-3.16,5,18,14.77
55.837,-1.23,-3.34,5,34,14.75
55.918,-2.29,-3.69,5,34,14.76
56.007,-0.53,-3.69,5,-17,14.74
56.085,2.64,-2.46,5,-18,14.77
56.164,2.81,-2.64,5,-34,14.77
56.24,0.7,-3.16,5,18,14.77
56.315,-1.05,-3.16,5,34,14.76
56.385,-2.11,-3.16,5,34,14.75
56.465,-1.93,-3.52,5,-17,14.76
56.541,1.05,-2.64,5,-18,14.76
56.617,2.81,-2.11,5,-34,14.76
56.689,2.11,-2.46,5,18,14.76
56.766,0.0,-2.99,5,18,14.77
56.843,-1.41,-2.99,5,18,14.77
56.919,-1.93,-3.16,5,34,14.74
56.99,-1.05,-3.52,5,-17,14.77
57.068,1.76,-2.46,5,-18,14.77
57.143,2.81,-2.29,5,-34,14.78
57.216,1.41,-2.81,5,18,14.76
57.286,-0.35,-3.34,5,34,14.76
57.368,-1.58,-3.34,5,34,14.76
57.469,-1.93,-3.87,5,-17,14.77
57.544,1.23,-2.99,5,-34,14.77
57.622,2.81,-2.46,5,-34,14.77
57.696,1.93,-2.64,5,18,14.76
57.774,-0.18,-3.16,5,18,14.76
57.846,-1.58,-2.99,5,34,14.74
57.956,-2.11,-3.52,5,-34,14.76
58.043,0.88,-2.81,5,-18,14.77
58.12,2.81,-2.29,5,-34,14.77
58.207,2.11,-2.46,5,34,14.77
58.291,-0.35,-3.34,5,19,14.77
58.378,-1.93,-3.52,5,34,14.76
58.465,-1.76,-4.04,5,-17,14.68
58.549,1.76,-2.81,5,-18,14.77
58.636,3.16,-2.46,5,-34,14.76
58.712,1.41,-2.99,5,18,14.77
58.787,-0.7,-3.16,5,18,14.77
58.856,-1.93,-3.16,5,34,14.76
58.933,-2.29,-3.52,5,34,14.75
59.017,-0.53,-3.69,5,-17,14.78
59.092,2.81,-2.64,5,-18,14.76
59.166,3.16,-2.81,5,-34,14.76
59.265,0.35,-3.69,5,19,14.77
59.336,-1.23,-3.69,5,19,14.77
59.418,-2.11,-3.69,5,34,14.75
59.491,-1.23,-3.69,5,-17,14.76
59.563,1.76,-2.46,5,-18,14.76
59.643,2.99,-2.11,5,-18,14.76
59.715,1.41,-2.64,5,18,14.75
59.796,-0.7,-3.16,5,18,14.77
59.869,-1.76,-3.16,5,34,14.75
59.963,-1.93,-3.69,5,-34,14.76
