sp,attempt,t,servo_deg,pend_deg,mode,pwm,v_bus
50,1,25.856,-153.98,3.69,4,43,0.000
50,1,25.992,-172.09,-0.35,4,17,0.000
50,1,26.114,-184.04,5.62,4,37,0.000
50,1,26.290,-194.41,7.73,4,36,0.000
50,1,26.441,-196.17,6.15,4,35,0.000
50,1,26.575,-194.24,-0.53,4,15,0.000
50,1,26.693,-187.21,2.46,4,37,0.000
50,1,26.825,-186.50,-0.53,4,16,0.000
50,1,27.031,-184.75,1.23,4,37,0.000
50,1,27.170,-188.44,1.05,4,37,0.000
50,1,27.303,-190.55,4.22,4,36,0.000
50,1,27.447,-193.53,2.81,4,36,0.000
50,1,27.606,-194.06,2.11,4,36,0.000
50,1,27.744,-194.06,2.11,4,36,0.000
50,1,27.891,-194.06,2.11,4,36,0.000
50,1,28.059,-194.06,2.11,4,36,0.000
50,1,28.194,-194.06,2.11,4,36,0.000
50,1,28.368,-194.06,2.11,4,36,0.000
50,1,28.505,-194.06,2.11,4,36,0.000
50,1,29.707,-194.06,2.11,4,36,0.000
50,1,29.852,-194.06,2.11,4,36,0.000
50,1,29.986,-194.06,2.11,4,36,0.000
50,2,0.041,-9.84,-15.12,5,49,0.000
50,2,0.167,-26.54,-9.14,5,-49,0.000
50,2,0.304,-14.94,35.33,5,49,0.000
50,2,0.434,-42.72,-10.20,5,40,0.000
50,2,0.563,-61.35,-35.51,5,-45,0.000
50,2,0.695,-27.42,37.09,5,-49,0.000
50,2,0.857,-20.04,32.87,5,49,0.000
50,2,0.978,-55.72,-54.32,5,0,0.000
50,2,1.144,-19.16,12.66,5,-49,0.000
50,2,1.277,12.13,63.81,5,49,0.000
50,2,1.416,-14.77,-21.80,5,49,0.000
50,2,1.567,-40.78,-81.03,5,-48,0.000
50,2,1.715,-12.30,28.65,5,-49,0.000
50,2,1.931,0.00,70.66,5,49,0.000
50,2,2.107,-63.98,-80.16,5,-22,0.000
50,2,2.227,-67.50,-75.41,5,-44,0.000
50,2,2.399,-11.43,79.81,5,-49,0.000
50,2,2.541,-0.53,89.82,5,49,0.000
50,2,2.678,-48.52,-46.05,5,19,0.000
50,2,2.801,-58.36,-106.70,5,-9,0.000
50,2,2.939,-48.52,-47.81,5,-47,0.000
50,2,3.072,7.38,87.01,5,-49,0.000
50,2,3.223,20.57,106.35,5,49,0.000
50,2,3.369,-18.11,-28.12,5,49,0.000
50,2,3.500,-45.88,-124.81,5,25,0.000
50,2,3.628,-61.17,-91.58,5,-45,0.000
50,2,3.757,-16.88,57.30,5,-49,0.000
50,2,3.897,-11.25,127.97,5,-49,0.000
50,2,4.059,-3.52,79.81,5,49,0.000
50,2,4.183,-67.32,-80.16,5,-31,0.000
50,2,4.349,-70.66,-125.33,5,-44,0.000
50,2,4.494,-44.47,-8.09,5,-47,0.000
50,2,4.651,-4.04,114.96,5,-49,0.000
50,2,4.800,16.88,90.70,5,49,0.000
50,2,4.932,-37.27,-62.05,5,48,0.000
50,2,5.082,-46.05,-142.03,5,25,0.000
50,2,5.236,-55.55,-107.75,5,-46,0.000
50,2,5.384,3.34,61.17,5,-49,0.000
50,2,5.527,17.05,138.69,5,-49,0.000
50,2,5.684,39.55,92.64,5,48,0.000
50,2,5.820,-22.15,-76.29,5,49,0.000
50,2,5.948,-38.32,-144.49,5,48,0.000
50,2,6.071,-72.95,-121.11,5,-44,0.000
50,2,6.216,-59.77,5.62,5,-45,0.000
50,2,6.374,-47.46,139.40,5,-47,0.000
50,2,6.500,-34.10,119.53,5,48,0.000
50,2,6.642,-74.18,-26.02,5,-43,0.000
50,2,6.791,-84.20,-115.49,5,-42,0.000
50,2,6.912,-75.06,-84.38,5,-43,0.000
50,2,7.050,-10.02,66.44,5,-49,0.000
50,2,7.179,9.84,120.23,5,-46,0.000
50,2,7.320,20.39,52.38,5,49,0.000
50,2,7.451,-30.59,-97.91,5,48,0.000
50,2,7.588,-45.88,-132.19,5,-47,0.000
50,2,7.751,-47.99,-18.81,5,-47,0.000
50,2,7.882,-17.05,116.54,5,-49,0.000
50,2,8.019,-9.84,127.97,5,49,0.000
50,2,8.169,-37.97,2.99,5,48,0.000
50,2,8.305,-73.30,-117.25,5,-44,0.000
50,2,8.452,-72.25,-111.09,5,-44,0.000
50,2,8.598,-15.47,47.46,5,-49,0.000
50,2,8.730,2.81,125.51,5,-49,0.000
50,2,8.857,20.74,96.50,5,49,0.000
50,2,8.987,-29.53,-47.99,5,49,0.000
50,2,9.126,-45.00,-135.53,5,28,0.000
50,2,9.263,-59.94,-124.81,5,-45,0.000
50,2,9.411,-33.40,1.23,5,-48,0.000
50,2,9.556,-1.58,129.38,5,-49,0.000
50,2,9.759,19.86,92.64,5,49,0.000
50,2,9.921,-48.87,-107.58,5,16,0.000
50,2,10.100,-54.14,-154.69,4,23,0.000
50,2,10.255,-68.38,-85.61,4,22,0.000
50,2,10.413,-15.64,90.35,4,24,0.000
50,2,10.550,-9.49,134.30,4,69,0.000
50,2,10.683,-13.54,79.81,4,69,0.000
50,2,10.848,-109.51,-94.04,4,53,0.000
50,2,11.020,-111.44,-164.71,4,53,0.000
50,2,11.174,-111.44,-165.76,4,53,0.000
50,2,11.314,-111.44,-131.13,4,53,0.000
50,2,11.456,-73.12,26.02,4,-18,0.000
50,2,11.581,-64.86,128.50,4,-15,0.000
50,2,11.736,-68.56,129.90,4,62,0.000
50,2,11.856,-97.38,41.13,4,56,0.000
50,2,11.979,-94.92,-18.28,4,57,0.000
50,2,12.115,-85.43,-39.73,4,0,0.000
50,2,12.236,-44.30,21.62,4,-42,0.000
50,2,12.388,-44.30,14.59,4,66,0.000
50,2,12.525,-101.07,-65.04,4,55,0.000
50,2,12.665,-93.52,-22.85,4,0,0.000
50,2,12.802,-56.78,67.68,4,-41,0.000
50,2,12.934,-80.16,22.15,4,60,0.000
50,2,13.097,-80.68,-18.63,4,-6,0.000
50,2,13.259,-23.73,26.54,4,69,0.000
50,2,13.434,-59.24,-47.11,4,64,0.000
50,2,13.582,-105.47,-31.64,4,23,0.000
50,2,13.730,-111.80,67.15,4,53,0.000
50,2,13.903,-111.80,36.03,4,53,0.000
50,2,14.034,-107.75,-53.61,4,54,0.000
50,2,14.163,-95.27,-58.53,4,56,0.000
50,2,14.300,-62.93,34.63,4,-20,0.000
50,2,14.433,-65.57,54.67,4,63,0.000
50,2,14.596,-93.69,-8.61,4,0,0.000
50,2,14.732,-69.08,-2.29,4,62,0.000
50,2,14.865,-94.04,-32.52,4,0,0.000
50,2,15.009,-83.85,23.20,4,0,0.000
50,2,15.135,-98.26,23.20,4,56,0.000
50,2,15.271,-108.98,-2.81,4,53,0.000
50,2,15.422,-96.15,0.35,4,0,0.000
50,2,15.574,-100.02,-8.61,4,0,0.000
50,2,15.717,-95.27,4.57,4,57,0.000
50,2,15.853,-109.34,-1.05,4,23,0.000
50,2,15.983,-111.62,6.33,4,53,0.000
50,2,16.107,-111.62,4.92,4,53,0.000
50,2,16.251,-109.16,-1.76,4,23,0.000
50,2,16.390,-104.06,-2.64,4,23,0.000
50,2,16.566,-101.60,-2.11,4,23,0.000
50,2,16.700,-103.53,-1.76,4,23,0.000
50,2,16.842,-108.63,-1.58,4,23,0.000
50,2,16.988,-111.62,3.52,4,53,0.000
50,2,17.138,-111.62,4.22,4,53,0.000
50,2,17.271,-111.09,-1.23,4,22,0.000
50,2,17.397,-106.70,-1.58,4,23,0.000
50,2,17.550,-104.06,-1.05,4,23,0.000
50,2,17.687,-104.59,-0.35,4,23,0.000
50,2,17.824,-107.58,0.18,4,54,0.000
50,2,18.081,-111.62,4.75,4,53,0.000
50,2,18.290,-109.69,-0.53,4,23,0.000
50,2,18.478,-105.47,-0.88,4,23,0.000
50,2,18.616,-105.82,-1.23,4,23,0.000
50,2,18.745,-108.11,-1.23,4,23,0.000
50,2,18.896,-111.09,1.05,4,53,0.000
50,2,19.025,-111.62,4.04,4,53,0.000
50,2,19.204,-111.62,-0.35,4,22,0.000
50,2,19.327,-108.81,-1.05,4,23,0.000
50,2,19.504,-106.00,0.00,4,23,0.000
50,2,19.642,-106.88,0.35,4,54,0.000
50,2,19.829,-111.62,1.41,4,53,0.000
50,2,20.056,-111.62,1.76,4,53,0.000
50,2,20.219,-108.81,-0.88,4,23,0.000
50,2,20.380,-107.23,-1.05,4,23,0.000
50,2,20.531,-107.23,0.00,4,23,0.000
50,2,20.664,-110.57,0.00,4,53,0.000
50,2,20.836,-111.62,3.87,4,53,0.000
50,2,20.979,-111.62,1.76,4,53,0.000
50,2,21.203,-108.11,-0.70,4,23,0.000
50,2,21.357,-107.05,-0.88,4,23,0.000
50,2,21.556,-110.22,-0.88,4,23,0.000
50,2,21.679,-111.62,1.76,4,53,0.000
50,2,21.804,-111.62,3.52,4,53,0.000
50,2,21.978,-111.27,-0.53,4,22,0.000
50,2,22.124,-107.58,0.00,4,54,0.000
50,2,22.285,-107.23,0.00,4,54,0.000
50,2,22.419,-110.04,-0.70,4,23,0.000
50,2,22.543,-111.62,1.76,4,53,0.000
50,2,22.679,-111.62,3.34,4,53,0.000
50,2,22.807,-111.62,0.00,4,53,0.000
50,2,22.936,-109.34,-0.88,4,23,0.000
50,2,23.078,-107.58,-0.18,4,23,0.000
50,2,23.206,-108.28,0.00,4,54,0.000
50,2,23.361,-111.27,0.35,4,53,0.000
50,2,23.511,-111.62,2.99,4,53,0.000
50,2,23.643,-111.62,1.23,4,53,0.000
50,2,23.836,-108.63,0.00,4,54,0.000
50,2,23.968,-108.63,-0.88,4,23,0.000
50,2,24.117,-109.86,-0.35,4,23,0.000
50,2,24.276,-111.62,1.76,4,53,0.000
50,2,24.510,-111.62,0.88,4,53,0.000
50,2,24.657,-109.86,-0.70,4,23,0.000
50,2,24.792,-108.46,0.00,4,54,0.000
50,2,24.951,-109.86,0.00,4,53,0.000
50,2,25.080,-111.62,1.58,4,53,0.000
50,2,25.210,-111.62,2.81,4,53,0.000
50,2,25.359,-111.62,-0.18,4,53,0.000
50,2,25.498,-108.98,0.00,4,53,0.000
50,2,25.632,-109.34,-0.70,4,23,0.000
50,2,25.765,-111.44,-0.88,4,22,0.000
50,2,25.904,-111.62,2.29,4,53,0.000
50,2,26.035,-111.62,2.29,4,53,0.000
50,2,26.175,-111.27,-0.35,4,22,0.000
50,2,26.328,-109.34,-0.88,4,23,0.000
50,2,26.465,-109.69,-0.88,4,23,0.000
50,2,26.592,-111.44,-0.18,4,22,0.000
50,2,26.726,-111.62,2.64,4,53,0.000
50,2,26.891,-111.62,1.23,4,53,0.000
50,2,27.021,-110.04,-0.18,4,23,0.000
50,2,27.144,-108.98,-0.88,4,23,0.000
50,2,27.291,-108.81,0.00,4,23,0.000
50,2,27.419,-110.74,0.35,4,53,0.000
50,2,27.547,-111.62,2.64,4,53,0.000
50,2,27.677,-111.62,2.29,4,53,0.000
50,2,27.798,-111.09,-0.35,4,22,0.000
50,2,27.930,-108.63,0.00,4,54,0.000
50,2,28.061,-108.63,-0.35,4,23,0.000
50,2,28.219,-111.27,-0.35,4,22,0.000
50,2,28.397,-111.62,2.81,4,53,0.000
50,2,28.538,-111.62,0.70,4,53,0.000
50,2,28.686,-110.22,-0.35,4,23,0.000
50,2,28.833,-108.63,0.18,4,54,0.000
50,2,28.970,-110.92,-0.70,4,22,0.000
50,2,29.114,-111.62,1.58,4,53,0.000
50,2,29.237,-111.62,2.64,4,53,0.000
50,2,29.375,-111.62,0.00,4,53,0.000
50,2,29.522,-109.34,0.00,4,53,0.000
50,2,29.662,-109.51,-0.88,4,23,0.000
50,2,29.798,-110.92,-0.53,4,22,0.000
50,2,29.945,-111.62,2.29,4,53,0.000
50,3,0.047,4.22,-1.58,5,-49,0.000
50,3,0.208,6.50,2.81,5,24,0.000
50,3,0.339,-13.01,-17.75,5,49,0.000
50,3,0.478,-31.11,-10.02,5,-48,0.000
50,3,0.616,-18.98,38.85,5,-49,0.000
50,3,0.787,-56.25,-28.65,5,-1,0.000
50,3,0.930,-23.38,4.57,5,-49,0.000
50,3,1.079,17.93,42.72,5,49,0.000
50,3,1.224,-1.76,-37.62,5,49,0.000
50,3,1.362,-13.89,-57.13,5,-49,0.000
50,3,1.492,21.09,43.24,5,-49,0.000
50,3,1.620,28.48,66.62,5,48,0.000
50,3,1.781,-28.65,-55.72,5,49,0.000
50,3,1.924,-52.38,-77.69,5,-46,0.000
50,3,2.058,-19.51,42.72,5,-49,0.000
50,3,2.202,-11.60,95.80,5,20,0.000
50,3,2.375,-59.06,-33.75,5,-8,0.000
50,3,2.524,-14.06,-42.36,5,-49,0.000
50,3,2.684,81.21,45.18,5,43,0.000
50,3,2.820,93.87,8.61,5,40,0.000
50,3,2.949,78.57,-63.46,5,43,0.000
50,3,3.087,82.79,-28.30,5,42,0.000
50,3,3.224,84.90,42.72,5,42,0.000
50,3,3.382,21.97,-4.04,5,49,0.000
50,3,3.500,-50.27,-59.24,5,-47,0.000
50,3,3.620,-26.19,13.36,5,-49,0.000
50,3,3.763,3.16,76.47,5,-49,0.000
50,3,3.897,-13.54,0.18,5,49,0.000
50,3,4.031,-45.35,-88.59,5,26,0.000
50,3,4.169,-39.02,-44.30,5,-48,0.000
50,3,4.319,12.83,85.43,5,-49,0.000
50,3,4.461,20.74,70.49,5,49,0.000
50,3,4.617,-39.02,-83.67,5,47,0.000
50,3,4.748,-52.38,-101.95,5,-46,0.000
50,3,4.881,-27.07,2.81,5,-48,0.000
50,3,5.014,1.23,110.04,5,-49,0.000
50,3,5.135,10.20,92.46,5,49,0.000
50,3,5.261,-40.08,-40.60,5,48,0.000
50,3,5.423,-55.02,-122.87,5,0,0.000
50,3,5.563,-50.80,-62.93,5,-46,0.000
50,3,5.701,10.55,91.93,5,-49,0.000
50,3,5.837,25.66,121.82,5,49,0.000
50,3,5.956,26.72,43.77,5,49,0.000
50,3,6.083,-26.54,-101.78,5,49,0.000
50,3,6.225,-48.87,-130.78,5,-47,0.000
50,3,6.380,-38.50,-32.17,5,-48,0.000
50,3,6.519,19.51,112.68,5,-49,0.000
50,3,6.674,44.30,109.34,5,47,0.000
50,3,6.827,2.29,-52.03,5,49,0.000
50,3,6.986,-16.35,-139.92,5,-49,0.000
50,3,7.112,-41.13,-99.84,5,-48,0.000
50,3,7.280,3.69,86.84,5,-49,0.000
50,3,7.413,4.92,141.15,5,49,0.000
50,3,7.543,12.48,96.86,5,49,0.000
50,3,7.670,-50.45,-50.80,5,16,0.000
50,3,7.813,-38.50,-127.44,5,47,0.000
50,3,7.962,-17.05,-67.68,5,-49,0.000
50,3,8.100,61.00,89.30,5,14,0.000
50,3,8.222,77.34,123.40,5,43,0.000
50,3,8.386,74.18,33.22,5,43,0.000
50,3,8.510,24.43,-112.85,5,49,0.000
50,3,8.649,1.76,-126.39,5,-49,0.000
50,3,8.805,13.18,10.90,5,-49,0.000
50,3,8.940,26.54,128.15,5,-49,0.000
50,3,9.068,32.52,122.34,5,48,0.000
50,3,9.216,0.18,4.75,5,49,0.000
50,3,9.349,-47.46,-128.15,5,21,0.000
50,3,9.469,-58.36,-146.78,5,-46,0.000
50,3,9.591,-56.25,-115.14,5,-46,0.000
50,3,9.744,13.01,55.72,5,-49,0.000
50,3,9.939,38.67,138.69,5,-40,0.000
50,3,10.082,64.69,58.36,5,45,0.000
50,3,10.220,12.48,-106.35,5,49,0.000
50,3,10.359,-6.50,-144.32,5,-49,0.000
50,3,10.518,-31.64,-68.20,5,-48,0.000
50,3,10.656,12.13,99.84,5,-49,0.000
50,3,10.808,15.12,142.56,5,49,0.000
50,3,10.980,3.52,35.16,5,49,0.000
50,3,11.103,-56.60,-109.16,5,-3,0.000
50,3,11.244,-58.36,-150.12,5,-46,0.000
50,3,11.393,-58.18,-112.68,4,-23,0.000
50,3,11.519,-3.52,37.09,4,-24,0.000
50,3,11.704,17.75,131.48,4,61,0.000
50,3,11.831,22.15,76.64,4,53,0.000
50,3,11.970,-53.97,-91.58,4,65,0.000
50,3,12.107,-58.71,-168.57,4,64,0.000
50,3,12.234,-58.53,-234.84,4,64,0.000
50,3,12.365,-58.01,-19.16,5,-8,0.000
50,3,12.540,-2.46,-109.34,5,-49,0.000
50,3,12.674,60.29,-23.38,5,8,0.000
50,3,12.817,135.00,80.16,5,34,0.000
50,3,12.959,142.56,39.90,5,32,0.000
50,3,13.109,110.39,-77.17,5,38,0.000
50,3,13.235,110.57,-59.94,5,38,0.000
50,3,13.369,135.35,56.43,5,34,0.000
50,3,13.496,114.61,61.00,5,37,0.000
50,3,13.652,43.42,-42.01,5,47,0.000
50,3,13.780,0.18,-71.54,5,-49,0.000
50,3,13.903,7.56,28.83,5,-49,0.000
50,3,14.043,5.98,92.64,5,49,0.000
50,3,14.180,-19.69,21.09,5,49,0.000
50,3,14.335,-45.35,-72.25,5,-17,0.000
50,3,14.477,17.40,1.76,5,-49,0.000
50,3,14.614,79.98,75.06,5,43,0.000
50,3,14.775,65.39,-29.00,5,45,0.000
50,3,14.922,55.55,-86.48,5,1,0.000
50,3,15.105,81.56,23.55,5,43,0.000
50,3,15.266,63.63,57.66,5,45,0.000
50,3,15.416,-24.43,-62.93,5,49,0.000
50,3,15.583,-50.98,-51.15,5,-46,0.000
50,3,15.720,8.09,71.02,5,-49,0.000
50,3,15.889,28.30,68.91,5,49,0.000
50,3,16.030,-18.11,-66.97,5,49,0.000
50,3,16.219,-37.62,-87.72,5,-48,0.000
50,3,16.385,8.26,80.68,5,-49,0.000
50,3,16.520,15.12,112.50,5,49,0.000
50,3,16.690,-32.87,-33.93,5,48,0.000
50,3,16.836,-52.73,-122.87,5,6,0.000
50,3,16.976,-53.61,-75.23,5,-46,0.000
50,3,17.107,5.98,73.12,5,-49,0.000
50,3,17.281,26.72,123.93,5,49,0.000
50,3,17.425,13.89,14.41,5,49,0.000
50,3,17.569,-29.36,-120.06,5,48,0.000
50,3,17.699,-56.43,-119.71,5,-46,0.000
50,3,17.836,-30.94,-17.40,5,-48,0.000
50,3,17.981,23.38,120.59,5,-49,0.000
50,3,18.124,47.81,107.40,5,47,0.000
50,3,18.262,13.36,-28.65,5,49,0.000
50,3,18.397,-7.03,-134.30,5,49,0.000
50,3,18.550,-36.21,-98.26,5,-48,0.000
50,3,18.681,6.15,57.30,5,-49,0.000
50,3,18.823,9.32,137.11,5,-49,0.000
50,3,18.969,22.50,106.52,5,49,0.000
50,3,19.115,-33.40,-35.68,5,48,0.000
50,3,19.267,-54.84,-142.73,5,0,0.000
50,3,19.427,-58.01,-126.91,5,-46,0.000
50,3,19.579,-9.49,14.77,5,-49,0.000
50,3,19.708,27.77,129.73,5,-49,0.000
50,3,19.897,61.17,93.87,5,45,0.000
50,3,20.066,6.68,-97.38,5,49,0.000
50,3,20.230,-16.70,-140.45,5,-49,0.000
50,3,20.444,5.80,45.70,5,-49,0.000
50,3,20.574,10.55,137.46,5,-49,0.000
50,3,20.702,22.68,132.01,5,49,0.000
50,3,20.825,9.84,35.86,5,49,0.000
50,3,20.969,-49.75,-120.06,5,15,0.000
50,3,21.141,-57.66,-150.29,4,15,0.000
50,3,21.294,-56.43,-94.57,4,23,0.000
50,3,21.449,10.90,87.01,4,24,0.000
50,3,21.589,32.17,125.68,4,45,0.000
50,3,21.742,36.21,15.47,4,43,0.000
50,3,21.878,4.75,-125.68,4,67,0.000
50,3,22.010,-20.74,-127.97,4,-54,0.000
50,3,22.151,-22.68,-44.47,4,-52,0.000
50,3,22.277,33.93,124.98,4,-68,0.000
50,3,22.421,75.59,148.01,4,-61,0.000
50,3,22.582,123.93,-11.95,4,-21,0.000
50,3,22.731,164.00,-141.68,4,-42,0.000
50,3,22.913,186.68,-82.62,4,-37,0.000
50,3,23.060,193.36,72.77,4,-35,0.000
50,3,23.188,142.73,66.80,4,-46,0.000
50,3,23.336,46.76,-43.07,4,42,0.000
50,3,23.465,13.18,-52.73,4,-69,0.000
50,3,23.591,54.32,58.18,4,-65,0.000
50,3,23.787,100.19,73.12,4,-55,0.000
50,3,23.936,112.50,-59.59,4,-53,0.000
50,3,24.081,159.61,-90.70,4,-42,0.000
50,3,24.215,208.30,-1.23,4,-33,0.000
50,3,24.390,144.32,-1.58,4,-45,0.000
50,3,24.515,117.77,15.64,4,-22,0.000
50,3,24.655,91.58,10.20,4,0,0.000
50,3,24.786,77.17,4.22,4,13,0.000
50,3,24.943,83.67,7.03,4,1,0.000
50,3,25.081,93.52,0.70,4,0,0.000
50,3,25.221,118.65,5.10,4,-22,0.000
50,3,25.349,133.77,-7.03,4,-48,0.000
50,3,25.483,159.26,-0.35,4,-42,0.000
50,3,25.621,166.99,-8.44,4,-41,0.000
50,3,25.769,167.34,-6.86,4,-41,0.000
50,3,25.951,161.72,3.16,4,-18,0.000
50,3,26.078,145.72,-0.18,4,-45,0.000
50,3,26.199,143.09,4.39,4,-19,0.000
50,3,26.327,139.04,0.35,4,-20,0.000
50,3,26.476,142.73,1.23,4,-19,0.000
50,3,26.627,145.55,-1.05,4,-45,0.000
50,3,26.772,150.82,-1.23,4,-44,0.000
50,3,26.932,154.69,-1.23,4,-43,0.000
50,3,27.121,155.57,-0.88,4,-43,0.000
50,3,27.254,155.57,-0.53,4,-43,0.000
50,3,27.397,155.04,-0.35,4,-43,0.000
50,3,27.565,154.86,-0.18,4,-43,0.000
50,3,27.690,154.86,-0.35,4,-43,0.000
50,3,27.832,154.86,-0.53,4,-43,0.000
50,3,27.974,154.86,-0.35,4,-43,0.000
50,3,28.126,154.86,-0.18,4,-43,0.000
50,3,28.253,154.86,-0.35,4,-43,0.000
50,3,28.393,154.86,-0.53,4,-43,0.000
50,3,28.536,154.86,-0.53,4,-43,0.000
50,3,28.689,154.86,-0.35,4,-43,0.000
50,3,28.814,154.86,-0.35,4,-43,0.000
50,3,28.974,154.86,-0.35,4,-43,0.000
50,3,29.111,154.86,-0.35,4,-43,0.000
50,3,29.280,154.86,-0.35,4,-43,0.000
50,3,29.410,155.04,-0.35,4,-43,0.000
50,3,29.549,155.04,-0.35,4,-43,0.000
50,3,29.690,155.04,-0.35,4,-43,0.000
50,3,29.835,155.04,-0.35,4,-43,0.000
50,3,29.976,155.04,-0.35,4,-43,0.000
50,4,0.045,1.23,1.05,5,-49,0.000
50,4,0.168,2.29,-1.23,5,49,0.000
50,4,0.343,-26.37,-24.08,5,49,0.000
50,4,0.479,-23.20,26.02,5,-49,0.000
50,4,0.612,-26.54,26.19,5,49,0.000
50,4,0.741,-62.05,-37.09,5,-18,0.000
50,4,0.874,-38.67,7.56,5,-48,0.000
50,4,0.995,-13.71,46.23,5,-49,0.000
50,4,1.135,-40.25,-24.43,5,46,0.000
50,4,1.271,-51.85,-54.49,5,-46,0.000
50,4,1.409,-6.33,41.31,5,-49,0.000
50,4,1.554,1.05,46.23,5,49,0.000
50,4,1.706,-54.49,-66.62,5,1,0.000
50,4,1.860,-55.20,-45.35,5,-46,0.000
50,4,2.040,-6.15,80.33,5,-49,0.000
50,4,2.165,-20.04,25.14,5,49,0.000
50,4,2.328,-66.80,-84.73,5,-36,0.000
50,4,2.477,-52.21,-27.07,5,-46,0.000
50,4,2.736,-4.04,62.75,5,49,0.000
50,4,2.885,-63.63,-79.63,5,-22,0.000
50,4,3.026,-65.92,-77.34,5,-45,0.000
50,4,3.162,-14.77,52.56,5,-49,0.000
50,4,3.319,-1.23,93.16,5,49,0.000
50,4,3.479,-55.20,-39.20,5,4,0.000
50,4,3.620,-71.72,-100.19,5,-44,0.000
50,4,3.748,-52.38,-16.88,5,-46,0.000
50,4,3.910,-8.61,103.71,5,-49,0.000
50,4,4.039,-9.84,57.83,5,49,0.000
50,4,4.162,-67.32,-74.18,5,-31,0.000
50,4,4.302,-71.54,-102.83,5,-44,0.000
50,4,4.430,-40.60,1.05,5,-47,0.000
50,4,4.604,-6.33,103.71,5,-49,0.000
50,4,4.745,-11.95,41.31,5,49,0.000
50,4,4.902,-69.78,-103.71,5,-38,0.000
50,4,5.025,-72.60,-90.88,5,-44,0.000
50,4,5.183,-18.28,60.12,5,-49,0.000
50,4,5.307,-6.68,113.03,5,49,0.000
50,4,5.437,-12.48,52.91,5,49,0.000
50,4,5.575,-72.95,-85.96,5,-44,0.000
50,4,5.743,-75.59,-88.07,5,-43,0.000
50,4,5.879,-22.15,52.21,5,-49,0.000
50,4,6.025,-5.62,112.85,5,49,0.000
50,4,6.161,-13.18,45.18,5,49,0.000
50,4,6.321,-71.54,-107.58,5,-43,0.000
50,4,6.460,-72.60,-91.76,5,-44,0.000
50,4,6.593,-19.51,48.69,5,-49,0.000
50,4,6.733,-3.34,116.19,5,49,0.000
50,4,6.859,-4.39,66.97,5,49,0.000
50,4,7.039,-72.07,-99.32,5,-44,0.000
50,4,7.165,-75.59,-100.37,5,-43,0.000
50,4,7.299,-29.36,33.40,5,48,0.000
50,4,7.449,-10.90,114.43,5,-49,0.000
50,4,7.581,-7.56,67.15,5,49,0.000
50,4,7.716,-69.43,-80.16,5,-37,0.000
50,4,7.870,-72.60,-111.62,5,-44,0.000
50,4,8.005,-44.65,-6.50,5,-46,0.000
50,4,8.146,-4.57,113.38,5,-49,0.000
50,4,8.274,1.41,90.00,5,49,0.000
50,4,8.436,-68.73,-77.34,5,-34,0.000
50,4,8.577,-75.59,-117.25,5,-43,0.000
50,4,8.705,-65.92,-36.91,5,-44,0.000
50,4,8.854,-15.82,107.40,5,-49,0.000
50,4,9.011,-6.50,99.14,5,49,0.000
50,4,9.142,-66.80,-54.49,5,-27,0.000
50,4,9.292,-75.23,-115.66,5,-43,0.000
50,4,9.448,-63.10,-38.50,5,-45,0.000
50,4,9.576,-9.84,103.18,5,-49,0.000
50,4,9.739,-0.53,94.39,5,49,0.000
50,4,9.866,-61.35,-54.49,5,-14,0.000
50,4,10.022,-72.60,-117.77,5,-44,0.000
50,4,10.153,-67.85,-55.37,5,-44,0.000
50,4,10.283,-12.83,87.89,5,-49,0.000
50,4,10.416,-3.16,113.73,5,49,0.000
50,4,10.546,-25.14,16.52,5,49,0.000
50,4,10.727,-70.49,-119.18,5,-40,0.000
50,4,10.854,-72.25,-84.73,5,-44,0.000
50,4,10.983,-16.52,63.46,5,-49,0.000
50,4,11.133,-4.39,119.88,5,49,0.000
50,4,11.275,-16.35,38.85,5,49,0.000
50,4,11.418,-74.36,-101.43,5,-43,0.000
50,4,11.550,-77.52,-107.40,5,-43,0.000
50,4,11.736,-20.57,65.74,5,-49,0.000
50,4,11.876,-9.14,120.06,5,0,0.000
50,4,12.072,-55.37,-32.17,5,2,0.000
50,4,12.268,-74.00,-116.19,5,-43,0.000
50,4,12.424,-47.99,-9.49,5,-46,0.000
50,4,12.563,-6.86,115.31,5,-49,0.000
50,4,12.710,2.11,97.56,5,49,0.000
50,4,12.883,-68.20,-87.01,5,-34,0.000
50,4,13.029,-74.71,-114.78,5,-43,0.000
50,4,13.158,-52.03,-10.55,5,-46,0.000
50,4,13.282,-13.89,107.23,5,-49,0.000
50,4,13.450,-4.75,101.25,5,49,0.000
50,4,13.588,-65.22,-49.40,5,-26,0.000
50,4,13.730,-76.47,-119.00,5,-43,0.000
50,4,13.857,-73.48,-65.39,5,-43,0.000
50,4,14.025,-12.66,104.24,5,-49,0.000
50,4,14.157,-2.99,108.63,5,49,0.000
50,4,14.293,-48.16,-18.81,5,34,0.000
50,4,14.429,-74.00,-114.43,5,-43,0.000
50,4,14.640,-57.66,-23.38,5,-45,0.000
50,4,14.810,-10.20,116.89,5,-49,0.000
50,4,14.964,-5.10,74.88,5,49,0.000
50,4,15.090,-69.08,-71.89,5,-36,0.000
50,4,15.238,-75.23,-118.48,5,-43,0.000
50,4,15.405,-50.80,-9.14,5,-46,0.000
50,4,15.540,-11.07,112.85,5,-49,0.000
50,4,15.706,-5.27,77.87,5,49,0.000
